"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
"1",48,49,3.56617687000617,38.8239532864918,-79.1072203362088,39.2923019809461,-79.5304747817731,3.56617687000617,0,1972.43938759982,1976.00556446983,63.6949593585566,"114950000"
"2",48,88,2.37492262429739,38.8239532864918,-79.1072203362088,38.6358655389135,-77.9802824085804,2.37492262429739,0,1972.43938759982,1974.81431022412,100.082108572014,"114950000"
"3",49,55,2.4002944203039,39.2923019809461,-79.5304747817731,39.2475972788309,-80.1229654729999,5.96647129031007,3.56617687000617,1976.00556446983,1978.40585889013,51.3049843497843,"114950000"
"4",49,50,1.92130880633209,39.2923019809461,-79.5304747817731,39.2379110426665,-79.3001577510854,5.48748567633826,3.56617687000617,1976.00556446983,1977.92687327616,20.7538990333815,"114950000"
"5",50,51,3.40042852093356,39.2379110426665,-79.3001577510854,37.2842310559856,-80.5728723689269,8.88791419727182,5.48748567633826,1977.92687327616,1981.32730179709,244.285188389465,"114950000"
"6",50,6,9.67312672384075,39.2379110426665,-79.3001577510854,39.09,-79.18,15.160612400179,5.48748567633826,1977.92687327616,1987.6,19.4600590079066,"114950000"
"7",51,53,7.65822917375731,37.2842310559856,-80.5728723689269,37.5037740177635,-80.4044525480228,16.5461433710291,8.88791419727182,1981.32730179709,1988.98553097085,28.621940926331,"114950000"
"8",51,52,9.38394056214182,37.2842310559856,-80.5728723689269,37.6513451525077,-81.5476615086911,18.2718547594136,8.88791419727182,1981.32730179709,1990.71124235923,95.3332391418868,"114950000"
"9",52,1,12.6887576407655,37.6513451525077,-81.5476615086911,36.31,-82.188,30.9606124001792,18.2718547594136,1990.71124235923,2003.4,159.812133227451,"114950000"
"10",52,2,11.8887576407654,37.6513451525077,-81.5476615086911,37.347,-81.155,30.160612400179,18.2718547594136,1990.71124235923,2002.6,48.483001441749,"114950000"
"11",53,3,3.41446902915006,37.5037740177635,-80.4044525480228,37.174,-80.395,19.9606124001792,16.5461433710291,1988.98553097085,1992.4,36.7212523555609,"114950000"
"12",53,54,0.321476575333222,37.5037740177635,-80.4044525480228,37.3618264763661,-80.2080578491321,16.8676199463624,16.5461433710291,1988.98553097085,1989.30700754618,23.4757794529742,"114950000"
"13",54,4,3.09299245381684,37.3618264763661,-80.2080578491321,37.25,-80,19.9606124001792,16.8676199463624,1989.30700754618,1992.4,22.2348522396923,"114950000"
"14",54,5,13.2929924538167,37.3618264763661,-80.2080578491321,37.565,-80.574,30.160612400179,16.8676199463624,1989.30700754618,2002.6,39.460857320108,"114950000"
"15",55,40,24.2941411098691,39.2475972788309,-80.1229654729999,39.635,-79.995,30.2606124001791,5.96647129031007,1978.40585889013,2002.7,44.5082618401459,"114950000"
"16",55,56,0.362374309958739,39.2475972788309,-80.1229654729999,39.7465957738432,-78.6679771684447,6.32884560026881,5.96647129031007,1978.40585889013,1978.76823320009,136.775280099248,"114950000"
"17",56,57,0.604269613613912,39.7465957738432,-78.6679771684447,39.7598215961098,-78.4282677811513,6.93311521388272,6.32884560026881,1978.76823320009,1979.3725028137,20.5686370312582,"114950000"
"18",56,83,2.09548930695463,39.7465957738432,-78.6679771684447,39.8842535054665,-78.5933155179673,8.42433490722344,6.32884560026881,1978.76823320009,1980.86372250704,16.6012562725688,"114950000"
"19",57,61,1.33445450795338,39.7598215961098,-78.4282677811513,40.0276258370011,-78.0121412153206,8.2675697218361,6.93311521388272,1979.3725028137,1980.70695732166,46.3901137610856,"114950000"
"20",57,58,1.66924142297766,39.7598215961098,-78.4282677811513,39.8797133959143,-78.4693201267252,8.60235663686038,6.93311521388272,1979.3725028137,1981.04174423668,13.8006727512048,"114950000"
"21",58,7,1.15825576331877,39.8797133959143,-78.4693201267252,39.622,-78.803,9.76061240017915,8.60235663686038,1981.04174423668,1982.2,40.4812733841765,"114950000"
"22",58,59,5.01527597295989,39.8797133959143,-78.4693201267252,38.7667158107505,-79.8995923197112,13.6176326098203,8.60235663686038,1981.04174423668,1986.05702020964,174.704737324392,"114950000"
"23",59,8,18.6429797903589,38.7667158107505,-79.8995923197112,40.326,-79.562,32.2606124001791,13.6176326098203,1986.05702020964,2004.7,175.987557575738,"114950000"
"24",59,60,4.43874988237548,38.7667158107505,-79.8995923197112,39.4455560848833,-79.9037892045597,18.0563824921958,13.6176326098203,1986.05702020964,1990.49577009202,75.5719971088198,"114950000"
"25",60,9,12.7042299079834,39.4455560848833,-79.9037892045597,40.183,-80.139,30.7606124001791,18.0563824921958,1990.49577009202,2003.2,84.5229124020287,"114950000"
"26",60,10,12.2042299079834,39.4455560848833,-79.9037892045597,39.433,-78.936,30.2606124001791,18.0563824921958,1990.49577009202,2002.7,83.2172425957886,"114950000"
"27",61,82,7.83676841061548,40.0276258370011,-78.0121412153206,40.119938796732,-77.9241797108042,16.1043381324516,8.2675697218361,1980.70695732166,1988.54372573227,12.7183591290918,"114950000"
"28",61,62,0.406818643766456,40.0276258370011,-78.0121412153206,39.9031141506747,-77.7930977440209,8.67438836560256,8.2675697218361,1980.70695732166,1981.11377596542,23.2684233771274,"114950000"
"29",62,78,0.34828795477576,39.9031141506747,-77.7930977440209,39.8481989262505,-77.2939967699066,9.02267632037832,8.67438836560256,1981.11377596542,1981.4620639202,43.076207180786,"114950000"
"30",62,63,1.95731909057856,39.9031141506747,-77.7930977440209,40.0139386939813,-77.2036725795066,10.6317074561811,8.67438836560256,1981.11377596542,1983.071095056,51.7870683524455,"114950000"
