node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,tipLabel
802,803,0.0916875688317802,40.7338891408302,-73.7542525343662,40.8685920144855,-73.8282246057143,0.0916875688317802,0,1998.3811166516,1998.47280422043,16.2396878512052,NA
803,804,0.000118652070266734,40.8685920144855,-73.8282246057143,40.8678782786357,-73.8233788856293,0.0918062209020469,0.0916875688317802,1998.47280422043,1998.47292287251,0.415602583805564,NA
804,801,2.051677127495,40.8678782786357,-73.8233788856293,42.2130008360945,-73.0057952557426,2.14348334839705,0.0918062209020469,1998.47292287251,2000.5246,164.510119367947,KX547353_2000.5246_USA_NY_Suffolk_-73.029237_40.958582
804,805,0.0217395260758586,40.8678782786357,-73.8233788856293,40.872044839562,-73.8532470719659,0.113545746977906,0.0918062209020469,1998.47292287251,1998.49466239858,2.55681061361072,NA
805,806,0.0676655467583629,40.872044839562,-73.8532470719659,40.8772029197472,-74.1539050484091,0.181211293736268,0.113545746977906,1998.49466239858,1998.56232794534,25.3149296860723,NA
806,807,0.1963017724567,40.8772029197472,-74.1539050484091,40.9226623811036,-74.1227108562676,0.377513066192968,0.181211293736268,1998.56232794534,1998.7586297178,5.70093120371234,NA
807,762,0.978370282203898,40.9226623811036,-74.1227108562676,40.7445780341671,-74.3644111213525,1.35588334839687,0.377513066192968,1998.7586297178,1999.737,28.4162843276203,HM488128_1999.737_USA_CT_Fairfield_-73.611878_40.989086
807,808,0.304825081906898,40.9226623811036,-74.1227108562676,40.9151449612986,-74.1162135430344,0.682338148099866,0.377513066192968,1998.7586297178,1999.0634547997,0.999536491800615,NA
808,809,0.772504156058101,40.9151449612986,-74.1162135430344,40.9253568247941,-74.1689888902031,1.45484230415797,0.682338148099866,1999.0634547997,1999.83595895576,4.58264284957021,NA
809,788,0.1640410442388,40.9253568247941,-74.1689888902031,40.7937226412633,-74.9419381372357,1.61888334839677,1.45484230415797,1999.83595895576,2000,66.7084120027408,AF404756_2000_USA_NY_Rockland_-74.05963_41.260923
809,810,0.293046882990801,40.9253568247941,-74.1689888902031,41.0149049144279,-74.3026874364318,1.74788918714877,1.45484230415797,1999.83595895576,2000.12900583875,15.0223758934658,NA
810,811,0.00301252877500957,41.0149049144279,-74.3026874364318,41.02878803978,-74.3107985928768,1.75090171592378,1.74788918714877,2000.12900583875,2000.13201836753,1.68900699280987,NA
811,812,0.120657442961203,41.02878803978,-74.3107985928768,41.0375920999938,-74.075251449665,1.87155915888498,1.75090171592378,2000.13201836753,2000.25267581049,19.8043020382593,NA
812,767,1.577424189512,41.0375920999938,-74.075251449665,40.9984094154098,-74.0647882591084,3.44898334839698,1.87155915888498,2000.25267581049,2001.8301,4.44962238914948,KJ501515_2001.8301_USA_NJ_Middlesex_-74.45554_40.569605
812,813,0.337020876228699,41.0375920999938,-74.075251449665,41.5581699579613,-75.0827599015059,2.20858003511368,1.87155915888498,2000.25267581049,2000.58969668672,102.268058724089,NA
813,814,0.369575495913699,41.5581699579613,-75.0827599015059,42.5326556109971,-74.1794808714799,2.57815553102738,2.20858003511368,2000.58969668672,2000.95927218263,131.698406020398,NA
814,815,0.106160949781399,42.5326556109971,-74.1794808714799,42.569104980828,-74.1739549705767,2.68431648080878,2.57815553102738,2000.95927218263,2001.06543313241,4.08291284670549,NA
