node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,tipLabel
802,789,0.799001814195599,40.8822019665934,-73.9225820208915,40.748901730511,-73.9765312517337,0.799001814195599,0,1998.2009981858,1999,15.5200080144941,AF260967_1999_USA_NY_NewYork_-73.933266_40.84715
802,803,0.00145640864381136,40.8822019665934,-73.9225820208915,40.8845832442827,-73.9229945563015,0.00145640864381136,0,1998.2009981858,1998.20245459445,0.267357252731609,NA
803,804,0.00365523276085966,40.8845832442827,-73.9229945563015,40.8919209929709,-73.9799617010715,0.00511164140467102,0.00145640864381136,1998.20245459445,1998.20610982721,4.86341688323527,NA
804,805,0.574633307087101,40.8919209929709,-73.9799617010715,40.953659653185,-73.8510242680219,0.579744948491772,0.00511164140467102,1998.20610982721,1998.7807431343,12.8400085997767,NA
805,795,0.920656865703798,40.953659653185,-73.8510242680219,41.0837666908308,-73.7862677847758,1.50040181419557,0.579744948491772,1998.7807431343,1999.7014,15.4716100432488,AF206518_1999.7014_USA_CT_Fairfield_-73.448574_41.059706
805,806,0.265837721462098,40.953659653185,-73.8510242680219,40.9466989240077,-73.8312981696341,0.84558266995387,0.579744948491772,1998.7807431343,1999.04658085576,1.83067255542661,NA
806,807,0.034149752334411,40.9466989240077,-73.8312981696341,40.9546891905246,-73.8500541610571,0.879732422288281,0.84558266995387,1999.04658085576,1999.08073060809,1.81057033745539,NA
807,793,3.538469391908,40.9546891905246,-73.8500541610571,33.5102098006177,-86.9015567876231,4.41820181419628,0.879732422288281,1999.08073060809,2002.6192,1420.48250106863,AY289214_2002.6192_USA_TX_Jefferson_-94.252289_29.803449
807,794,0.661769391907498,40.9546891905246,-73.8500541610571,41.0475391231318,-74.0465881208966,1.54150181419578,0.879732422288281,1999.08073060809,1999.7425,19.4803931047141,HM488125_1999.7425_USA_CT_Fairfield_-73.644939_40.996449
806,808,1.732501988594,40.9466989240077,-73.8312981696341,41.1076181492397,-74.0452442574713,2.57808465854787,0.84558266995387,1999.04658085576,2000.77908284435,25.372340697758,NA
