"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,29.2820640685872,-20.0010354420699,-40.6900139410571,-20.1755269507646,-40.5087089608841,29.2820640685872,0,1967.75599743518,1997.03806150377,24.9982019881962,459950000
2,42,47,4.58894676346979,-20.0010354420699,-40.6900139410571,-19.9237320133087,-40.6583923515718,4.58894676346979,0,1967.75599743518,1972.34494419865,7.41561787160772,459950000
3,43,45,0.116203570240751,-20.1755269507646,-40.5087089608841,-20.3387941365405,-40.5137217924084,29.3982676388279,29.2820640685872,1997.03806150377,1997.15426507401,13.8297361321039,459950000
4,43,44,10.643309115299,-20.1755269507646,-40.5087089608841,-20.2030018104624,-40.5267735984919,39.9253731838862,29.2820640685872,1997.03806150377,2007.68137061907,3.07418785964321,459950000
5,44,1,2.35862938093047,-20.2030018104624,-40.5267735984919,-20.315367,-40.301795,42.2840025648167,39.9253731838862,2007.68137061907,2010.04,26.795201307484,459950000
6,44,2,2.52862938093054,-20.2030018104624,-40.5267735984919,-20.315357,-40.301785,42.4540025648167,39.9253731838862,2007.68137061907,2010.21,26.7959408644796,459950000
7,45,3,9.05573492598881,-20.3387941365405,-40.5137217924084,-20.650393,-40.507025,38.4540025648167,29.3982676388279,1997.15426507401,2006.21,26.3837020827903,459950000
8,45,46,11.0539647329362,-20.3387941365405,-40.5137217924084,-20.4088789967739,-40.5317692008765,40.4522323717641,29.3982676388279,1997.15426507401,2008.20822980695,6.26182750373517,459950000
9,46,4,2.00177019305261,-20.4088789967739,-40.5317692008765,-20.391538,-40.493512,42.4540025648167,40.4522323717641,2008.20822980695,2010.21,4.50473070479422,459950000
10,46,5,2.25177019305261,-20.4088789967739,-40.5317692008765,-20.266542,-40.421805,42.7040025648167,40.4522323717641,2008.20822980695,2010.46,17.17954783956,459950000
11,47,48,24.7997998573761,-19.9237320133087,-40.6583923515718,-19.0090743452794,-40.5584090181856,29.3887466208459,4.58894676346979,1972.34494419865,1997.14474405603,78.0985885191189,459950000
12,47,64,28.8835501961178,-19.9237320133087,-40.6583923515718,-19.6258888942537,-40.6810228156865,33.4724969595876,4.58894676346979,1972.34494419865,2001.22849439477,25.2747847064298,459950000
13,48,49,5.6031931813049,-19.0090743452794,-40.5584090181856,-18.8425466284878,-40.7255461388578,34.9919398021508,29.3887466208459,1997.14474405603,2002.74793723733,23.3253924011309,459950000
14,48,56,1.10806612381922,-19.0090743452794,-40.5584090181856,-19.0221594443097,-40.5180681602249,30.4968127446652,29.3887466208459,1997.14474405603,1998.25281017985,4.62533495898529,459950000
15,49,50,1.85714385208697,-18.8425466284878,-40.7255461388578,-18.6812697419859,-40.3507868822883,36.8490836542378,34.9919398021508,2002.74793723733,2004.60508108942,43.8941959262278,459950000
16,49,54,3.38352932427953,-18.8425466284878,-40.7255461388578,-18.6077412293952,-40.6465733133813,38.3754691264304,34.9919398021508,2002.74793723733,2006.13146656161,21.6835732413682,459950000
17,50,53,0.155272984621846,-18.6812697419859,-40.3507868822883,-18.6584965350116,-40.3267951452013,37.0043566388597,36.8490836542378,2004.60508108942,2004.76035407404,3.29661250619178,459950000
18,50,51,1.21241358835006,-18.6812697419859,-40.3507868822883,-18.6106062648299,-40.3537207781641,38.0614972425879,36.8490836542378,2004.60508108942,2005.81749467777,6.00380240363519,459950000
19,51,8,2.30250532222874,-18.6106062648299,-40.3537207781641,-18.705596,-40.398248,40.3640025648166,38.0614972425879,2005.81749467777,2008.12,9.45875518395139,459950000
20,51,52,1.87378678850238,-18.6106062648299,-40.3537207781641,-19.2433616376629,-40.8637309203987,39.9352840310902,38.0614972425879,2005.81749467777,2007.69128146627,77.9950707623268,459950000
21,52,7,2.7687185337265,-19.2433616376629,-40.8637309203987,-19.223075,-40.84996,42.7040025648167,39.9352840310902,2007.69128146627,2010.46,2.29518440778701,459950000
22,52,6,0.688718533726575,-19.2433616376629,-40.8637309203987,-20.696031,-41.849828,40.6240025648168,39.9352840310902,2007.69128146627,2008.38,163.657733277967,459950000
23,53,9,2.35964592595695,-18.6584965350116,-40.3267951452013,-18.541354,-40.288441,39.3640025648166,37.0043566388597,2004.76035407404,2007.12,10.8225097677054,459950000
24,53,10,4.61964592595717,-18.6584965350116,-40.3267951452013,-18.592569,-39.734653,41.6240025648168,37.0043566388597,2004.76035407404,2009.38,66.1586585121996,459950000
25,54,11,2.98853343838624,-18.6077412293952,-40.6465733133813,-18.619153,-40.597513,41.3640025648166,38.3754691264304,2006.13146656161,2009.12,5.54605275068263,459950000
26,54,55,1.58858771852261,-18.6077412293952,-40.6465733133813,-18.6137651728329,-40.9816320551279,39.964056844953,38.3754691264304,2006.13146656161,2007.72005428014,37.3034891749589,459950000
27,55,13,2.48994571986377,-18.6137651728329,-40.9816320551279,-18.546583,-40.979792,42.4540025648167,39.964056844953,2007.72005428014,2010.21,5.64982348298133,459950000
28,55,12,0.569945719863699,-18.6137651728329,-40.9816320551279,-18.371604,-40.829602,40.5340025648167,39.964056844953,2007.72005428014,2008.29,26.4872231028239,459950000
29,56,63,3.72013483049902,-19.0221594443097,-40.5180681602249,-19.0239253659457,-40.5196537538914,34.2169475751642,30.4968127446652,1998.25281017985,2001.97294501035,0.231281931850615,459950000
30,56,57,4.95057041821306,-19.0221594443097,-40.5180681602249,-19.3503009622403,-40.6697461368283,35.4473831628782,30.4968127446652,1998.25281017985,2003.20338059806,32.4738203646925,459950000
31,57,14,5.00661940193853,-19.3503009622403,-40.6697461368283,-19.389282,-40.064515,40.4540025648167,35.4473831628782,2003.20338059806,2008.21,67.4577465188357,459950000
32,57,58,0.818032868299692,-19.3503009622403,-40.6697461368283,-19.9432263905318,-40.8886917066871,36.2654160311779,35.4473831628782,2003.20338059806,2004.02141346636,55.6085343477841,459950000
33,58,59,3.65328159564533,-19.9432263905318,-40.8886917066871,-20.0796055211486,-41.1262528597301,39.9186976268232,36.2654160311779,2004.02141346636,2007.67469506201,28.8212193305837,459950000
34,58,60,1.06156785438319,-19.9432263905318,-40.8886917066871,-19.8987411525155,-40.8203406552988,37.3269838855611,36.2654160311779,2004.02141346636,2005.08298132074,8.48110778894761,459950000
35,59,16,2.5353049379935,-20.0796055211486,-41.1262528597301,-19.515619,-41.012288,42.4540025648167,39.9186976268232,2007.67469506201,2010.21,49.0053735105914,459950000
36,59,15,0.445304937993357,-20.0796055211486,-41.1262528597301,-20.079247,-41.116511,40.3640025648166,39.9186976268232,2007.67469506201,2008.12,1.08491823545986,459950000
37,60,17,4.79701867925572,-19.8987411525155,-40.8203406552988,-19.931472,-40.595242,42.1240025648168,37.3269838855611,2005.08298132074,2009.88,25.2106202107931,459950000
38,60,61,2.10321571256859,-19.8987411525155,-40.8203406552988,-19.8773602887911,-40.8566310444075,39.4301995981297,37.3269838855611,2005.08298132074,2007.18619703331,4.4231447919252,459950000
39,61,62,0.465063465033889,-19.8773602887911,-40.8566310444075,-19.8817225117323,-40.8589393762426,39.8952630631636,39.4301995981297,2007.18619703331,2007.65126049835,0.448260852468679,459950000
40,61,20,3.19380296668712,-19.8773602887911,-40.8566310444075,-19.875574,-40.883749,42.6240025648168,39.4301995981297,2007.18619703331,2010.38,3.0226186524505,459950000
