"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,8.5476402075358,-20.2381177417445,-40.6894715851596,-19.4051352066443,-40.7516740166783,8.5476402075358,0,1978.23212969156,1986.7797698991,70.6207544297339,394950000
2,42,78,24.4056662085606,-20.2381177417445,-40.6894715851596,-20.5898303091541,-40.5540168034301,24.4056662085606,0,1978.23212969156,2002.63779590013,33.3255725256253,394950000
3,43,62,13.4826713428931,-19.4051352066443,-40.7516740166783,-19.2398267572837,-40.7701259084232,22.0303115504289,8.5476402075358,1986.7797698991,2000.26244124199,14.089553322818,394950000
4,43,44,16.1582383326959,-19.4051352066443,-40.7516740166783,-20.4010262280264,-41.3448579476762,24.7058785402317,8.5476402075358,1986.7797698991,2002.9380082318,106.5417970947,394950000
5,44,53,0.774084348211042,-20.4010262280264,-41.3448579476762,-20.8218920719811,-41.5164040577322,25.4799628884427,24.7058785402317,2002.9380082318,2003.71209258001,39.9833620878305,394950000
6,44,45,0.637839438205057,-20.4010262280264,-41.3448579476762,-20.3835773032447,-41.358546588239,25.3437179784367,24.7058785402317,2002.9380082318,2003.57584767,2.10912690672649,394950000
7,45,51,2.34170905288003,-20.3835773032447,-41.358546588239,-20.463547760795,-41.2169926503265,27.6854270313168,25.3437179784367,2003.57584767,2005.91755672288,17.1194048555333,394950000
8,45,46,0.96528473526147,-20.3835773032447,-41.358546588239,-20.3995571050579,-41.4293284681473,26.3090027136982,25.3437179784367,2003.57584767,2004.54113240526,7.99192242376514,394950000
9,46,1,1.99886759473707,-20.3995571050579,-41.4293284681473,-22.087694,-41.688944,28.3078703084353,26.3090027136982,2004.54113240526,2006.54,143.55926771746,394950000
10,46,47,0.150923255016427,-20.3995571050579,-41.4293284681473,-19.6623998901287,-40.4016155369455,26.4599259687146,26.3090027136982,2004.54113240526,2004.69205566028,130.133388786936,394950000
11,47,49,1.47190730658662,-19.6623998901287,-40.4016155369455,-19.7751008422519,-40.3042638897117,27.9318332753013,26.4599259687146,2004.69205566028,2006.16396296687,14.452287629121,394950000
12,47,48,0.988218797174048,-19.6623998901287,-40.4016155369455,-19.8630766068449,-40.4280349133966,27.4481447658887,26.4599259687146,2004.69205566028,2005.68027445745,17.2615038714371,394950000
13,48,2,0.439725542546521,-19.8630766068449,-40.4280349133966,-19.758194,-40.376564,27.8878703084352,27.4481447658887,2005.68027445745,2006.12,10.577743924947,394950000
14,48,3,2.35972554254659,-19.8630766068449,-40.4280349133966,-19.935588,-40.406632,29.8078703084353,27.4481447658887,2005.68027445745,2008.04,6.5914497154663,394950000
15,49,4,0.796037033134091,-19.7751008422519,-40.3042638897117,-19.829738,-40.374662,28.7278703084353,27.9318332753013,2006.16396296687,2006.96,9.10562299598013,394950000
16,49,50,2.20024611988037,-19.7751008422519,-40.3042638897117,-19.8137618006593,-40.2696498180323,30.1320793951816,27.9318332753013,2006.16396296687,2008.36420908675,5.06231590313287,394950000
17,50,5,0.0157909132537934,-19.8137618006593,-40.2696498180323,-19.819618,-40.274364,30.1478703084354,30.1320793951816,2008.36420908675,2008.38,0.723075864170035,394950000
18,50,6,0.845790913253721,-19.8137618006593,-40.2696498180323,-20.128696,-40.308267,30.9778703084353,30.1320793951816,2008.36420908675,2009.21,27.0866044265042,394950000
19,51,52,0.555273347950177,-20.463547760795,-41.2169926503265,-20.613218338209,-41.2290335602335,28.2407003792669,27.6854270313168,2005.91755672288,2006.47283007083,12.6037396880471,394950000
20,51,7,0.202443277118436,-20.463547760795,-41.2169926503265,-20.363821,-41.249139,27.8878703084352,27.6854270313168,2005.91755672288,2006.12,9.08370296695814,394950000
