"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,6.8650133083831,-19.9746885306233,-40.278874271799,-20.2394695778834,-40.8494827137312,6.8650133083831,0,1974.01517017687,1980.88018348526,67.3535689312529,464950000
2,42,78,20.5189667033366,-19.9746885306233,-40.278874271799,-20.0426229543409,-40.2867257933748,20.5189667033366,0,1974.01517017687,1994.53413688021,5.83515267628704,464950000
3,43,44,14.7361532062374,-20.2394695778834,-40.8494827137312,-19.2513039205214,-40.5503237934674,21.6011665146205,6.8650133083831,1980.88018348526,1995.61633669149,89.8026869196082,464950000
4,43,60,17.4709551264051,-20.2394695778834,-40.8494827137312,-19.7994267242272,-41.4008065518694,24.3359684347882,6.8650133083831,1980.88018348526,1998.35113861166,71.6141749458844,464950000
5,44,45,0.432205992817588,-19.2513039205214,-40.5503237934674,-19.2545363258892,-40.5262900281289,22.0333725074381,21.6011665146205,1995.61633669149,1996.04854268431,2.68947149009501,464950000
6,44,54,3.51710181690988,-19.2513039205214,-40.5503237934674,-20.515402648389,-40.557729287977,25.1182683315304,21.6011665146205,1995.61633669149,1999.1334385084,106.923681601692,464950000
7,45,53,10.8126507498827,-19.2545363258892,-40.5262900281289,-19.0294099959019,-40.5335424533451,32.8460232573208,22.0333725074381,1996.04854268431,2006.86119343419,19.0658404809243,464950000
8,45,46,5.60459862678293,-19.2545363258892,-40.5262900281289,-18.749748066781,-40.4042422666398,27.637971134221,22.0333725074381,1996.04854268431,2001.65314131109,44.8600465579874,464950000
9,46,47,1.73260477733209,-18.749748066781,-40.4042422666398,-18.5965772127491,-40.3194945675662,29.3705759115531,27.637971134221,2001.65314131109,2003.38574608843,16.0568001031402,464950000
10,46,51,5.71629900527015,-18.749748066781,-40.4042422666398,-18.9415505823544,-40.6160477590735,33.3542701394912,27.637971134221,2001.65314131109,2007.36944031636,28.6270415260219,464950000
11,47,48,0.826502266412152,-18.5965772127491,-40.3194945675662,-18.5898574674903,-40.2858743959884,30.1970781779653,29.3705759115531,2003.38574608843,2004.21224835484,3.78595912156388,464950000
12,47,5,5.99425391157461,-18.5965772127491,-40.3194945675662,-18.592569,-39.734653,35.3648298231277,29.3705759115531,2003.38574608843,2009.38,65.1077240975852,464950000
13,48,4,2.90775164516224,-18.5898574674903,-40.2858743959884,-18.541354,-40.288441,33.1048298231275,30.1970781779653,2004.21224835484,2007.12,4.1287801722143,464950000
14,48,49,3.4281574351132,-18.5898574674903,-40.2858743959884,-18.695727369316,-40.3766199568658,33.6252356130785,30.1970781779653,2004.21224835484,2007.64040578995,13.5194364993655,464950000
15,49,3,0.479594210049041,-18.695727369316,-40.3766199568658,-18.705596,-40.398248,34.1048298231275,33.6252356130785,2007.64040578995,2008.12,2.54898526993871,464950000
16,49,50,0.252628396058289,-18.695727369316,-40.3766199568658,-18.7044118161343,-40.4067741732754,33.8778640091368,33.6252356130785,2007.64040578995,2007.89303418601,3.43669331857301,464950000
17,50,1,0.48696581399097,-18.7044118161343,-40.4067741732754,-20.696031,-41.849828,34.3648298231277,33.8778640091368,2007.89303418601,2008.38,231.714387902196,464950000
18,50,2,2.5669658139909,-18.7044118161343,-40.4067741732754,-19.223075,-40.84996,36.4448298231276,33.8778640091368,2007.89303418601,2010.46,65.9881433741624,464950000
19,51,6,1.75055968363634,-18.9415505823544,-40.6160477590735,-18.619153,-40.597513,35.1048298231275,33.3542701394912,2007.36944031636,2009.12,27.325895666606,464950000
20,51,52,0.477396534570124,-18.9415505823544,-40.6160477590735,-18.4509750574314,-40.9143097720668,33.8316666740613,33.3542701394912,2007.36944031636,2007.84683685093,53.0413802450893,464950000
21,52,7,0.443163149066284,-18.4509750574314,-40.9143097720668,-18.371604,-40.829602,34.2748298231276,33.8316666740613,2007.84683685093,2008.29,11.557113754992,464950000
22,52,8,2.36316314906636,-18.4509750574314,-40.9143097720668,-18.546583,-40.979792,36.1948298231276,33.8316666740613,2007.84683685093,2010.21,10.8521108521371,464950000
23,53,10,3.42880656580678,-19.0294099959019,-40.5335424533451,-19.250069,-40.507756,36.2748298231276,32.8460232573208,2006.86119343419,2010.29,18.8926870467183,464950000
24,53,9,0.178806565806775,-19.0294099959019,-40.5335424533451,-19.017701,-40.53558,33.0248298231276,32.8460232573208,2006.86119343419,2007.04,1.01630724818464,464950000
25,54,11,9.07656149159727,-20.515402648389,-40.557729287977,-19.389282,-40.064515,34.1948298231276,25.1182683315304,1999.1334385084,2008.21,110.24029950598,464950000
