"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,3.56028621957761,-19.8497913535424,-40.5897537119449,-20.3451226883847,-40.4534135090662,3.56028621957761,0,1976.83129705205,1980.39158327163,44.5801972180582,359950000
2,42,66,21.8326550472844,-19.8497913535424,-40.5897537119449,-19.5617491480529,-40.5928324581552,21.8326550472844,0,1976.83129705205,1998.66395209933,24.352345602004,359950000
3,43,62,19.7331534383663,-20.3451226883847,-40.4534135090662,-20.6231475964166,-40.4187201808177,23.2934396579439,3.56028621957761,1980.39158327163,2000.12473670999,23.8720823336202,359950000
4,43,44,20.6029792602418,-20.3451226883847,-40.4534135090662,-19.7374511307707,-40.2924873076419,24.1632654798194,3.56028621957761,1980.39158327163,2000.99456253187,54.5622849275992,359950000
5,44,45,1.13244446074114,-19.7374511307707,-40.2924873076419,-20.5276463937126,-41.174181383839,25.2957099405605,24.1632654798194,2000.99456253187,2002.12700699261,118.646903451599,359950000
6,44,58,4.43996717336786,-19.7374511307707,-40.2924873076419,-19.82612891316,-40.2459481361703,28.6032326531873,24.1632654798194,2000.99456253187,2005.43452970524,9.14219989721064,359950000
7,45,55,1.46828873320367,-20.5276463937126,-41.174181383839,-20.4620334191067,-41.1132731325722,26.7639986737642,25.2957099405605,2002.12700699261,2003.59529572581,8.73110074939628,359950000
8,45,46,4.10655056555233,-20.5276463937126,-41.174181383839,-20.6080021180766,-41.2742719815154,29.4022605061129,25.2957099405605,2002.12700699261,2006.23355755816,13.0162942967492,359950000
9,46,51,1.0477340221902,-20.6080021180766,-41.2742719815154,-20.9977503475803,-40.9066019849772,30.4499945283031,29.4022605061129,2006.23355755816,2007.28129158035,52.3890799984385,359950000
10,46,47,0.596644815096671,-20.6080021180766,-41.2742719815154,-20.6429032567402,-41.268641566734,29.9989053212095,29.4022605061129,2006.23355755816,2006.83020237326,2.98669791057204,359950000
11,47,1,2.04979762674065,-20.6429032567402,-41.268641566734,-21.066044,-41.367894,32.0487029479502,29.9989053212095,2006.83020237326,2008.88,37.064078130501,359950000
12,47,48,0.0575826212069037,-20.6429032567402,-41.268641566734,-20.7048414125835,-41.7223459244808,30.0564879424164,29.9989053212095,2006.83020237326,2006.88778499447,50.7714774315496,359950000
13,48,5,0.652215005533603,-20.7048414125835,-41.7223459244808,-20.536467,-41.658754,30.70870294795,30.0564879424164,2006.88778499447,2007.54,15.6855174532461,359950000
14,48,49,0.430114383287302,-20.7048414125835,-41.7223459244808,-20.7607723663347,-41.6929019364543,30.4866023257037,30.0564879424164,2006.88778499447,2007.31789937775,5.68781957539157,359950000
15,49,2,0.0621006222464464,-20.7607723663347,-41.6929019364543,-20.776193,-41.675911,30.5487029479502,30.4866023257037,2007.31789937775,2007.38,2.28504272083221,359950000
16,49,50,0.736177725766376,-20.7607723663347,-41.6929019364543,-20.7607207712411,-41.5251480994465,31.2227800514701,30.4866023257037,2007.31789937775,2008.05407710352,18.6750071001159,359950000
17,50,3,1.32592289648007,-20.7607207712411,-41.5251480994465,-21.157028,-41.564498,32.5487029479502,31.2227800514701,2008.05407710352,2009.38,33.3091660730627,359950000
18,50,4,0.235922896479924,-20.7607207712411,-41.5251480994465,-20.763907,-41.533774,31.45870294795,31.2227800514701,2008.05407710352,2008.29,0.996305841903844,359950000
19,51,10,1.42870841964705,-20.9977503475803,-40.9066019849772,-21.011818,-40.83401,31.8787029479501,30.4499945283031,2007.28129158035,2008.71,8.16753150584125,359950000
20,51,52,1.27135014599363,-20.9977503475803,-40.9066019849772,-20.9535066603823,-40.8798915551882,31.7213446742967,30.4499945283031,2007.28129158035,2008.55264172635,4.76490307532682,359950000
21,52,6,1.06735827365328,-20.9535066603823,-40.8798915551882,-20.763917,-41.533784,32.78870294795,31.7213446742967,2008.55264172635,2009.62,74.5054825911203,359950000
22,52,53,0.265513017058316,-20.9535066603823,-40.8798915551882,-21.0083147002857,-40.8528755531663,31.986857691355,31.7213446742967,2008.55264172635,2008.8181547434,5.50776714060734,359950000
23,53,54,0.598276625654398,-21.0083147002857,-40.8528755531663,-20.8421533529814,-40.8100840802336,32.5851343170094,31.986857691355,2008.8181547434,2009.41643136906,14.7845219515119,359950000
24,53,9,1.56184525659518,-21.0083147002857,-40.8528755531663,-20.950482,-41.342513,33.5487029479502,31.986857691355,2008.8181547434,2010.38,54.7238298500122,359950000
25,54,7,0.203568630940568,-20.8421533529814,-40.8100840802336,-20.789146,-40.814532,32.78870294795,32.5851343170094,2009.41643136906,2009.62,4.49355203967204,359950000
26,54,8,0.87356863094064,-20.8421533529814,-40.8100840802336,-20.86369,-40.936139,33.45870294795,32.5851343170094,2009.41643136906,2010.29,14.1495439378426,359950000
27,55,56,1.9232772116683,-20.4620334191067,-41.1132731325722,-20.6493592606704,-41.1623063207342,28.6872758854325,26.7639986737642,2003.59529572581,2005.51857293748,16.6271772985763,359950000
28,55,14,2.94470427418584,-20.4620334191067,-41.1132731325722,-22.087694,-41.688944,29.70870294795,26.7639986737642,2003.59529572581,2006.54,150.112332875813,359950000
29,56,13,0.601427062517462,-20.6493592606704,-41.1623063207342,-20.363821,-41.249139,29.28870294795,28.6872758854325,2005.51857293748,2006.12,25.79482238208,359950000
30,56,57,1.05271942200568,-20.6493592606704,-41.1623063207342,-20.8760438671423,-40.8869550720841,29.7399953074382,28.6872758854325,2005.51857293748,2006.57129235949,36.0842135833591,359950000
31,57,11,1.88870764051192,-20.8760438671423,-40.8869550720841,-20.607613,-41.195268,31.6287029479501,29.7399953074382,2006.57129235949,2008.46,41.0612987945462,359950000
32,57,12,1.13870764051192,-20.8760438671423,-40.8869550720841,-20.86368,-40.936139,30.8787029479501,29.7399953074382,2006.57129235949,2007.71,5.573271904294,359950000
33,58,59,0.853756793162067,-19.82612891316,-40.2459481361703,-19.8415177342016,-40.34976345856,29.4569894463493,28.6032326531873,2005.43452970524,2006.2882864984,11.6307485674186,359950000
34,58,19,0.68547029476272,-19.82612891316,-40.2459481361703,-19.758194,-40.376564,29.28870294795,28.6032326531873,2005.43452970524,2006.12,15.6425168071483,359950000
35,59,60,0.469504625166242,-19.8415177342016,-40.34976345856,-19.8663060009727,-40.3372012244777,29.9264940715156,29.4569894463493,2006.2882864984,2006.75779112357,2.52574502225222,359950000
36,59,18,1.75171350160073,-19.8415177342016,-40.34976345856,-19.935588,-40.406632,31.20870294795,29.4569894463493,2006.2882864984,2008.04,10.1843832884267,359950000
37,60,15,0.202208876434556,-19.8663060009727,-40.3372012244777,-19.829738,-40.374662,30.1287029479501,29.9264940715156,2006.75779112357,2006.96,5.19756380242864,359950000
38,60,61,1.27711695002572,-19.8663060009727,-40.3372012244777,-19.8927503093975,-40.3048783683059,31.2036110215413,29.9264940715156,2006.75779112357,2008.03490807359,4.24094480168472,359950000
39,61,16,0.345091926408906,-19.8927503093975,-40.3048783683059,-19.819618,-40.274364,31.5487029479502,31.2036110215413,2008.03490807359,2008.38,7.07849170807722,359950000
40,61,17,1.17509192640883,-19.8927503093975,-40.3048783683059,-20.128696,-40.308267,32.3787029479501,31.2036110215413,2008.03490807359,2009.21,20.0341390615953,359950000
41,62,64,1.10271379364852,-20.6231475964166,-40.4187201808177,-20.6031366052589,-40.4566178862037,24.3961534515924,23.2934396579439,2000.12473670999,2001.22745050364,4.54687824532331,359950000
42,62,63,4.90645507189665,-20.6231475964166,-40.4187201808177,-20.347038684717,-40.4111691975591,28.1998947298405,23.2934396579439,2000.12473670999,2005.03119178189,23.4176791519551,359950000
43,63,21,5.17880821810959,-20.347038684717,-40.4111691975591,-20.315357,-40.301785,33.3787029479501,28.1998947298405,2005.03119178189,2010.21,12.4701411006686,359950000
44,63,20,5.00880821810951,-20.347038684717,-40.4111691975591,-20.315367,-40.301795,33.20870294795,28.1998947298405,2005.03119178189,2010.04,12.4688711619346,359950000
45,64,24,4.98254949635772,-20.6031366052589,-40.4566178862037,-20.650393,-40.507025,29.3787029479501,24.3961534515924,2001.22745050364,2006.21,6.89204654714876,359950000
46,64,65,8.65549797875938,-20.6031366052589,-40.4566178862037,-20.3761308363153,-40.5309988639421,33.0516514303518,24.3961534515924,2001.22745050364,2009.8829484824,20.9260661800855,359950000
