500_tips,450_tips,400_tips,350_tips,300_tips,250_tips,200_tips,150_tips,100_tips,50_tips
137.122695029759,135.959420168781,137.655521080111,138.279317320469,136.189457291209,134.702080437855,127.857501573136,133.290962779165,145.789339240525,142.227894987388
190.559537837684,192.064864543774,189.717502359978,193.233288861084,194.628437920939,198.851090728197,200.895451317809,199.434558285853,205.143923228019,244.038496443725
101.557185874229,100.599338778925,101.411111502534,98.9001192429546,100.910722784814,98.8345834195107,97.781471458559,100.862692867232,98.0661344766959,95.2719745933281
126.789369232138,130.018730702305,119.197687345289,118.413833503459,126.812269069226,126.606070074276,127.347593291197,119.815924660638,111.254500643217,94.0415823247766
135.418955254177,135.219678257038,135.560187128231,135.486096235207,134.088769333104,133.647664538815,130.499900140863,133.976288768729,134.202158623047,136.886606656903
139.339933963134,138.981921222412,129.929659263201,132.161473396472,137.680709976388,131.032176616813,132.859358444943,132.660679743658,145.780948460904,140.928115218892
159.42862590687,157.739199256466,159.743345761632,160.976604612336,158.477315665804,159.686012174925,148.643937754754,153.414342614779,142.85361488327,144.192360779011
114.948252843201,113.978070574206,114.621844865263,112.538026473771,113.585537758243,115.10971860543,111.134008093145,108.632351659993,105.470800677253,112.152044799507
117.197488940614,117.711926590566,116.445099341559,114.386942851066,115.731672577326,119.837441620686,114.295289823292,111.721606724136,96.9465083799426,113.596406375464
128.548225294843,127.771364499678,129.979597017407,129.378351243801,127.820293328766,128.393109206832,126.761637814502,129.798011230236,128.21260883703,154.24790393327
137.882989587818,137.428896527822,140.897428040954,141.319590747605,136.202823101421,134.715377449895,138.089593228756,135.062389785486,134.443967477154,116.360245780968
117.199857590099,116.410211363044,116.499553810327,116.88604005984,106.359162236599,115.467240540326,115.86929027011,117.789972027646,101.618903499492,110.984642034926
135.518691539833,136.03577376572,138.706470960133,134.431043201732,135.812974360919,138.492064202338,133.464354705172,135.167600919293,144.137645098903,152.240205409609
116.816000719386,117.341079563885,116.445341344963,116.96757267763,116.055906974261,115.813780375412,117.884020364687,126.597202928904,111.923901864776,102.417975329774
117.236013471006,116.649443091111,110.140938087404,114.025928990808,109.073972055677,116.342387025271,108.145042833488,114.101267936095,106.498719215188,83.8420954403487
118.269432606516,104.926740345853,116.888343961421,117.515353259333,118.108967308775,101.770671589714,123.396824555237,103.897761779789,104.695889762313,80.5882412232889
