node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
1,2,40.9432775779508,-73.7972974934222,41.2164144256518,-73.8392844827933,3.86036960985621,0,1999,2002.86036960986,30.6101025698073,3.86036960986007
1,3,40.9432775779508,-73.7972974934222,40.8501241360598,-73.563202799056,0.216290212183367,0,1999,1999.21629021218,22.2616750657653,0.216290212179956
3,4,40.8501241360598,-73.563202799056,40.6607623215729,-73.6479443142511,1.30595482546209,0.216290212183367,1999.21629021218,2000.30595482546,22.2587872631516,1.08966461328009
4,6,40.6607623215729,-73.6479443142511,40.884075938099,-73.5687710356757,1.54962354551685,1.30595482546209,2000.30595482546,2000.54962354552,25.740621157094,0.243668720059986
3,5,40.8501241360598,-73.563202799056,41.22342201841,-73.5047640496409,1.62628336755643,0.216290212183367,1999.21629021218,2000.62628336756,41.8456798619414,1.40999315538011
6,8,40.884075938099,-73.5687710356757,40.7622021766528,-73.5636757172314,2.19301848049281,1.54962354551685,2000.54962354552,2001.19301848049,13.5742473253006,0.643394934970047
5,11,41.22342201841,-73.5047640496409,40.7996676191828,-73.9335902517937,2.63928815879535,1.62628336755643,2000.62628336756,2001.6392881588,59.3546986464891,1.01300479123984
11,13,40.7996676191828,-73.9335902517937,40.9384732383054,-74.1928437761985,3.40862422997952,2.63928815879535,2001.6392881588,2002.40862422998,26.7414284585015,0.769336071180078
11,12,40.7996676191828,-73.9335902517937,40.858097671102,-73.8837882585696,4.10677618069826,2.63928815879535,2001.6392881588,2003.1067761807,7.74010246863233,1.46748802190018
13,16,40.9384732383054,-74.1928437761985,40.9458334544708,-73.8618252614656,4.56125941136202,3.40862422997952,2002.40862422998,2003.56125941136,27.8476805775734,1.15263518137999
23,24,40.6388157726056,-73.5764880595515,40.9409991435626,-73.3373265082575,4.58042436687197,4.14510609171793,2003.14510609172,2003.58042436687,39.2172149772808,0.435318275149939
2,21,41.2164144256518,-73.8392844827933,40.8993165795986,-73.4302595721131,4.60232717316899,3.86036960985621,2002.86036960986,2003.60232717317,49.2443438555994,0.741957563309825
21,30,40.8993165795986,-73.4302595721131,40.9001019683444,-73.4389875977434,4.61875427789187,4.60232717316899,2003.60232717317,2003.61875427789,0.739604990844208,0.016427104720151
13,17,40.9384732383054,-74.1928437761985,40.7496936620713,-73.9286221973834,4.75838466803566,3.40862422997952,2002.40862422998,2003.75838466804,30.6070218493668,1.34976043806
21,31,40.8993165795986,-73.4302595721131,40.9190741167118,-73.5216214381132,4.77207392197124,4.60232717316899,2003.60232717317,2003.77207392197,7.99503074907535,0.169746748800208
24,28,40.9409991435626,-73.3373265082575,41.0114786825735,-73.3151523838637,4.78850102669412,4.58042436687197,2003.58042436687,2003.78850102669,8.06435861386019,0.208076659820108
2,20,41.2164144256518,-73.8392844827933,41.5571802627139,-74.2569791719641,4.8405201916496,3.86036960985621,2002.86036960986,2003.84052019165,51.5380095461173,0.980150581789985
16,26,40.9458334544708,-73.8618252614656,41.1927810052461,-73.9304480034764,4.85968514715955,4.56125941136202,2003.56125941136,2003.85968514716,28.0879782822789,0.298425735800038
31,38,40.9190741167118,-73.5216214381132,40.9767078094407,-73.2943565943581,4.90622861054067,4.77207392197124,2003.77207392197,2003.90622861054,20.1575780140485,0.134154688569879
28,41,41.0114786825735,-73.3151523838637,41.1745497459827,-73.3332948091261,4.99110198494191,4.78850102669412,2003.78850102669,2003.99110198494,18.217402465845,0.202600958250059
