node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
1,2,40.9432775779508,-73.7972974934222,40.8829520950443,-73.8835593264633,0.243668720054757,0,1999,1999.24366872005,9.88759466324146,-9999
2,4,40.8829520950443,-73.8835593264633,40.9504414795461,-73.892667163383,0.33675564681721,0.243668720054757,1999.24366872005,1999.33675564682,7.55214543765501,-9999
1,3,40.9432775779508,-73.7972974934222,41.1179992317389,-73.5893089445952,1.13620807665984,0,1999,2000.13620807666,26.142048115731,-9999
3,8,41.1179992317389,-73.5893089445952,41.185561608023,-73.4836188626738,1.25667351129368,1.13620807665984,2000.13620807666,2000.25667351129,11.621414248811,-9999
2,5,40.8829520950443,-73.8835593264633,41.5767750843177,-73.3227829304196,1.31690622861061,0.243668720054757,1999.24366872005,2000.31690622861,90.3885735213761,-9999
8,11,41.185561608023,-73.4836188626738,41.1534584495367,-73.3839981394727,1.67556468172484,1.25667351129368,2000.25667351129,2000.67556468172,9.08109814715274,-9999
4,7,40.9504414795461,-73.892667163383,40.6813468338813,-73.9702956198052,1.8562628336756,0.33675564681721,1999.33675564682,2000.85626283368,30.6623014596986,-9999
5,12,41.5767750843177,-73.3227829304196,41.7971268599065,-73.2259470053787,1.9301848049281,1.31690622861061,2000.31690622861,2000.93018480493,25.8176586790369,-9999
12,19,41.7971268599065,-73.2259470053787,41.7251004335432,-73.0302837885555,2.27241615331968,1.9301848049281,2000.93018480493,2001.27241615332,18.1185876683774,-9999
19,20,41.7251004335432,-73.0302837885555,41.7492190644715,-73.208683776478,2.34360027378511,2.27241615331968,2001.27241615332,2001.34360027379,15.0610541102952,-9999
7,16,40.6813468338813,-73.9702956198052,40.6788243500422,-73.951925460449,2.45585215605752,1.8562628336756,2000.85626283368,2001.45585215606,1.57609431822204,-9999
16,25,40.6788243500422,-73.951925460449,40.7451999750308,-73.8851556826529,2.67214236824088,2.45585215605752,2001.45585215606,2001.67214236824,9.29219592144158,-9999
25,27,40.7451999750308,-73.8851556826529,40.794409466353,-73.7674698238157,2.85557837097872,2.67214236824088,2001.67214236824,2001.85557837098,11.3339479683601,-9999
11,14,41.1534584495367,-73.3839981394727,41.3962416049506,-73.4475691634518,2.92950034223145,1.67556468172484,2000.67556468172,2001.92950034223,27.5459205968114,-9999
14,30,41.3962416049506,-73.4475691634518,41.4298616863539,-73.4205151658409,2.98699520876107,2.92950034223145,2001.92950034223,2001.98699520876,4.37145849835308,-9999
27,28,40.794409466353,-73.7674698238157,40.8806887238705,-73.6970984617045,2.98973305954814,2.85557837097872,2001.85557837098,2001.98973305955,11.2864359568365,-9999
27,29,40.794409466353,-73.7674698238157,40.8076653662057,-73.8266621267973,3.07734428473645,2.85557837097872,2001.85557837098,2002.07734428474,5.2018609289758,-9999
5,13,41.5767750843177,-73.3227829304196,41.3859167026705,-73.6575418356147,3.08281998631082,1.31690622861061,2000.31690622861,2002.08281998631,35.0843635644226,-9999
30,33,41.4298616863539,-73.4205151658409,41.4229968084362,-73.4324021089291,3.09377138945933,2.98699520876107,2001.98699520876,2002.09377138946,1.25241257502456,-9999
12,18,41.7971268599065,-73.2259470053787,41.5472071258282,-73.026217728768,3.11841204654343,1.9301848049281,2000.93018480493,2002.11841204654,32.4022101865493,-9999
16,24,40.6788243500422,-73.951925460449,40.8760155289143,-73.6088637868219,3.11841204654343,2.45585215605752,2001.45585215606,2002.11841204654,36.3079609411979,-9999
24,38,40.8760155289143,-73.6088637868219,40.9181835233492,-73.5592498322499,3.16221765913747,3.11841204654343,2002.11841204654,2002.16221765914,6.28223680784246,-9999
18,37,41.5472071258282,-73.026217728768,41.5594425595928,-72.9872578833684,3.17316906228621,3.11841204654343,2002.11841204654,2002.17316906229,3.5198931810433,-9999
38,41,40.9181835233492,-73.5592498322499,41.0015696667278,-73.5682124397974,3.18138261464742,3.16221765913747,2002.16221765914,2002.18138261465,9.31339695784607,-9999
14,31,41.3962416049506,-73.4475691634518,41.6529127946303,-73.3225254973084,3.26899383983573,2.92950034223145,2001.92950034223,2002.26899383984,30.4148797445161,-9999
30,32,41.4298616863539,-73.4205151658409,41.4373454360956,-73.5107063227597,3.3839835728952,2.98699520876107,2001.98699520876,2002.3839835729,7.57350385741298,-9999
24,39,40.8760155289143,-73.6088637868219,40.8856837281397,-73.7327508107165,3.3839835728952,3.11841204654343,2002.11841204654,2002.3839835729,10.4828324041472,-9999
32,48,41.4373454360956,-73.5107063227597,41.423630275527,-73.5677039027164,3.40588637919222,3.3839835728952,2002.3839835729,2002.40588637919,4.99636985189403,-9999
29,34,40.8076653662057,-73.8266621267973,40.5990201219895,-73.9748054717967,3.40862422997952,3.07734428473645,2002.07734428474,2002.40862422998,26.3782693363195,-9999
25,26,40.7451999750308,-73.8851556826529,40.9498429617719,-74.1149957704581,3.45516769336064,2.67214236824088,2001.67214236824,2002.45516769336,29.893525154805,-9999
4,6,40.9504414795461,-73.892667163383,41.3553088721731,-73.8534106212134,3.50171115674198,0.33675564681721,1999.33675564682,2002.50171115674,45.1913626651119,-9999
34,55,40.5990201219895,-73.9748054717967,40.6477870738067,-73.863237268417,3.50444900752905,3.40862422997952,2002.40862422998,2002.50444900753,10.8784917244128,-9999
