node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
501,502,6.16876184785191,-73.7972974934222,40.9432775779508,-73.1336029109312,41.3065455737664,6.16876184785191,0,1999,2005.16876184785,68.7965201667302
502,503,6.37166953390301,-73.1336029109312,41.3065455737664,-73.4126672602103,41.0976523781897,12.5404313817549,6.16876184785191,2005.16876184785,2011.54043138175,32.9717281890812
502,504,7.891880456303,-73.1336029109312,41.3065455737664,-73.2171240660613,41.6329347040064,14.0606423041549,6.16876184785191,2005.16876184785,2013.06064230415,36.996800702073
503,505,1.5802133603001,-73.4126672602103,41.0976523781897,-73.3932655348657,41.2206811460597,14.120644742055,12.5404313817549,2011.54043138175,2013.12064474205,13.7922366488573
501,506,14.9313560324017,-73.7972974934222,40.9432775779508,-73.3557562456239,40.1456154460932,14.9313560324017,0,1999,2013.9313560324,96.3345805415995
504,507,1.07198027120053,-73.2171240660613,41.6329347040064,-73.2286321317055,41.6568477524783,15.1326225753554,14.0606423041549,2013.06064230415,2014.13262257536,2.82900457258921
506,508,0.559447973373961,-73.3557562456239,40.1456154460932,-73.3947095691745,40.1839385911752,15.4908040057757,14.9313560324017,2013.9313560324,2014.49080400578,5.40211967826515
504,509,2.14803998033004,-73.2171240660613,41.6329347040064,-73.2155272312659,41.5950284739546,16.208682284485,14.0606423041549,2013.06064230415,2015.20868228448,4.22196066767376
509,510,0.150287825683635,-73.2155272312659,41.5950284739546,-73.2907591812243,41.5685701536256,16.3589701101686,16.208682284485,2015.20868228448,2015.35897011017,6.92254120662872
505,511,2.41665356991685,-73.3932655348657,41.2206811460597,-73.7997114398714,41.2977480233464,16.5372983119719,14.120644742055,2013.12064474205,2015.53729831197,35.0790745828061
510,512,0.632287077892767,-73.2907591812243,41.5685701536256,-73.3722974263086,41.592385235656,16.9912571880614,16.3589701101686,2015.35897011017,2015.99125718806,7.28916646971238
509,513,0.814360253271269,-73.2155272312659,41.5950284739546,-73.2577932598557,41.5627086587488,17.0230425377562,16.208682284485,2015.20868228448,2016.02304253776,5.03325813147413
512,515,0.0902142207674386,-73.3722974263086,41.592385235656,-73.3141199145904,41.5466605399264,17.0814714088288,16.9912571880614,2015.99125718806,2016.08147140883,7.02772251036836
503,516,4.61190730036769,-73.4126672602103,41.0976523781897,-73.4503536985008,40.9155023657791,17.1523386821226,12.5404313817549,2011.54043138175,2016.15233868212,20.5233124116759
513,517,0.162400263636956,-73.2577932598557,41.5627086587488,-73.2527619256467,41.5971960849387,17.1854428013932,17.0230425377562,2016.02304253776,2016.18544280139,3.86206750988187
513,518,0.208767609909835,-73.2577932598557,41.5627086587488,-73.3554274512272,41.6518493971566,17.2318101476661,17.0230425377562,2016.02304253776,2016.23181014767,12.8266267595977
518,519,0.0408846365851135,-73.3554274512272,41.6518493971566,-73.3470965377872,41.5760086351753,17.2726947842512,17.2318101476661,2016.23181014767,2016.27269478425,8.47131165232286
519,520,0.11003577653509,-73.3470965377872,41.5760086351753,-73.3683137136412,41.5949160220046,17.3827305607863,17.2726947842512,2016.27269478425,2016.38273056079,2.74800407413755
516,521,0.299428834726383,-73.4503536985008,40.9155023657791,-73.5757949693738,40.8292515572015,17.451767516849,17.1523386821226,2016.15233868212,2016.45176751685,14.2723234142043
515,523,0.432407471166915,-73.3141199145904,41.5466605399264,-73.3814240093901,41.5094803016055,17.5138788799957,17.0814714088288,2016.08147140883,2016.51387888,6.97096520417087
523,524,0.0176834745941022,-73.3814240093901,41.5094803016055,-73.3881590480917,41.5143331764763,17.5315623545898,17.5138788799957,2016.51387888,2016.53156235459,0.77915142899842
508,526,2.0718395955128,-73.3947095691745,40.1839385911752,-73.4814924803801,40.3802739788734,17.5626436012885,15.4908040057757,2014.49080400578,2016.56264360129,23.0659607241364
518,527,0.351158325123111,-73.3554274512272,41.6518493971566,-73.3344601966979,41.7137401595198,17.5829684727892,17.2318101476661,2016.23181014767,2016.58296847279,7.10702884249133
