node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startClade,endClade
426,439,9.217112889497,51.0681142933909,14.9447413431377,50.5154102553157,13.029597644216,139.139583659727,129.92247077023,1899.93613499243,1909.15324788192,345240000,western_Europe,western_Europe
426,427,6.98879241487,51.0681142933909,14.9447413431377,51.1390320327162,14.5725919301069,136.9112631851,129.92247077023,1899.93613499243,1906.9249274073,345240000,western_Europe,western_Europe
427,428,55.04994631167,51.1390320327162,14.5725919301069,51.3777428850696,15.4916169348432,191.96120949677,136.9112631851,1906.9249274073,1961.97487371897,345240000,western_Europe,western_Europe
427,12,105.4801066965,51.1390320327162,14.5725919301069,44.1005,3.0778,242.3913698816,136.9112631851,1906.9249274073,2012.4050341038,345240000,western_Europe,western_Europe
428,429,11.17644023255,51.3777428850696,15.4916169348432,51.4741792518593,15.3092354032693,203.13764972932,191.96120949677,1961.97487371897,1973.15131395152,345240000,western_Europe,western_Europe
428,24,47.97095415269,51.3777428850696,15.4916169348432,51.3942,14.3972,239.93216364946,191.96120949677,1961.97487371897,2009.94582787166,345240000,western_Europe,western_Europe
429,430,7.607540892081,51.4741792518593,15.3092354032693,51.4634378583683,14.9947086871109,210.745190621401,203.13764972932,1973.15131395152,1980.7588548436,345240000,western_Europe,western_Europe
429,431,13.47914907475,51.4741792518593,15.3092354032693,51.4259435988662,15.2485298654211,216.61679880407,203.13764972932,1973.15131395152,1986.63046302627,345240000,western_Europe,western_Europe
430,14,14.67855599706,51.4634378583683,14.9947086871109,51.7592,19.4559,225.423746618461,210.745190621401,1980.7588548436,1995.43741084066,345240000,western_Europe,western_Europe
430,13,27.38945444203,51.4634378583683,14.9947086871109,51.1823,14.8681,238.134645063431,210.745190621401,1980.7588548436,2008.14830928563,345240000,western_Europe,western_Europe
431,437,8.469929377707,51.4259435988662,15.2485298654211,51.6560212117836,14.6330143551827,225.086728181777,216.61679880407,1986.63046302627,1995.10039240398,345240000,western_Europe,western_Europe
431,432,15.2836260939,51.4259435988662,15.2485298654211,51.3931033797709,15.0999858213614,231.90042489797,216.61679880407,1986.63046302627,2001.91408912017,345240000,western_Europe,western_Europe
432,15,7.958117240491,51.3931033797709,15.0999858213614,52.4485,13.7039,239.858542138461,231.90042489797,2001.91408912017,2009.87220636066,345240000,western_Europe,western_Europe
432,433,2.934974176282,51.3931033797709,15.0999858213614,51.3422758212324,14.5845699224662,234.835399074252,231.90042489797,2001.91408912017,2004.84906329645,345240000,western_Europe,western_Europe
433,16,5.597251539071,51.3422758212324,14.5845699224662,51.4498952738572,14.5884080624116,240.432650613323,234.835399074252,2004.84906329645,2010.44631483552,345240000,western_Europe,western_Europe
433,434,2.252550162765,51.3422758212324,14.5845699224662,51.4197298199706,14.5800511826216,237.087949237017,234.835399074252,2004.84906329645,2007.10161345922,345240000,western_Europe,western_Europe
434,436,2.082864493546,51.4197298199706,14.5800511826216,51.4434110475177,14.532327045963,239.170813730563,237.087949237017,2007.10161345922,2009.18447795276,345240000,western_Europe,western_Europe
434,435,1.419248583066,51.4197298199706,14.5800511826216,51.5625279941304,14.4789210576509,238.507197820083,237.087949237017,2007.10161345922,2008.52086204228,345240000,western_Europe,western_Europe
435,18,1.000150634727,51.5625279941304,14.4789210576509,51.5044917733926,14.2431094203445,239.50734845481,238.507197820083,2008.52086204228,2009.52101267701,345240000,western_Europe,western_Europe
435,17,0.9787096946503,51.5625279941304,14.4789210576509,51.879034859322,14.4940264919563,239.485907514733,238.507197820083,2008.52086204228,2009.49957173693,345240000,western_Europe,western_Europe
436,19,0.2398607774642,51.4434110475177,14.532327045963,51.5419138670536,14.5827101811753,239.410674508027,239.170813730563,2009.18447795276,2009.42433873023,345240000,western_Europe,western_Europe
436,20,0.597737066786,51.4434110475177,14.532327045963,51.2297261362463,14.1759891155791,239.768550797349,239.170813730563,2009.18447795276,2009.78221501955,345240000,western_Europe,western_Europe
437,23,3.294278726287,51.6560212117836,14.6330143551827,51.6108447335742,14.4849179895159,228.381006908064,225.086728181777,1995.10039240398,1998.39467113026,345240000,western_Europe,western_Europe
437,438,2.606229242857,51.6560212117836,14.6330143551827,51.9387146062585,14.2244798565808,227.692957424634,225.086728181777,1995.10039240398,1997.70662164683,345240000,western_Europe,western_Europe
438,22,0.9124891391192,51.9387146062585,14.2244798565808,51.9214125590179,14.2118686114766,228.605446563753,227.692957424634,1997.70662164683,1998.61911078595,345240000,western_Europe,western_Europe
438,21,0.3775518246915,51.9387146062585,14.2244798565808,52.0011158145635,14.1543041955813,228.070509249326,227.692957424634,1997.70662164683,1998.08417347152,345240000,western_Europe,western_Europe
439,690,54.28043633345,50.5154102553157,13.029597644216,51.323583486086,13.1684010740017,193.420019993177,139.139583659727,1909.15324788192,1963.43368421538,345240000,western_Europe,western_Europe
439,440,6.551104564543,50.5154102553157,13.029597644216,50.6086032836354,13.1063796541742,145.69068822427,139.139583659727,1909.15324788192,1915.70435244647,345240000,western_Europe,western_Europe
440,441,10.59143867048,50.6086032836354,13.1063796541742,50.4827395633142,13.3114396383694,156.28212689475,145.69068822427,1915.70435244647,1926.29579111695,345240000,western_Europe,western_Europe
440,687,40.89329292789,50.6086032836354,13.1063796541742,44.7146354458048,21.2230664439201,186.58398115216,145.69068822427,1915.70435244647,1956.59764537436,345240000,western_Europe,western_Europe
441,566,15.15957922484,50.4827395633142,13.3114396383694,50.3750745787919,12.8644463844602,171.44170611959,156.28212689475,1926.29579111695,1941.45537034179,345240000,western_Europe,western_Europe
