"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",215,216,0.511229900043878,20.8515578137612,105.839613866246,14.6753810647103,100.199639718101,0.511229900043878,0,2000.59390750746,2001.1051374075,388000000
"2",215,321,0.240802054347665,20.8515578137612,105.839613866246,20.8970902443599,105.759594667744,0.240802054347665,0,2000.59390750746,2000.8347095618,388000000
"3",216,231,1.53357043957709,14.6753810647103,100.199639718101,14.5365966518595,100.279042679044,2.04480033962097,0.511229900043878,2001.1051374075,2002.63870784708,388000000
"4",216,217,1.84409272605571,14.6753810647103,100.199639718101,14.8193654416606,100.16748203713,2.35532262609959,0.511229900043878,2001.1051374075,2002.94923013355,388000000
"5",217,221,0.433642758960032,14.8193654416606,100.16748203713,16.5484793833681,100.119097642034,2.78896538505962,2.35532262609959,2002.94923013355,2003.38287289252,388000000
"6",217,218,0.760834003199079,14.8193654416606,100.16748203713,14.5655932539884,100.238333733176,3.11615662929867,2.35532262609959,2002.94923013355,2003.71006413675,388000000
"7",218,1,0.289935863245994,14.5655932539884,100.238333733176,14.6239405492007,100.264671857216,3.40609249254466,3.11615662929867,2003.71006413675,2004,388000000
"8",218,219,0.272309292693737,14.5655932539884,100.238333733176,14.6045301261706,100.260944076853,3.38846592199241,3.11615662929867,2003.71006413675,2003.98237342945,388000000
"9",219,2,0.0176265705522569,14.6045301261706,100.260944076853,14.6153576681396,100.235942567656,3.40609249254466,3.38846592199241,2003.98237342945,2004,388000000
"10",219,220,0.00313468882426893,14.6045301261706,100.260944076853,14.6332609601003,100.261960980494,3.39160061081667,3.38846592199241,2003.98237342945,2003.98550811827,388000000
"11",220,3,0.014491881727988,14.6332609601003,100.261960980494,14.6118829360373,100.269124094153,3.40609249254466,3.39160061081667,2003.98550811827,2004,388000000
"12",220,4,0.014491881727988,14.6332609601003,100.261960980494,14.6589397360637,100.247778552461,3.40609249254466,3.39160061081667,2003.98550811827,2004,388000000
"13",221,222,0.0688929820716178,16.5484793833681,100.119097642034,16.6906462867339,100.022495769774,2.85785836713124,2.78896538505962,2003.38287289252,2003.45176587459,388000000
"14",221,229,0.267532111448721,16.5484793833681,100.119097642034,16.5523300179538,100.107785890416,3.05649749650834,2.78896538505962,2003.38287289252,2003.65040500396,388000000
"15",222,223,0.0351117070526428,16.6906462867339,100.022495769774,16.7212438331306,99.7969781234551,2.89297007418388,2.85785836713124,2003.45176587459,2003.48687758164,388000000
"16",222,224,0.0690464459075413,16.6906462867339,100.022495769774,16.8213093942493,99.9962273337516,2.92690481303878,2.85785836713124,2003.45176587459,2003.52081232049,388000000
"17",223,6,0.513122418360781,16.7212438331306,99.7969781234551,17.7656858162417,100.025427446143,3.40609249254466,2.89297007418388,2003.48687758164,2004,388000000
"18",223,5,0.513122418360781,16.7212438331306,99.7969781234551,16.1466256558655,101.807009642006,3.40609249254466,2.89297007418388,2003.48687758164,2004,388000000
"19",224,226,0.00409047656173467,16.8213093942493,99.9962273337516,16.8150938446138,99.9995553586339,2.93099528960051,2.92690481303878,2003.52081232049,2003.52490279706,388000000
"20",224,225,0.625608360822462,16.8213093942493,99.9962273337516,16.9200685121405,100.021002532549,3.55251317386124,2.92690481303878,2003.52081232049,2004.14642068132,388000000
"21",225,7,0.85357931868342,16.9200685121405,100.021002532549,17.1019220729008,100.021468815239,4.40609249254466,3.55251317386124,2004.14642068132,2005,388000000
"22",225,8,0.85357931868342,16.9200685121405,100.021002532549,16.8891790665078,99.984487561174,4.40609249254466,3.55251317386124,2004.14642068132,2005,388000000
"23",226,227,0.468930059897943,16.8150938446138,99.9995553586339,17.1948042725006,100.08444145105,3.39992534949846,2.93099528960051,2003.52490279706,2003.99383285695,388000000
"24",226,228,0.264003254512168,16.8150938446138,99.9995553586339,16.7688831057522,100.033223190654,3.19499854411268,2.93099528960051,2003.52490279706,2003.78890605157,388000000
"25",227,9,0.00616714304620469,17.1948042725006,100.08444145105,17.2042025425753,100.080589297121,3.40609249254466,3.39992534949846,2003.99383285695,2004,388000000
"26",227,10,0.00616714304620469,17.1948042725006,100.08444145105,17.0399396077948,100.121341185395,3.40609249254466,3.39992534949846,2003.99383285695,2004,388000000
"27",228,11,0.21109394843198,16.7688831057522,100.033223190654,16.6269535725722,100.002233373604,3.40609249254466,3.19499854411268,2003.78890605157,2004,388000000
"28",228,12,1.21109394843198,16.7688831057522,100.033223190654,16.9245747574476,99.7229378154557,4.40609249254466,3.19499854411268,2003.78890605157,2005,388000000
"29",229,15,0.349594996036321,16.5523300179538,100.107785890416,16.4747566498352,100.186034351213,3.40609249254466,3.05649749650834,2003.65040500396,2004,388000000
"30",229,230,0.1343605643356,16.5523300179538,100.107785890416,16.6058458141001,100.148474402983,3.19085806084394,3.05649749650834,2003.65040500396,2003.7847655683,388000000
"31",230,13,0.215234431700721,16.6058458141001,100.148474402983,16.5960175302053,99.7946057347939,3.40609249254466,3.19085806084394,2003.7847655683,2004,388000000
"32",230,14,0.215234431700721,16.6058458141001,100.148474402983,16.1817777822984,100.722842173989,3.40609249254466,3.19085806084394,2003.7847655683,2004,388000000
"33",231,232,0.12609240412938,14.5365966518595,100.279042679044,14.4711840829915,100.2573624204,2.17089274375035,2.04480033962097,2002.63870784708,2002.76480025121,388000000
"34",231,236,0.181117335813896,14.5365966518595,100.279042679044,14.4985266139995,100.295091619715,2.22591767543486,2.04480033962097,2002.63870784708,2002.81982518289,388000000
"35",232,235,0.97582977656135,14.4711840829915,100.2573624204,14.7516745322116,100.104666596543,3.1467225203117,2.17089274375035,2002.76480025121,2003.74063002777,388000000
"36",232,233,0.0264609342053372,14.4711840829915,100.2573624204,14.4660664571767,100.251182579046,2.19735367795569,2.17089274375035,2002.76480025121,2002.79126118541,388000000
