node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
10,16,41.1069645775158,-74.3886458273443,41.0614604756722,-74.4491365311607,3.41957563312803,3.26899383983573,2002.26899383984,2002.41957563313,7.17109332241417,0.15058179329003
16,18,41.0614604756722,-74.4491365311607,40.9982763456941,-74.4113768986804,3.79192334017807,3.41957563312803,2002.41957563313,2002.79192334018,7.71564273514463,0.372347707049812
18,21,40.9982763456941,-74.4113768986804,41.097553498649,-74.5286275533647,4.00547570157437,3.79192334017807,2002.79192334018,2003.00547570157,14.8002453266321,0.213552361390157
10,17,41.1069645775158,-74.3886458273443,41.231036898867,-74.2601620341555,4.06844626967836,3.26899383983573,2002.26899383984,2003.06844626968,17.5130786091069,0.799452429839903
18,20,40.9982763456941,-74.4113768986804,40.9480038593379,-74.4502336331506,4.08213552361394,3.79192334017807,2002.79192334018,2003.08213552361,6.47978707176898,0.290212183430185
20,26,40.9480038593379,-74.4502336331506,40.8154487598151,-74.4974028628522,4.19164955509927,4.08213552361394,2003.08213552361,2003.1916495551,15.2812819606953,0.10951403148988
21,23,41.097553498649,-74.5286275533647,41.0463376646563,-74.5402135031301,4.22997946611918,4.00547570157437,2003.00547570157,2003.22997946612,5.78386461415653,0.224503764550036
20,27,40.9480038593379,-74.4502336331506,40.7938275488667,-74.5966406107626,4.58590006844634,4.08213552361394,2003.08213552361,2003.58590006845,21.1301986812477,0.503764544839896
27,44,40.7938275488667,-74.5966406107626,40.8252542124737,-74.7096661071246,5.13347022587277,4.58590006844634,2003.58590006845,2004.13347022587,10.1457516328164,0.547570157420068
21,22,41.097553498649,-74.5286275533647,41.2132062890963,-74.7425080650233,5.24572210814517,4.00547570157437,2003.00547570157,2004.24572210815,22.0714270083746,1.2402464065799
16,19,41.0614604756722,-74.4491365311607,40.8189504194807,-74.4801051456625,5.40451745379869,3.41957563312803,2002.41957563313,2004.4045174538,27.1224753724901,1.98494182066997
33,38,40.572607792774,-74.5531481857999,40.604517637579,-74.786616672179,5.69746748802186,4.38877481177269,2003.38877481177,2004.69746748802,20.054425203473,1.30869267625008
33,39,40.572607792774,-74.5531481857999,40.7345132359,-74.5487738553657,5.76591375770022,4.38877481177269,2003.38877481177,2004.7659137577,18.0277266718122,1.37713894593003
23,31,41.0463376646563,-74.5402135031301,40.9376689524364,-74.5998304626496,5.80698151950719,4.22997946611918,2003.22997946612,2004.80698151951,13.0935957355176,1.57700205338983
38,57,40.604517637579,-74.786616672179,40.6245348963586,-74.7719753857032,5.98220396988359,5.69746748802186,2004.69746748802,2004.98220396988,2.54885028924945,0.284736481859909
23,30,41.0463376646563,-74.5402135031301,41.40857344466,-74.813668830796,6.08898015058185,4.22997946611918,2003.22997946612,2005.08898015058,46.3717806280392,1.85900068445994
39,61,40.7345132359,-74.5487738553657,40.6528703163573,-74.4197290000346,6.36550308008214,5.76591375770022,2004.7659137577,2005.36550308008,14.1861445964961,0.599589322380098
