node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
1,2,40.9432775779508,-73.7972974934222,40.6849414522569,-73.1115155036463,1.19917864476383,0,1999,2000.19917864476,64.540949031886,-9999
1,3,40.9432775779508,-73.7972974934222,40.7468168228441,-73.934088017806,0.213552361396296,0,1999,1999.2135523614,24.7191109986508,-9999
3,5,40.7468168228441,-73.934088017806,40.9231876984145,-73.9240147562155,0.438056125941102,0.213552361396296,1999.2135523614,1999.43805612594,19.6526116648859,-9999
3,4,40.7468168228441,-73.934088017806,40.5752851119778,-73.8047941509136,0.511978097193605,0.213552361396296,1999.2135523614,1999.51197809719,21.9967277224236,-9999
5,6,40.9231876984145,-73.9240147562155,41.1204336550953,-74.0113462327323,1.01300479123893,0.438056125941102,1999.43805612594,2000.01300479124,23.1508672177538,-9999
6,10,41.1204336550953,-74.0113462327323,40.9848090410212,-73.9843830966577,1.14442162902128,1.01300479123893,2000.01300479124,2000.14442162902,15.266992253017,-9999
10,12,40.9848090410212,-73.9843830966577,40.9112123484557,-74.0880269488021,1.34702258726907,1.14442162902128,2000.14442162902,2000.34702258727,11.9613067595937,-9999
12,17,40.9112123484557,-74.0880269488021,40.8669582627017,-74.2946950108507,2.1054072553045,1.34702258726907,2000.34702258727,2001.1054072553,18.0771139632565,-9999
6,11,41.1204336550953,-74.0113462327323,41.4798850177878,-74.3564447807425,2.22587268993834,1.01300479123893,2000.01300479124,2001.22587268994,49.3379518776041,-9999
11,19,41.4798850177878,-74.3564447807425,41.4841473507808,-74.3601745344523,2.35455167693362,2.22587268993834,2001.22587268994,2001.35455167693,0.56736976238445,-9999
19,21,41.4841473507808,-74.3601745344523,41.3889892879114,-74.3306610174553,2.4695414099931,2.35455167693362,2001.35455167693,2001.46954140999,10.8759573439229,-9999
2,15,40.6849414522569,-73.1115155036463,40.675569509725,-73.0676629427685,2.49418206707742,1.19917864476383,2000.19917864476,2001.49418206708,3.84638683010194,-9999
5,7,40.9231876984145,-73.9240147562155,41.0213938020925,-74.3285830370571,2.50239561943863,0.438056125941102,1999.43805612594,2001.50239561944,35.7191690186399,-9999
19,20,41.4841473507808,-74.3601745344523,41.297306886862,-74.4474637597512,2.68309377138939,2.35455167693362,2001.35455167693,2001.68309377139,22.0403712761722,-9999
