node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
1,2,40.9432775779508,-73.7972974934222,41.0463091335334,-73.8408405428316,1.16906228610537,0,1999,2000.16906228611,12.0392562486058,1.16906228610992
1,3,40.9432775779508,-73.7972974934222,40.9445652581427,-73.8425803653378,0.372347707050039,0,1999,1999.37234770705,3.8104722226551,0.372347707050039
3,5,40.9445652581427,-73.8425803653378,40.8151457813362,-73.7857801437364,0.689938398357299,0.372347707050039,1999.37234770705,1999.68993839836,15.1799938882599,0.317590691309988
2,9,41.0463091335334,-73.8408405428316,40.936182080315,-73.813749058255,1.51950718685839,1.16906228610537,2000.16906228611,2000.51950718686,12.4693299999151,0.350444900750063
5,6,40.8151457813362,-73.7857801437364,40.6712174714487,-73.9458358029815,1.5304585900069,0.689938398357299,1999.68993839836,2000.53045859001,20.9515336995445,0.840520191650057
9,11,40.936182080315,-73.813749058255,41.1475297342171,-73.940037775659,2.23956194387415,1.51950718685839,2000.51950718686,2001.23956194387,25.807097312942,0.720054757010075
3,4,40.9445652581427,-73.8425803653378,40.4954116962945,-73.4290809782887,2.28062970568112,0.372347707050039,1999.37234770705,2001.28062970568,60.9698106052128,1.90828199862995
6,13,40.6712174714487,-73.9458358029815,40.4409105777853,-74.0403627819936,2.3572895277207,1.5304585900069,2000.53045859001,2001.35728952772,26.8563340444951,0.826830937709929
4,16,40.4954116962945,-73.4290809782887,40.5326753480984,-73.4467253798222,2.3956194387406,2.28062970568112,2001.28062970568,2001.39561943874,4.40892818248068,0.114989733059929
9,10,40.936182080315,-73.813749058255,40.7439082759965,-73.9599924119983,2.42573579739906,1.51950718685839,2000.51950718686,2001.4257357974,24.6953619937873,0.906228610539983
11,14,41.1475297342171,-73.940037775659,41.3832865195407,-73.7294982591125,3.27994524298424,2.23956194387415,2001.23956194387,2002.27994524298,31.6100340456277,1.04038329910986
16,18,40.5326753480984,-73.4467253798222,40.3376935833229,-73.3320246639181,3.49623545516761,2.3956194387406,2001.39561943874,2002.49623545517,23.7826286363062,1.10061601643019
16,19,40.5326753480984,-73.4467253798222,40.0915583942284,-73.4177145712504,3.56741957563304,2.3956194387406,2001.39561943874,2002.56741957563,49.1685577894167,1.17180013689017
5,7,40.8151457813362,-73.7857801437364,40.5070427993725,-73.8606549784816,3.6358658453114,0.689938398357299,1999.68993839836,2002.63586584531,34.877161698229,2.94592744695001
18,34,40.3376935833229,-73.3320246639181,40.257475841507,-73.3593286897902,3.74537987679673,3.49623545516761,2002.49623545517,2002.7453798768,9.22615842887905,0.249144421629808
34,41,40.257475841507,-73.3593286897902,40.3650544946475,-73.4260332187372,3.79739904175221,3.74537987679673,2002.7453798768,2002.79739904175,13.2472633508783,0.0520191649500248
18,35,40.3376935833229,-73.3320246639181,40.3771413063083,-73.238427715766,3.84120465434626,3.49623545516761,2002.49623545517,2002.84120465435,9.07344394528379,0.344969199179786
14,29,41.3832865195407,-73.7294982591125,41.7136488176949,-73.8453091327467,4.06844626967836,3.27994524298424,2002.27994524298,2003.06844626968,38.0218301862092,0.788501026700033
29,50,41.7136488176949,-73.8453091327467,41.6799612729161,-73.8201941763246,4.476386036961,4.06844626967836,2003.06844626968,2003.47638603696,4.29213085898536,0.407939767280141
29,51,41.7136488176949,-73.8453091327467,41.7310200005169,-73.6729624417313,4.70088980150581,4.06844626967836,2003.06844626968,2003.70088980151,14.4502294440458,0.632443531829949
27,30,40.2929772684424,-73.6043157705404,40.7506659146041,-73.602360629171,4.82956878850109,3.34291581108823,2002.34291581109,2003.8295687885,50.9519406879391,1.4866529774099
67,70,40.6148251338079,-73.2053085265055,40.6028126923133,-73.0798524235875,5.14442162902128,4.9774127310061,2003.97741273101,2004.14442162902,10.6867784517933,0.167008898009954
67,71,40.6148251338079,-73.2053085265055,40.4585867719794,-73.2366201918944,5.30869267624917,4.9774127310061,2003.97741273101,2004.30869267625,17.5936452732788,0.331279945240112
24,36,41.1345717526618,-74.1420568369816,41.3585808505826,-74.2349341478792,5.39630390143748,3.50992470910342,2002.5099247091,2004.39630390144,26.1212007071927,1.88637919233997
41,43,40.3650544946475,-73.4260332187372,40.5435490068535,-73.8326353523241,5.55236139630392,3.79739904175221,2002.79739904175,2004.5523613963,39.7636700505189,1.75496235455012
71,82,40.4585867719794,-73.2366201918944,40.4662341766222,-73.2047513771021,5.5660506502395,5.30869267624917,2004.30869267625,2004.56605065024,2.83032180011353,0.257357973989883
70,77,40.6028126923133,-73.0798524235875,40.4828909468255,-73.1758821655483,5.5687885010268,5.14442162902128,2004.14442162902,2004.56878850103,15.6276504260124,0.424366872010069
70,76,40.6028126923133,-73.0798524235875,40.8218063876622,-73.2383122969558,5.74127310061613,5.14442162902128,2004.14442162902,2004.74127310062,27.8053495963197,0.596851471600075
36,85,41.3585808505826,-74.2349341478792,40.9807947838691,-74.2876839403765,5.74674880219027,5.39630390143748,2004.39630390144,2004.74674880219,42.2882782214598,0.350444900750063
76,100,40.8218063876622,-73.2383122969558,40.7376681983101,-73.2763400973545,5.87816563997262,5.74127310061613,2004.74127310062,2004.87816563997,9.89995588074041,0.136892539349901
77,93,40.4828909468255,-73.1758821655483,40.2236495070066,-72.9843590763624,5.93292265571517,5.5687885010268,2004.56878850103,2004.93292265572,33.1192510456337,0.364134154689964
82,91,40.4662341766222,-73.2047513771021,40.4170237875189,-73.3855282147715,5.96577686516093,5.5660506502395,2004.56605065024,2004.96577686516,16.2665558991491,0.399726214920065
41,42,40.3650544946475,-73.4260332187372,40.586871064047,-73.3977347862861,6.19849418206718,3.79739904175221,2002.79739904175,2005.19849418207,24.8094826443059,2.40109514031997
54,73,40.8594349115401,-73.242987043897,40.7915292551824,-72.8595100500085,6.46406570841896,5.02669404517451,2004.02669404517,2005.46406570842,33.1765124018246,1.43737166325013
91,118,40.4170237875189,-73.3855282147715,40.2392023863677,-73.3137749310547,6.4722792607804,5.96577686516093,2004.96577686516,2005.47227926078,20.7112257238364,0.506502395619918
100,111,40.7376681983101,-73.2763400973545,40.4303070977995,-72.9060753790185,6.49144421629012,5.87816563997262,2004.87816563997,2005.49144421629,46.3758246611411,0.613278576319999
73,137,40.7915292551824,-72.8595100500085,40.7735098411464,-72.9119786594994,6.49144421629012,6.46406570841896,2005.46406570842,2005.49144421629,4.85643616448692,0.0273785078697983
73,136,40.7915292551824,-72.8595100500085,40.7571376647515,-72.8479273730054,6.74058863791925,6.46406570841896,2005.46406570842,2005.74058863792,3.95116520150775,0.276522929499833
51,60,41.7310200005169,-73.6729624417313,42.1270324379171,-72.9717691987391,6.7953456536618,4.70088980150581,2003.70088980151,2005.79534565366,72.9115354061319,2.09445585215008
91,119,40.4170237875189,-73.3855282147715,40.1346682069647,-73.7736003220044,6.89117043121155,5.96577686516093,2004.96577686516,2005.89117043121,45.545618630389,0.925393566049934
54,72,40.8594349115401,-73.242987043897,40.1521506208809,-73.5022991695452,7.15400410677626,5.02669404517451,2004.02669404517,2006.15400410678,81.7395998043551,2.12731006160993
59,122,39.9389386738513,-73.3448968605949,40.1220732133637,-73.1207392503931,7.34291581108823,6.11909650924031,2005.11909650924,2006.34291581109,27.9415715592071,1.22381930184997
158,160,40.7097257016395,-73.1508892365595,40.6583545550139,-72.8978142998486,7.41409993155366,6.88295687885011,2005.88295687885,2006.41409993155,22.116414522829,0.531143052699917
94,132,40.5421660040571,-73.3722000625565,40.5158120288067,-73.1926608323857,7.44695414099942,6.41478439425055,2005.41478439425,2006.446954141,15.4723614251983,1.03216974675001
98,141,40.0935659582648,-73.9842127683947,40.2253042876331,-74.078875894462,7.44969199178649,6.57084188911699,2005.57084188912,2006.44969199179,16.7315758994729,0.878850102669958
119,162,40.1346682069647,-73.7736003220044,40.0725596700597,-73.5266450583432,7.48802190280639,6.89117043121155,2005.89117043121,2006.48802190281,22.1356460159929,0.596851471600075
162,194,40.0725596700597,-73.5266450583432,39.954611890663,-73.5570035090052,7.58658453114299,7.48802190280639,2006.48802190281,2006.58658453114,13.3831022845378,0.0985626283300007
72,179,40.1521506208809,-73.5022991695452,40.0642809668777,-73.2902653720871,7.69609856262832,7.15400410677626,2006.15400410678,2006.69609856263,20.5331525749204,0.54209445585002
156,184,40.6349652865762,-74.6874241460155,40.3529085975762,-74.6608691391191,7.72621492128678,7.30458590006856,2006.30458590007,2006.72621492129,31.4800185446796,0.421629021220042
122,186,40.1220732133637,-73.1207392503931,40.2607869720136,-72.879388009874,7.72621492128678,7.34291581108823,2006.34291581109,2006.72621492129,25.6848104385015,0.383299110199914
141,192,40.2253042876331,-74.078875894462,40.3355215183827,-74.1373093462471,7.80835044490073,7.44969199178649,2006.44969199179,2006.8083504449,13.2354005154172,0.358658453110138
196,201,41.6804179098832,-73.6457331815569,41.5093293724019,-73.5493998020187,7.8247775496236,7.59479808350443,2006.5947980835,2006.82477754962,20.6659687812922,0.229979466119858
166,169,40.7753945301492,-72.8309446259783,40.2732554205502,-72.7726358994215,7.91238877481169,6.95140314852847,2005.95140314853,2006.91238877481,56.1174024111084,0.960985626280035
156,185,40.6349652865762,-74.6874241460155,40.1968145496469,-74.4871880039896,7.9233401779602,7.30458590006856,2006.30458590007,2006.92334017796,51.6448174742016,0.618754277890048
129,152,41.5305899879017,-73.5045646853659,41.6881727262249,-73.4803157520961,7.93429158110894,6.78165639972622,2005.78165639973,2006.93429158111,17.6584506038795,1.15263518137999
136,149,40.7571376647515,-72.8479273730054,41.1448303011645,-72.6883618406007,7.93702943189601,6.74058863791925,2005.74058863792,2006.9370294319,45.1965728357772,1.19644079398017
201,208,41.5093293724019,-73.5493998020187,41.5710907595626,-73.6457410670871,7.96440793976717,7.8247775496236,2006.82477754962,2006.96440793977,10.5695518756077,0.139630390149932
169,214,40.2732554205502,-72.7726358994215,40.2868315297622,-72.7276102943251,8.06570841889106,7.91238877481169,2006.91238877481,2007.06570841889,4.11177946538411,0.153319644079829
