time	velocity	number_of_branches
1589.6865619436	NA	0
1594.00305880849	NA	0
1598.31955567338	NA	0
1602.63605253827	0.213825605391492	0.002
1606.95254940316	NA	0
1611.26904626805	NA	0
1615.58554313293	NA	0
1619.90203999782	NA	0
1624.21853686271	NA	0
1628.5350337276	0.0119997501773669	0.004
1632.85153059249	0.111766126538035	0.004
1637.16802745738	NA	0
1641.48452432226	NA	0
1645.80102118715	0.481417358471613	0.006
1650.11751805204	0.0588021677101649	0.008
1654.43401491693	0.0854467068003029	0.012
1658.75051178182	0.032798906109408	0.006
1663.06700864671	0.310436932159114	0.01
1667.3835055116	0.205472653263248	0.008
1671.70000237648	0.225876909078763	0.028
1676.01649924137	0.284507703578233	0.026
1680.33299610626	0.197611012423605	0.022
1684.64949297115	0.348205300923728	0.038
1688.96598983604	0.230946944063286	0.046
1693.28248670093	0.239248170183066	0.044
1697.59898356581	0.350935742794214	0.044
1701.9154804307	0.452755608237202	0.05
1706.23197729559	0.981935039553601	0.048
1710.54847416048	0.972151331297031	0.063
1714.86497102537	0.882529739272648	0.064
1719.18146789026	1.07504521309951	0.078
1723.49796475514	0.794709148292662	0.068
1727.81446162003	1.60914693631105	0.088
1732.13095848492	1.66378550000014	0.084
1736.44745534981	2.56395082995784	0.079
1740.7639522147	1.93466251155968	0.056
1745.08044907959	1.77321311372516	0.075
1749.39694594447	1.45463850628724	0.082
1753.71344280936	1.34862959327584	0.079
1758.02993967425	2.12261735812031	0.101
1762.34643653914	1.95804593304835	0.072
1766.66293340403	1.38358933979288	0.082
1770.97943026892	2.72459202613765	0.1
1775.29592713381	1.41000042917244	0.149
1779.61242399869	1.71347480657259	0.148
1783.92892086358	4.41124745247321	0.192
1788.24541772847	1.99929658554345	0.181
1792.56191459336	2.75990339788114	0.223
1796.87841145825	3.08933313665211	0.227
1801.19490832314	3.80867660804599	0.275
1805.51140518802	2.5533858102189	0.308
1809.82790205291	2.34623004851081	0.282
1814.1443989178	1.7965564193051	0.236
1818.46089578269	1.55198368765212	0.246
1822.77739264758	2.55961808970551	0.262
1827.09388951247	1.8577327301907	0.276
1831.41038637735	2.36347038444441	0.335
1835.72688324224	1.74835582709812	0.348
1840.04338010713	1.8654149020597	0.357
1844.35987697202	2.6870322715727	0.357
1848.67637383691	1.28705187541452	0.384
1852.9928707018	1.21847215448521	0.485
1857.30936756669	1.95822873055427	0.435
1861.62586443157	1.54041039869569	0.532
1865.94236129646	1.72975190419792	0.611
1870.25885816135	1.20812125204292	0.677
1874.57535502624	2.34213880347605	0.798
1878.89185189113	1.49997604576825	0.777
1883.20834875602	2.4368800674811	0.937
1887.5248456209	2.88072249212184	1.049
1891.84134248579	3.66259286140785	1.114
1896.15783935068	4.44585850006577	1.237
1900.47433621557	4.82890204542556	1.207
1904.79083308046	4.37688437265615	1.087
1909.10732994535	3.67573289936455	0.955
1913.42382681023	2.27303258530089	0.883
1917.74032367512	1.80117218106333	0.928
1922.05682054001	1.61360820473101	1.12
1926.3733174049	1.94673470577425	1.123
1930.68981426979	1.87842803333303	1.333
1935.00631113468	2.4086183148477	1.61
1939.32280799956	3.38488815979293	1.973
1943.63930486445	5.75010919247381	2.818
1947.95580172934	5.33180716441095	3.265
1952.27229859423	3.89160912454578	3.545
1956.58879545912	1.69008386819563	3.908
1960.90529232401	1.31689127709559	4.743
1965.2217891889	1.87054496949545	7.662
1969.53828605378	1.96789347899842	8.825
1973.85478291867	1.9219666006863	12.611
1978.17127978356	2.33587641644649	16.697
1982.48777664845	1.21532307939774	25.677
1986.80427351334	1.10371364624978	19.254
1991.12077037823	1.38100029849014	15.935
1995.43726724311	2.08352168468562	27.027
1999.753764108	2.26183670938093	26.986
2004.07026097289	1.89097512025596	29.605
2008.38675783778	1.0286573281649	31.598
2012.70325470267	3.48134182213975	50.606
2017.01975156756	0.953868171178174	16.587
