time	distance
1997.49313355524	0
1997.58890538746	0.912969817499582
1997.68467721969	1.96647442203585
1997.78044905191	5.89400173319203
1997.87622088414	9.032233151513
1997.97199271636	12.7040214426257
1998.06776454858	21.6450623439426
1998.16353638081	37.5099561345536
1998.25930821303	66.0109378520465
1998.35508004525	113.633285194766
1998.45085187748	170.954155830053
1998.5466237097	220.086008413332
1998.64239554193	268.40688569247
1998.73816737415	319.958056312169
1998.83393920637	368.906818893924
1998.9297110386	416.998167447996
1999.02548287082	469.349850220992
1999.12125470304	522.525435551877
1999.21702653527	577.082304798305
1999.31279836749	633.059890383071
1999.40857019972	688.497282578764
1999.50434203194	742.013161685984
1999.60011386416	795.902997355604
1999.69588569639	801.780482343092
1999.79165752861	816.017190898811
1999.88742936084	837.932512264045
1999.98320119306	866.13623050487
2000.07897302528	898.426557656375
2000.17474485751	968.300803430216
2000.27051668973	1071.15340935767
2000.36628852195	1194.59288527687
2000.46206035418	1349.99835787732
2000.5578321864	1541.91820616996
2000.65360401863	1804.67290472234
2000.74937585085	2166.17575798521
2000.84514768307	2654.07697777571
2000.9409195153	3127.27281954238
2001.03669134752	3679.94769646031
2001.13246317974	4156.33829067914
2001.22823501197	4511.76417269091
2001.32400684419	4844.73539821503
2001.41977867642	5207.79452804763
2001.51555050864	5583.48563510303
2001.61132234086	5964.8725365545
2001.70709417309	6349.4312390556
2001.80286600531	6723.80631558106
2001.89863783753	7041.01834377928
2001.99440966976	7329.42895630493
2002.09018150198	7519.2903666986
2002.18595333421	7708.3059547047
2002.28172516643	7911.2018561495
2002.37749699865	8178.27095243834
2002.47326883088	8514.06958303196
2002.5690406631	8934.51131085163
2002.66481249533	9418.61798599193
2002.76058432755	9963.7242820192
2002.85635615977	10501.9366713161
2002.952127992	11075.8426252022
2003.04789982422	11083.9387810738
2003.14367165644	11092.4572279558
2003.23944348867	11100.9349902935
2003.33521532089	11109.3690736674
2003.43098715312	11117.7563699752
2003.52675898534	11126.0936513365
2003.62253081756	11134.4379382673
2003.71830264979	11139.2418326837
2003.81407448201	11144.0431888814
2003.90984631423	11148.841685593
2004.00561814646	11151.5840458886
2004.10138997868	11154.3275224285
2004.19716181091	11157.7318662827
2004.29293364313	11161.5920888753
2004.38870547535	11165.4555440595
2004.48447730758	11169.3219844399
2004.5802491398	11173.1911621266
2004.67602097203	11175.9376213132
2004.77179280425	11176.504716806
2004.86756463647	11177.346804386
2004.9633364687	11178.8846096915
2005.05910830092	11180.3548581489
2005.15488013314	11181.7388766412
2005.25065196537	11182.8673193258
2005.34642379759	11183.9964881856
2005.44219562982	11185.1263613934
2005.53796746204	11186.2569171085
2005.63373929426	11188.2477976722
2005.72951112649	11189.729613181
2005.82528295871	11191.211210026
2005.92105479093	11192.1262795702
2006.01682662316	11193.0403913542
2006.11259845538	11193.9535265989
2006.20837028761	11194.8656664338
2006.30414211983	11195.776791895
2006.39991395205	11196.6868839232
2006.49568578428	11197.5959233614
2006.5914576165	11198.5038909529
2006.68722944872	11199.5878967076
2006.78300128095	11201.2296014782
2006.87877311317	11203.2351812196
2006.9745449454	11205.3020475242
2007.07031677762	11205.8665843161
2007.16608860984	11206.4308422165
2007.26186044207	11206.994806739
2007.35763227429	11207.5584633007
2007.45340410652	11208.1217972202
2007.54917593874	11208.684793715
2007.64494777096	11209.2474378991
2007.74071960319	11209.9514220774
2007.83649143541	11210.6576911117
2007.93226326763	11211.3611241586
2008.02803509986	11212.0616850585
2008.12380693208	11212.7593373367
2008.21957876431	11213.4540442031
2008.31535059653	11214.1457685507
2008.41112242875	11214.8344729561
2008.50689426098	11215.520119678
2008.6026660932	11216.2026706579
2008.69843792542	11216.8820875195
2008.79420975765	11217.5583315687
2008.88998158987	11218.2974498471
2008.9857534221	11220.564633565
2009.08152525432	11222.8121376909
2009.17729708654	11225.039440151
2009.27306891877	11227.246010139
2009.36884075099	11229.4313081851
2009.46461258322	11231.594786265
2009.56038441544	11233.7358879524
2009.65615624766	11236.4139182095
2009.75192807989	11239.7916115407
2009.84769991211	11244.6241715179
2009.94347174433	11249.960998234
2010.03924357656	11256.7031290442
2010.13501540878	11264.3056179505
2010.23078724101	11271.7263027064
2010.32655907323	11278.9594064145
2010.42233090545	11287.6287751218
2010.51810273768	11300.4896486537
2010.6138745699	11300.4896486537
2010.70964640212	11300.4896486537
2010.80541823435	11300.4896486537
2010.90119006657	11300.4896486537
2010.9969618988	11300.4896486537
2011.09273373102	11300.4896486537
2011.18850556324	11300.4896486537
2011.28427739547	11300.4896486537
2011.38004922769	11300.4896486537
2011.47582105991	11300.5762100559
2011.57159289214	11300.5762100559
2011.66736472436	11300.5762100559
2011.76313655659	11300.5762100559
2011.85890838881	11300.5762100559
2011.95468022103	11300.5762100559
2012.05045205326	11300.5762100559
2012.14622388548	11300.5762100559
2012.24199571771	11300.5762100559
2012.33776754993	11300.5762100559
2012.43353938215	11300.5762100559
2012.52931121438	11300.5762100559
2012.6250830466	11300.5762100559
2012.72085487882	11300.5762100559
2012.81662671105	11300.5762100559
2012.91239854327	11300.5762100559
2013.0081703755	11300.5762100559
2013.10394220772	11300.5762100559
2013.19971403994	11300.5762100559
2013.29548587217	11300.5762100559
2013.39125770439	11300.5762100559
2013.48702953661	11300.5762100559
2013.58280136884	11300.5762100559
2013.67857320106	11300.5762100559
2013.77434503329	11300.5762100559
2013.87011686551	11300.5762100559
2013.96588869773	11300.5762100559
2014.06166052996	11300.5762100559
2014.15743236218	11300.5762100559
2014.2532041944	11300.5762100559
2014.34897602663	11300.5762100559
