time	velocity	number_of_branches
1997.36929772009	307.332829338668	0
1997.46593031297	275.850552499789	0
1997.56256290585	418.586668407175	0
1997.65919549874	463.884321397324	0
1997.75582809162	554.13998916911	2
1997.8524606845	523.553807450069	10
1997.94909327738	519.160210331536	18
1998.04572587026	526.289943117905	24
1998.14235846314	498.592125617854	27
1998.23899105603	467.274125524305	30
1998.33562364891	478.229156345169	31
1998.43225624179	467.279436395295	34
1998.52888883467	456.585277924069	34
1998.62552142755	429.848319094045	34
1998.72215402044	403.889177080558	34
1998.81878661332	347.679115851442	36
1998.9154192062	288.611334767345	32.5
1999.01205179908	215.775519277155	24
1999.10868439196	209.187688708583	21.5
1999.20531698484	174.224848774015	23
1999.30194957773	185.845053890882	24.5
1999.39858217061	216.363588210188	33
1999.49521476349	231.344004475106	40
1999.59184735637	263.797888787285	46.5
1999.68847994925	284.921085165768	54
1999.78511254213	295.670459303882	56
1999.88174513502	299.868532894533	55
1999.9783777279	318.50038463676	56
2000.07501032078	332.808143343823	67
2000.17164291366	383.663488371509	82
2000.26827550654	638.887137487302	111
2000.36490809943	791.839974630433	202.5
2000.46154069231	799.307486193093	225.5
2000.55817328519	773.931283285076	279
2000.65480587807	775.871116079788	388
2000.75143847095	768.475417662627	409.5
2000.84807106383	767.572201903515	410.5
2000.94470365672	761.611876997442	412
2001.0413362496	761.402879622646	412
2001.13796884248	753.383496764473	407
2001.23460143536	738.269884662276	395
2001.33123402824	640.699465112094	364
2001.42786662112	627.014667950594	355
2001.52449921401	619.355568977757	354
2001.62113180689	582.333851822884	270
2001.71776439977	578.672704404957	242
2001.81439699265	581.155266584819	239.5
2001.91102958553	582.221845277517	239.5
2002.00766217841	586.10491079077	238
2002.1042947713	573.033344223508	241
2002.20092736418	537.115172086372	256
2002.29755995706	600.724747250968	358
2002.39419254994	616.860517040805	337
2002.49082514282	615.144060411714	312
2002.58745773571	647.849072281647	290
2002.68409032859	648.862416019364	277
2002.78072292147	647.783560017502	275
2002.87735551435	649.19500551481	276
2002.97398810723	650.960685692899	272
2003.07062070011	666.153195983086	273
2003.167253293	681.609546038218	275.5
2003.26388588588	734.287358657029	202
2003.36051847876	789.187167743088	155
2003.45715107164	779.067691275641	161.5
2003.55378366452	441.328544802221	146
2003.6504162574	438.582449193045	151
2003.74704885029	443.668488320447	151
2003.84368144317	437.874205861475	153
2003.94031403605	421.839343719491	164
2004.03694662893	352.924905445319	163
2004.13357922181	293.218334529259	146.5
2004.2302118147	300.598953861195	136
2004.32684440758	290.550108833169	116
2004.42347700046	304.132615309386	109
2004.52010959334	224.841655912132	103
2004.61674218622	279.237509122416	145
2004.7133747791	360.042526761856	159
2004.81000737199	375.475707672671	165
2004.90663996487	384.428673175931	160
2005.00327255775	393.913141048225	153
2005.09990515063	406.490503927852	145
2005.19653774351	398.754661717667	146
2005.29317033639	398.428724133208	143
2005.38980292928	408.135330807544	141.5
2005.48643552216	414.638269750836	139
2005.58306811504	417.865937528931	119
2005.67970070792	409.78695471325	102
2005.7763333008	412.407201586355	93
2005.87296589368	412.253617703733	89.5
2005.96959848657	260.548349010946	89
2006.06623107945	256.014177708224	85
2006.16286367233	251.135133310504	84
2006.25949626521	188.080425032674	73
2006.35612885809	191.033031821728	71
2006.45276145098	212.572499325531	74
2006.54939404386	230.792549137766	73.5
2006.64602663674	244.156441039547	74
2006.74265922962	242.782334277889	76
2006.8392918225	254.026689574951	85
2006.93592441538	276.255030092938	98
2007.03255700827	287.818162405038	108
2007.12918960115	314.909533322507	113
2007.22582219403	312.944670357694	114
2007.32245478691	308.105614841104	123.5
2007.41908737979	304.960769237329	132
2007.51571997267	280.335398653968	135
2007.61235256556	275.888017565792	135.5
2007.70898515844	277.711888579587	133
2007.80561775132	275.449428028936	126
2007.9022503442	269.523284462603	117
2007.99888293708	270.727657041205	105.5
2008.09551552997	222.815390361518	96
2008.19214812285	227.093983809464	82
2008.28878071573	218.207993917004	67
2008.38541330861	175.34446123599	55
2008.48204590149	156.613495622327	47
2008.57867849437	164.45957014149	40
2008.67531108726	152.264626878994	39
2008.77194368014	161.95065719401	46
2008.86857627302	180.25686339971	47
2008.9652088659	217.956153944346	63
2009.06184145878	235.233322018559	63
2009.15847405166	261.374996432806	60
2009.25510664455	286.489114436093	65
2009.35173923743	312.58679036563	72
2009.44837183031	334.312145110159	78
2009.54500442319	332.148797937162	81
2009.64163701607	327.911470836039	83
2009.73826960895	344.113732101979	83
2009.83490220184	343.215210464161	84
2009.93153479472	349.335199202609	82.5
2010.0281673876	350.859615806125	84
2010.12479998048	381.026050923445	93
2010.22143257336	387.612920793096	83
2010.31806516625	371.589962882844	84
2010.41469775913	380.08036305428	83
2010.51133035201	373.346474684121	87
2010.60796294489	350.644394157174	98
2010.70459553777	339.648299129662	103
2010.80122813065	317.625310740284	104
2010.89786072354	297.462689391777	103
2010.99449331642	293.991383959732	101
2011.0911259093	275.811675117482	96
2011.18775850218	239.331052001023	87
2011.28439109506	206.164213256142	83
2011.38102368794	184.522936372502	78
2011.47765628083	181.726420939073	74
2011.57428887371	167.603898493413	58
2011.67092146659	139.364772722353	44.5
2011.76755405947	123.540459619022	35
2011.86418665235	119.345685770415	30
