time	velocity	number_of_branches
1997.36929771999	353.474627807437	0
1997.46593031287	277.139806500502	0
1997.56256290576	302.248470978218	0
1997.65919549864	304.594559913426	0
1997.75582809152	364.462825887857	2
1997.8524606844	308.348123211847	8
1997.94909327728	283.524759021136	15
1998.04572587017	279.888196689253	24
1998.14235846305	250.646715443684	26
1998.23899105593	234.247859228066	28
1998.33562364881	213.511788545059	28
1998.4322562417	205.359165436271	30
1998.52888883458	202.784219765816	30
1998.62552142746	206.980691244311	30
1998.72215402034	213.86709446666	30
1998.81878661322	218.832746723161	30
1998.91541920611	232.193206018386	27
1999.01205179899	257.173273790779	21.5
1999.10868439187	305.74723849098	19
1999.20531698475	332.529952685894	19
1999.30194957764	348.225114365371	22
1999.39858217052	344.271591323955	28.5
1999.4952147634	335.867439037462	38
1999.59184735628	328.436082054421	45
1999.68847994916	315.266995097808	52
1999.78511254205	302.461527918838	53
1999.88174513493	289.348538150221	54
1999.97837772781	271.65613448316	57
2000.07501032069	250.416736118374	61
2000.17164291358	258.413735498169	63.5
2000.26827550646	272.495524551863	102.5
2000.36490809934	300.060078228518	197
2000.46154069222	318.704413422944	233
2000.55817328511	333.420312506282	285
2000.65480587799	343.702125353948	400
2000.75143847087	345.023233606858	418
2000.84807106375	346.701018735175	422.5
2000.94470365663	349.296017469482	427
2001.04133624952	346.967068612515	428
2001.1379688424	348.972024490182	423.5
2001.23460143528	349.276783531761	415.5
2001.33123402816	354.712394425788	379.5
2001.42786662105	361.711806114279	359
2001.52449921393	371.375337511605	369.5
2001.62113180681	403.030404654037	279
2001.71776439969	421.480263932903	245.5
2001.81439699257	411.541258162806	240
2001.91102958546	398.529719483164	238
2002.00766217834	390.653173794761	238
2002.10429477122	365.794633186019	240
2002.2009273641	342.208555934964	256
2002.29755995699	329.637669241856	331
2002.39419254987	341.247406992916	324.5
2002.49082514275	353.80256146606	287
2002.58745773563	468.655650174245	270
2002.68409032851	469.693552435449	256
2002.7807229214	460.331363670489	254
2002.87735551428	450.407017573316	252
2002.97398810716	435.023191112628	255
2003.07062070004	417.237249169822	253.5
2003.16725329293	380.539128047864	252.5
2003.26388588581	352.912909823616	200
2003.36051847869	344.380195694655	163
2003.45715107157	290.681385189486	177
2003.55378366446	323.060949082959	161.5
2003.65041625734	308.51683735459	164
2003.74704885022	305.925351998503	166
2003.8436814431	290.230247158961	166
2003.94031403598	256.440510362023	175.5
2004.03694662887	233.437783669481	172
2004.13357922175	189.707958874993	154
2004.23021181463	172.348734221825	137
2004.32684440751	169.01386786797	114.5
2004.4234770004	156.992473640528	100
2004.52010959328	159.442049607639	94.5
2004.61674218616	150.528361002958	123.5
2004.71337477904	149.717398876172	136
2004.81000737192	153.137687866525	144
2004.90663996481	159.237668649669	142
2005.00327255769	162.332377508383	138
2005.09990515057	155.5228796802	135
2005.19653774345	179.035152630339	138
2005.29317033634	167.238919437247	138.5
2005.38980292922	168.606768593577	139
2005.4864355221	175.491796222287	138
2005.58306811498	217.734005264454	126
2005.67970070786	224.621589187037	109
2005.77633330075	225.474422014782	105
2005.87296589363	239.521107619346	101
2005.96959848651	241.78219716854	101
2006.06623107939	245.201613667734	96
2006.16286367228	210.466570918445	92.5
2006.25949626516	198.946137086992	81.5
2006.35612885804	214.551179178481	78
2006.45276145092	235.384740823124	78
2006.5493940438	307.053182452082	78
2006.64602663669	322.901832971812	77
2006.74265922957	332.605704793377	78
2006.83929182245	332.326381945347	88
2006.93592441533	325.425360454779	101
2007.03255700822	323.837734695946	107.5
2007.1291896011	275.931730221347	110
2007.22582219398	224.675874657207	107
2007.32245478686	223.1347066968	118
2007.41908737974	236.002207186488	123
2007.51571997263	239.326043951325	123
2007.61235256551	270.781861522121	123
2007.70898515839	304.849145771538	122
2007.80561775127	353.848049700734	116
2007.90225034416	408.7450003911	104
2007.99888293704	472.94038808604	96
2008.09551552992	503.13403636242	83
2008.1921481228	537.925850877363	71.5
2008.28878071569	551.775105228069	61
2008.38541330857	580.151249654988	53
2008.48204590145	627.247238563648	48
2008.57867849433	651.084624700446	42
2008.67531108721	645.715612152378	43
2008.7719436801	618.254416944233	46
2008.86857627298	537.744611146544	52
2008.96520886586	438.871661214739	63
2009.06184145874	348.246025382814	61
2009.15847405163	316.72022110371	58
2009.25510664451	234.123146464159	67
2009.35173923739	252.052866609146	77
2009.44837183027	270.774144736945	83.5
2009.54500442315	256.601506668752	88
2009.64163701604	290.301206730274	88
2009.73826960892	313.814867199205	90
2009.8349022018	337.64278945196	89.5
2009.93153479468	354.530556616644	89
2010.02816738757	383.86221350077	91
2010.12479998045	361.464212994011	96
2010.22143257333	414.205175009304	85
2010.31806516621	430.736258143426	86
2010.4146977591	483.103336338493	82
2010.51133035198	524.889297470236	85
2010.60796294486	483.606879059464	97
2010.70459553774	530.082538694533	102
2010.80122813062	599.703983000387	105.5
2010.89786072351	638.514421036468	103
2010.99449331639	715.557199884668	101.5
2011.09112590927	712.44826120568	95
2011.18775850215	575.111715769788	92.5
2011.28439109504	549.079068680407	89
2011.38102368792	495.092231676673	84
2011.4776562808	525.777919728232	82
2011.57428887368	506.795079114281	65
2011.67092146656	305.358700228922	53.5
2011.76755405945	333.816806680317	44.5
2011.86418665233	406.25502481448	39
2011.96081924521	814.678537421545	37.5
2012.05745183809	1653.96322732914	44
2012.15408443098	1202.85662132708	52.5
2012.25071702386	1057.01438954569	55
2012.34734961674	1132.00071174844	53
2012.44398220962	1138.61691020042	52
2012.5406148025	1144.71639336143	50
2012.63724739539	1127.61711546788	50
2012.73387998827	1097.77673378294	49
2012.83051258115	1039.90881462199	49
2012.92714517403	932.684560099481	47
2013.02377776692	631.252156377523	40
2013.1204103598	151.50167923004	33
2013.21704295268	74.4891980546989	21
2013.31367554556	56.3745859133232	19
2013.41030813844	56.440705239391	19
2013.50694073133	56.5257073285989	19
2013.60357332421	56.6264952536641	19
2013.70020591709	56.6932257044974	19
2013.79683850997	56.9097662210959	19
2013.89347110286	57.2946836925162	19
2013.99010369574	122.624412828033	20
2014.08673628862	120.21817137244	14
2014.1833688815	97.7855719117631	7
2014.28000147438	81.2602133374421	4
2014.37663406727	79.5510360749714	4
2014.47326666015	77.1061329092537	4
2014.56989925303	73.5325455836798	4
2014.66653184591	67.9873400413192	4
2014.7631644388	59.759295207187	4
2014.85979703168	47.3457411825336	4
2014.95642962456	827.676821380211	7
2015.05306221744	806.302405592895	6
2015.14969481033	568.409167050128	7
2015.24632740321	424.087991623808	6
2015.34295999609	410.314623303905	6
2015.43959258897	393.880441179939	6
2015.53622518185	370.288620187345	6
2015.63285777474	339.461790777509	6
2015.72949036762	297.678572494931	6
2015.8261229605	226.424283945116	6
2015.92275555338	93.7092777257381	5
2016.01938814627	66.6186802442913	4
