time	distance_tree530000	distance_tree570000	distance_tree610000	distance_tree650000	distance_tree690000	distance_tree730000	distance_tree770000	distance_tree810000	distance_tree850000	distance_tree890000	distance_tree930000	distance_tree970000	distance_tree1010000	distance_tree1050000	distance_tree1090000	distance_tree1130000	distance_tree1170000	distance_tree1210000	distance_tree1250000	distance_tree1290000	distance_tree1330000	distance_tree1370000	distance_tree1410000	distance_tree1450000	distance_tree1490000	distance_tree1530000	distance_tree1570000	distance_tree1610000	distance_tree1650000	distance_tree1690000	distance_tree1730000	distance_tree1770000	distance_tree1810000	distance_tree1850000	distance_tree1890000	distance_tree1930000	distance_tree1970000	distance_tree2010000	distance_tree2050000	distance_tree2090000	distance_tree2130000	distance_tree2170000	distance_tree2210000	distance_tree2250000	distance_tree2290000	distance_tree2330000	distance_tree2370000	distance_tree2410000	distance_tree2450000	distance_tree2490000	distance_tree2530000	distance_tree2570000	distance_tree2610000	distance_tree2650000	distance_tree2690000	distance_tree2730000	distance_tree2770000	distance_tree2810000	distance_tree2850000	distance_tree2890000	distance_tree2930000	distance_tree2970000	distance_tree3010000	distance_tree3050000	distance_tree3090000	distance_tree3130000	distance_tree3170000	distance_tree3210000	distance_tree3250000	distance_tree3290000	distance_tree3330000	distance_tree3370000	distance_tree3410000	distance_tree3450000	distance_tree3490000	distance_tree3530000	distance_tree3570000	distance_tree3610000	distance_tree3650000	distance_tree3690000	distance_tree3730000	distance_tree3770000	distance_tree3810000	distance_tree3850000	distance_tree3890000	distance_tree3930000	distance_tree3970000	distance_tree4010000	distance_tree4050000	distance_tree4090000	distance_tree4130000	distance_tree4170000	distance_tree4210000	distance_tree4250000	distance_tree4290000	distance_tree4330000	distance_tree4370000	distance_tree4410000	distance_tree4450000	distance_tree4490000
1997.45684913006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.55280238441	0	0	51.4464731277187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.64875563876	0	0	98.959371332262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.74470889311	0	0	107.665174648677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.84066214746	0	25.2390265624441	116.374477851109	0	0	3.87401918697921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.9805670620175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.41994889529444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.93661540181	0	67.568034147364	125.087275528644	0	0	25.5686042508396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61658133841157	0	0	0	0	0	0	0	0	0	0	0	0	141.752970493565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4984260097736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.03256865616	0	109.945363367683	140.726626381223	0	0	47.2788532131543	0	0	0	0	20.8244230117551	0	0	0	0	0	0	0	0	0	0	0	3.75307831959204	0	0	0	0	20.5566963064454	0	0	15.065001276994	30.4437602159302	0	0	0	0	0	2.47286933875104	0	0	230.524084315155	0	0	0	0	0	0	0	0	0	0	0	31.775645073699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76602362111518	0	0	0	0	0	0	0	0	0	23.5730078441473	0	71.7333904530329	0	0	0	0	0	0	0	0	0	0	0	0	0	20.2667986556332	0	0	0	82.204610423005
1998.12852191051	0	131.329585933621	157.775385878183	0	0	69.0047011364356	0	0	0	0	46.8698849320748	0	0	0	0	0	0	0	2.69506231570994	0	0	0	29.5059071755496	0	0	0	0	31.4954763496637	0	0	33.8966415424627	41.0942468688718	0	0	0	0	0	86.0998709273567	0	0	254.851240356176	0	0	0	0	0	10.7974283882781	0	0	7.61037860624246	4.87809437895663	12.724652039506	71.4461617006354	0	16.2173853219912	0	0	0	0	0	0	0	49.7422442316634	0	0	5.12578857510668	0	0	0	60.5969055563397	0	0	0	0	7.07276966598141	0	0	0	0	136.343947702145	0	163.420319806824	0	2.42652464741918	0	0	0	0	0	0	0	0	0	0	0	44.8926430634671	0	0	0	127.859546717387
1998.22447516486	0	149.120915796649	174.822103481838	0	48.4087237855146	90.7460832200755	0	47.125619297929	6.46348906608998	21.5191760243297	72.9686125412759	0	0	10.9260731084056	28.0700014605557	25.6067542099237	10.3363658081789	0	19.3592014655419	0	17.8110175432646	0	42.2814325348387	9.78413297266181	0	0	0	42.4329187364367	0	0	70.5970471122534	61.1299693634429	0	0	0	0	0	98.2060701269336	0	12.5549468388719	268.157001534189	0	0	17.3637365762627	0	38.7376205702374	51.2394116441291	0	35.9476841545654	112.033553330896	107.928838208657	49.8498341740538	105.267179069521	0	64.4748289965664	0	0	0	141.937551951098	128.91634829141	27.1014550740592	0	126.877708673563	39.2784070395109	4.92029212052752	32.8141316025914	0	0	0	115.468204724184	0	0	0	0	27.0936414481056	0	0	0	19.8897338458392	169.405907689373	0	203.126402082443	7.95261950408775	17.4319515730499	0	0	1.11779163162347	8.20181872667215	0	4.52933520096752	80.247771699439	0	149.305057321625	0	0	69.5014159498322	0	0	39.4881705694946	162.743193499531
1998.32042841921	0	208.457619391452	191.866756106986	0	226.606882887214	129.449976375073	0	133.517160198715	33.1867801126214	61.9985680326713	145.598746160004	76.3000152456445	0	73.5313815955376	89.9399989171022	84.154943546311	24.6405548682806	0	112.021379077255	0	68.3577748528468	0	55.9897082580779	178.337761449344	41.8069851159254	0	0	53.3690207341879	0	0	109.444011689905	85.02457193504	46.3871705758238	0	0	0	0	110.312193625094	0	27.0894287025739	281.45555080226	0	0	30.5955761020722	89.6470537084459	148.265495058983	112.268291020232	0	248.353606537294	135.918845959527	214.804966057811	87.0369722592334	155.78444318278	95.481115977804	135.171431793589	0	0	171.407136500248	205.372647235524	234.338792507964	100.206493800212	0	143.328498115812	73.8314174764072	24.8512644907235	74.6470775836533	17.1110955094923	61.4295739122767	0	145.399912921352	0	0	0	0	47.1319132698099	0	0	83.7889823236476	70.6199809709639	192.904264294767	0	218.287152284631	40.1726094697152	44.3217832565076	0	0	54.7888275159103	34.5668762410271	119.966129742585	65.5204982094066	284.80283736422	54.4403049223686	224.700587817217	0	88.7934976530192	94.0930304659894	0	0	148.419813315367	195.803734905929
