mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
675.439489606639	232.924366914243	3.53074929543063	265082.873185491	175258.576380699	11.4696444710574	0.0297470993562213	0.00842610475384805	0.0525994094161622
779.185618983396	226.255795666838	3.27675315333163	219244.516386744	177186.001462663	6.79302958136476	0.0541471767292508	0.0205154698972682	0.0733789054779808
633.735164380451	221.540601250183	2.86753183749272	177618.250910601	172458.690700588	6.94256531460982	0.0181878494009908	-0.000777664929575456	0.0423925027343265
500.539030203317	213.654457119918	2.50908600660944	190756.776891893	170240.950953634	8.21616683472102	0.041389110536313	0.0157273942936681	0.0632385967360894
674.0544120402	232.731851313686	3.1855660134317	246315.378494087	182984.459910879	7.2133917777733	0.0418732993871677	0.0163813187789693	0.0646223430956622
915.479403157863	236.36764439827	5.5546041778206	213875.595462041	182848.743620709	7.5248224701261	0.0129338589297879	-0.00481529656247376	0.0349529676487856
868.175000814025	204.861341897555	10.7418980970084	453506.500189968	156222.896437798	18.8746722528436	0.0408270936514973	0.0169526836247922	0.0618496903139541
1514.49167099383	228.66017080554	14.5001771751516	285562.410829547	171668.884249057	9.47076619256389	0.0306323228753553	0.00847662658363063	0.0529081478089894
555.266435090482	217.44311284602	3.27817314686975	157340.248517463	168100.878352989	10.0050444060799	0.0274207682226521	0.00716814568992722	0.0505890976064946
547.428463258396	219.183012852689	2.84319179562234	175134.815059996	171377.925083181	7.25819130323034	0.0411676226072064	0.0111342594458206	0.0629585700345929
532.361144207022	220.492000780551	2.99771931217493	183002.782324381	174278.662462849	6.73118995258315	0.0255692111141102	0.00612127216377307	0.0479547310535996
617.474857873826	216.610627455015	3.54142398588895	241597.610828582	165914.021913882	9.58972048725221	0.0397279010356407	0.0164816783052472	0.0609308702286357
684.95952331287	221.209785384961	3.28162157810032	173831.513546163	175509.759466667	6.90523860908106	0.0519665995887584	0.0226346000375816	0.0730727280411676
671.187073604212	232.402217537917	3.45947107556541	343831.642492531	188730.112698078	9.87878012030584	0.0438791438215423	0.0161909277269046	0.0654543507313508
627.972219954024	225.985067685305	3.99159203438522	287165.157394393	164435.267905459	10.276187964192	0.0524741092352182	0.0219976122561273	0.0728219751452459
662.767552481665	221.060179584556	3.64862908210541	190334.338588625	172506.187762018	7.01517485244125	0.0268937814005922	0.00672485203046448	0.0502732595108431
568.095652949292	214.533039957375	2.9953669283156	186184.260999626	167829.654160968	9.23971924330116	0.0274207682226521	0.00716814568992722	0.0505890976064946
593.040953605594	216.823205880993	2.75226737094025	208800.022432387	173696.267767552	7.80322556744352	0.0377837720443117	0.0127760861434808	0.060048344018702
737.222489206732	220.554799145639	5.53574815458935	312111.643266255	167485.208708366	12.0025842230001	0.0467226763502867	0.0168166757203008	0.0676700773566261
663.353692815833	217.42946857399	2.8704869936717	199951.243983552	169709.510614882	7.79655423780538	0.0377837720443117	0.0127760861434808	0.060048344018702
540.544053835569	222.4888667267	2.88157071747964	177710.826125231	169656.21941182	6.55333581862481	0.0329228647499368	0.0108974123706814	0.056256007483614
