node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
1,2,40.9432775779508,-73.7972974934222,39.082290759231,-75.4650092776762,2.55715263518141,0,1999,2001.55715263518,251.263633940879,-9999
1,3,40.9432775779508,-73.7972974934222,40.9828237015073,-74.0368025616445,2.71868583162222,0,1999,2001.71868583162,20.6095065545713,-9999
2,4,39.082290759231,-75.4650092776762,38.8179326039882,-75.5214295366116,2.97330595482549,2.55715263518141,2001.55715263518,2001.97330595483,29.8319882858728,-9999
2,5,39.082290759231,-75.4650092776762,39.0027576644701,-75.661311566304,3.24709103353871,2.55715263518141,2001.55715263518,2002.24709103354,19.1434025365525,-9999
4,6,38.8179326039882,-75.5214295366116,38.844825693755,-75.1154365481733,4.60232717316899,2.97330595482549,2001.97330595483,2003.60232717317,35.3350261954823,-9999
4,7,38.8179326039882,-75.5214295366116,35.3982245735884,-74.7504157122678,4.63518138261475,2.97330595482549,2001.97330595483,2003.63518138261,386.795214021635,-9999
7,11,35.3982245735884,-74.7504157122678,35.6872105855659,-74.9372721524274,4.94455852156057,4.63518138261475,2003.63518138261,2003.94455852156,36.3518874568716,-9999
11,13,35.6872105855659,-74.9372721524274,35.6461863171053,-74.972959777382,5.18275154004095,4.94455852156057,2003.94455852156,2004.18275154004,5.59241490532697,-9999
13,15,35.6461863171053,-74.972959777382,35.6653253116767,-74.9786083257318,5.24572210814517,5.18275154004095,2004.18275154004,2004.24572210815,2.19103333091725,-9999
15,17,35.6653253116767,-74.9786083257318,35.6753198959057,-74.9620641087149,5.31416837782331,5.24572210814517,2004.24572210815,2004.31416837782,1.86457671279136,-9999
13,14,35.6461863171053,-74.972959777382,35.5625015343816,-74.9651328389576,5.39630390143748,5.18275154004095,2004.18275154004,2004.39630390144,9.34301141962976,-9999
7,10,35.3982245735884,-74.7504157122678,35.5810334036071,-74.6738593426898,5.51403148528402,4.63518138261475,2003.63518138261,2004.51403148528,21.5015247433888,-9999
17,18,35.6753198959057,-74.9620641087149,35.640725481028,-74.9356643808863,5.53319644079397,5.31416837782331,2004.31416837782,2004.53319644079,4.53141325296163,-9999
14,20,35.5625015343816,-74.9651328389576,35.564609868227,-74.9960000101863,5.75496235455171,5.39630390143748,2004.39630390144,2004.75496235455,2.8051280746288,-9999
10,23,35.5810334036071,-74.6738593426898,34.2041975153325,-76.3425159416881,5.91923340177959,5.51403148528402,2004.51403148528,2004.91923340178,216.114100543681,-9999
6,9,38.844825693755,-75.1154365481733,38.7068502103723,-75.492827338312,6.06433949349753,4.60232717316899,2003.60232717317,2005.0643394935,36.1758493721416,-9999
15,16,35.6653253116767,-74.9786083257318,35.704372262085,-74.930921697084,6.08898015058185,5.24572210814517,2004.24572210815,2005.08898015058,6.12271210301446,-9999
10,22,35.5810334036071,-74.6738593426898,35.6318272149851,-74.6379157444725,6.11088295687887,5.51403148528402,2004.51403148528,2005.11088295688,6.5236352192206,-9999
17,19,35.6753198959057,-74.9620641087149,35.6002452784543,-74.8253866989446,6.23956194387415,5.31416837782331,2004.31416837782,2005.23956194387,14.9252730997649,-9999
18,24,35.640725481028,-74.9356643808863,35.3720790767007,-74.8414143230051,6.31348391512665,5.53319644079397,2004.53319644079,2005.31348391513,31.1025198350045,-9999
9,26,38.7068502103723,-75.492827338312,38.6882305946166,-75.43985562831,6.32991101984931,6.06433949349753,2005.0643394935,2005.32991101985,5.04760624171705,-9999
19,31,35.6002452784543,-74.8253866989446,35.623648052064,-74.8413354340856,6.43668720054757,6.23956194387415,2005.23956194387,2005.43668720055,2.97842180164574,-9999
16,29,35.704372262085,-74.930921697084,35.6862763431633,-74.9580165424085,6.4695414099931,6.08898015058185,2005.08898015058,2005.46954140999,3.17158421948133,-9999
26,35,38.6882305946166,-75.43985562831,38.6947602682831,-75.4251830658401,6.52977412731002,6.32991101984931,2005.32991101985,2005.52977412731,1.46758159176309,-9999
31,36,35.623648052064,-74.8413354340856,35.6150201325578,-74.8050015904459,6.55715263518141,6.43668720054757,2005.43668720055,2005.55715263518,3.42547108943797,-9999
24,32,35.3720790767007,-74.8414143230051,35.3635273277677,-74.7540466681053,6.64476386036972,6.31348391512665,2005.31348391513,2005.64476386037,7.98811633766192,-9999
26,34,38.6882305946166,-75.43985562831,38.6600456651168,-75.4409220539194,6.76796714579064,6.32991101984931,2005.32991101985,2005.76796714579,3.1390241142453,-9999
18,25,35.640725481028,-74.9356643808863,36.0681629615825,-75.3989759682535,6.8336755646817,5.53319644079397,2004.53319644079,2005.83367556468,63.3387143919193,-9999
24,33,35.3720790767007,-74.8414143230051,35.5294060388382,-74.8849231827429,6.85557837097872,6.31348391512665,2005.31348391513,2005.85557837098,17.953187140591,-9999
33,43,35.5294060388382,-74.8849231827429,35.5801644168,-74.8448738747063,6.91581108829564,6.85557837097872,2005.85557837098,2005.9158110883,6.71462252604582,-9999
32,38,35.3635273277677,-74.7540466681053,35.2239233025311,-74.7234754366965,6.92402464065708,6.64476386036972,2005.64476386037,2005.92402464066,15.7875535797476,-9999
25,40,36.0681629615825,-75.3989759682535,36.0670671612075,-75.4154428595872,7.06913073237502,6.8336755646817,2005.83367556468,2006.06913073238,1.48679637397561,-9999
9,27,38.7068502103723,-75.492827338312,38.6253771839688,-75.4835387266226,7.11841204654343,6.06433949349753,2005.0643394935,2006.11841204654,9.10575747027605,-9999
38,46,35.2239233025311,-74.7234754366965,35.2379386320597,-74.7331870937204,7.1211498973305,6.92402464065708,2005.92402464066,2006.12114989733,1.79282904180852,-9999
