node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
82,83,1.55400219517982,-11.0919076666199,-74.7713934065296,-11.0643625259727,-74.6414471019218,1.55400219517982,0,1987.8279830954,1989.38198529058,14.523961197414,36295000
82,119,1.62947561585317,-11.0919076666199,-74.7713934065296,-10.9332886128301,-74.9387881823868,1.62947561585317,0,1987.8279830954,1989.45745871126,25.4244067214983,36295000
83,84,1.17321410938457,-11.0643625259727,-74.6414471019218,-6.53452005125474,-76.8998849851134,2.72721630456439,1.55400219517982,1989.38198529058,1990.55519939997,562.134366673013,36295000
83,118,0.279345294255602,-11.0643625259727,-74.6414471019218,-11.2760881879407,-74.6215533949919,1.83334748943543,1.55400219517982,1989.38198529058,1989.66133058484,23.6700475760143,36295000
84,85,0.67184718042698,-6.53452005125474,-76.8998849851134,-6.50977714676109,-76.7763363617441,3.39906348499137,2.72721630456439,1990.55519939997,1991.22704658039,13.9397459759678,36295000
84,35,20.5281374055598,-6.53452005125474,-76.8998849851134,-7.37245,-76.8218,23.2553537101242,2.72721630456439,1990.55519939997,2011.08333680553,93.6798408190944,36295000
85,86,0.816920771669693,-6.50977714676109,-76.7763363617441,-6.53032315328014,-76.7341547398875,4.21598425666106,3.39906348499137,1991.22704658039,1992.04396735206,5.19595840605539,36295000
85,98,1.71229527786208,-6.50977714676109,-76.7763363617441,-6.60633793032906,-76.7952241731131,5.11135876285345,3.39906348499137,1991.22704658039,1992.93934185826,10.9506032866161,36295000
86,1,7.87269584240989,-6.53032315328014,-76.7341547398875,-6.89391,-76.33832,12.088680099071,4.21598425666106,1992.04396735206,1999.91666319447,59.611775770953,36295000
86,87,0.806060227292118,-6.53032315328014,-76.7341547398875,-6.59257446921831,-76.7288897026372,5.02204448395318,4.21598425666106,1992.04396735206,1992.85002757936,6.95447718513972,36295000
87,88,0.165042657344856,-6.59257446921831,-76.7288897026372,-6.59178454990577,-76.7585581244879,5.18708714129804,5.02204448395318,1992.85002757936,1993.0150702367,3.28214515035327,36295000
87,2,5.06663561511777,-6.59257446921831,-76.7288897026372,-6.59907,-76.73791,10.088680099071,5.02204448395318,1992.85002757936,1997.91666319447,1.23204976848387,36295000
88,89,6.52169957234852,-6.59178454990577,-76.7585581244879,-6.59173002439785,-76.3834322513275,11.7087867136466,5.18708714129804,1993.0150702367,1999.53676980905,41.4843976928373,36295000
88,13,8.31826448551012,-6.59178454990577,-76.7585581244879,-6.26063,-76.09012,13.5053516268082,5.18708714129804,1993.0150702367,2001.33333472221,82.6255945978407,36295000
89,90,4.0036599131333,-6.59173002439785,-76.3834322513275,-6.51154347205433,-76.3358416077976,15.7124466267799,11.7087867136466,1999.53676980905,2003.54042972218,10.3628515116901,36295000
89,96,0.172827461047445,-6.59173002439785,-76.3834322513275,-5.32019090448092,-78.6227809183064,11.881614174694,11.7087867136466,1999.53676980905,1999.7095972701,285.503610997143,36295000
90,91,5.48773143151827,-6.51154347205433,-76.3358416077976,-6.47817654837221,-76.5015097390598,21.2001780582981,15.7124466267799,2003.54042972218,2009.0281611537,18.697146723456,36295000
90,94,4.66027989364049,-6.51154347205433,-76.3358416077976,-6.35852395448839,-76.681192045008,20.3727265204203,15.7124466267799,2003.54042972218,2008.20070961582,41.8292969964083,36295000
91,92,1.26697700976528,-6.47817654837221,-76.5015097390598,-6.36193346549625,-76.5867411537328,22.4671550680634,21.2001780582981,2009.0281611537,2010.29513816347,16.0113061901878,36295000
91,6,1.63850412408889,-6.47817654837221,-76.5015097390598,-6.72916,-76.4095,22.838682182387,21.2001780582981,2009.0281611537,2010.66666527779,29.7354604132184,36295000
