"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",215,216,0.438044155792921,21.0600401046545,105.682984419636,21.1682821046899,105.80863595664,0.438044155792921,0,2001.05913761035,2001.49718176615,235000000
"2",215,368,0.435345967014639,21.0600401046545,105.682984419636,21.1094468636597,105.587298394121,0.435345967014639,0,2001.05913761035,2001.49448357737,235000000
"3",216,364,0.066324556203238,21.1682821046899,105.80863595664,21.103943740281,105.745558294635,0.504368711996159,0.438044155792921,2001.49718176615,2001.56350632235,235000000
"4",216,217,0.0404702779726787,21.1682821046899,105.80863595664,21.1714319880106,105.903349109054,0.4785144337656,0.438044155792921,2001.49718176615,2001.53765204412,235000000
"5",217,335,0.0608172766100044,21.1714319880106,105.903349109054,21.1783192636433,105.910065457008,0.539331710375604,0.4785144337656,2001.53765204412,2001.59846932073,235000000
"6",217,218,0.230066226318284,21.1714319880106,105.903349109054,21.1646160076563,105.937421300501,0.708580660083884,0.4785144337656,2001.53765204412,2001.76771827044,235000000
"7",218,219,0.0157325424524828,21.1646160076563,105.937421300501,21.2027541837602,105.98018036145,0.724313202536367,0.708580660083884,2001.76771827044,2001.78345081289,235000000
"8",218,329,0.061580115159698,21.1646160076563,105.937421300501,21.1835498147349,105.993479549239,0.770160775243582,0.708580660083884,2001.76771827044,2001.8292983856,235000000
"9",219,220,0.283305342628421,21.2027541837602,105.98018036145,21.2492535721733,105.953196068808,1.00761854516479,0.724313202536367,2001.78345081289,2002.06675615552,235000000
"10",219,224,0.748901623109829,21.2027541837602,105.98018036145,14.5018909043984,100.331434714628,1.4732148256462,0.724313202536367,2001.78345081289,2002.532352436,235000000
"11",220,221,1.86136125289188,21.2492535721733,105.953196068808,21.006680803116,106.055074887402,2.86897979805667,1.00761854516479,2002.06675615552,2003.92811740841,235000000
"12",220,222,0.279390982290783,21.2492535721733,105.953196068808,21.5205958839038,106.369357221625,1.28700952745557,1.00761854516479,2002.06675615552,2002.34614713781,235000000
"13",221,1,0.0718825915903096,21.006680803116,106.055074887402,21.0086380516779,106.041999665904,2.94086238964698,2.86897979805667,2003.92811740841,2004,235000000
"14",221,2,0.0718825915903096,21.006680803116,106.055074887402,21.0164650188798,106.090412290485,2.94086238964698,2.86897979805667,2003.92811740841,2004,235000000
"15",222,3,0.653852862191409,21.5205958839038,106.369357221625,21.3152145109479,106.446882946091,1.94086238964698,1.28700952745557,2002.34614713781,2003,235000000
"16",222,223,0.517450215107323,21.5205958839038,106.369357221625,20.4769122503827,105.914665972352,1.80445974256289,1.28700952745557,2002.34614713781,2002.86359735292,235000000
"17",223,5,0.136402647084086,20.4769122503827,105.914665972352,20.4203467616592,105.908391706305,1.94086238964698,1.80445974256289,2002.86359735292,2003,235000000
"18",223,4,0.136402647084086,20.4769122503827,105.914665972352,20.4640470412501,105.897938521857,1.94086238964698,1.80445974256289,2002.86359735292,2003,235000000
"19",224,225,0.130102740559333,14.5018909043984,100.331434714628,14.451469772773,100.366630801417,1.60331756620553,1.4732148256462,2002.532352436,2002.66245517656,235000000
"20",224,294,0.346223571207415,14.5018909043984,100.331434714628,14.4916543595769,100.090215172564,1.81943839685361,1.4732148256462,2002.532352436,2002.87857600721,235000000
"21",225,226,0.062522971488618,14.451469772773,100.366630801417,14.4627214860743,100.377549021002,1.66584053769415,1.60331756620553,2002.66245517656,2002.72497814805,235000000
"22",225,253,0.118022217539941,14.451469772773,100.366630801417,14.6870587351369,100.405678544956,1.72133978374547,1.60331756620553,2002.66245517656,2002.7804773941,235000000
"23",226,232,0.141539153155687,14.4627214860743,100.377549021002,14.4147144924096,100.430685442122,1.80737969084983,1.66584053769415,2002.72497814805,2002.8665173012,235000000
"24",226,227,0.470188673443831,14.4627214860743,100.377549021002,14.2121084089832,100.498071339956,2.13602921113798,1.66584053769415,2002.72497814805,2003.19516682149,235000000
"25",227,6,0.804833178509003,14.2121084089832,100.498071339956,16.4037565334696,103.585954580974,2.94086238964698,2.13602921113798,2003.19516682149,2004,235000000
"26",227,228,0.233355798500613,14.2121084089832,100.498071339956,14.1406910233648,100.603364240282,2.36938500963859,2.13602921113798,2003.19516682149,2003.42852261999,235000000
"27",228,7,0.571477380008391,14.1406910233648,100.603364240282,14.2382863141727,100.646439503391,2.94086238964698,2.36938500963859,2003.42852261999,2004,235000000
"28",228,229,0.404360549283886,14.1406910233648,100.603364240282,14.1318301894003,100.595987382026,2.77374555892248,2.36938500963859,2003.42852261999,2003.83288316928,235000000
"29",229,230,0.0140305646622139,14.1318301894003,100.595987382026,14.1578604193358,100.587757718741,2.78777612358469,2.77374555892248,2003.83288316928,2003.84691373394,235000000
"30",229,8,0.167116830724505,14.1318301894003,100.595987382026,14.1701379430538,100.552331083816,2.94086238964698,2.77374555892248,2003.83288316928,2004,235000000
"31",230,231,0.0300293552421254,14.1578604193358,100.587757718741,14.1562162710476,100.595327185194,2.81780547882681,2.78777612358469,2003.84691373394,2003.87694308918,235000000
"32",230,9,0.153086266062291,14.1578604193358,100.587757718741,14.1587435428239,100.594906958226,2.94086238964698,2.78777612358469,2003.84691373394,2004,235000000
"33",231,10,0.123056910820166,14.1562162710476,100.595327185194,14.2241172891423,100.604893491267,2.94086238964698,2.81780547882681,2003.87694308918,2004,235000000
"34",231,11,0.123056910820166,14.1562162710476,100.595327185194,13.8000919745687,100.778405627456,2.94086238964698,2.81780547882681,2003.87694308918,2004,235000000
"35",232,33,0.133482698797147,14.4147144924096,100.430685442122,14.424285459092,100.433150345663,1.94086238964698,1.80737969084983,2002.8665173012,2003,235000000
"36",232,233,0.0974794642455219,14.4147144924096,100.430685442122,14.4071149631528,100.383227792088,1.90485915509536,1.80737969084983,2002.8665173012,2002.96399676545,235000000
"37",233,234,0.0746161533752208,14.4071149631528,100.383227792088,14.0432976877881,100.143903757628,1.97947530847058,1.90485915509536,2002.96399676545,2003.03861291882,235000000
"38",233,245,0.349709770750862,14.4071149631528,100.383227792088,13.9637266842708,100.882907000151,2.25456892584622,1.90485915509536,2002.96399676545,2003.3137065362,235000000
"39",234,239,0.35242475317934,14.0432976877881,100.143903757628,16.2993744924698,99.5706884052434,2.33190006164992,1.97947530847058,2003.03861291882,2003.391037672,235000000
"40",234,235,0.148385799341286,14.0432976877881,100.143903757628,14.0417261208894,100.268834624919,2.12786110781186,1.97947530847058,2003.03861291882,2003.18699871816,235000000
"41",235,16,0.813001281835119,14.0417261208894,100.268834624919,16.0318276407854,102.187258677694,2.94086238964698,2.12786110781186,2003.18699871816,2004,235000000
"42",235,236,0.537225157876906,14.0417261208894,100.268834624919,14.156826722261,100.223426119133,2.66508626568877,2.12786110781186,2003.18699871816,2003.72422387604,235000000
"43",236,15,0.275776123958213,14.156826722261,100.223426119133,14.1417795838293,100.135873152575,2.94086238964698,2.66508626568877,2003.72422387604,2004,235000000
"44",236,237,0.0243605312373534,14.156826722261,100.223426119133,14.0492694118671,100.170225256938,2.68944679692612,2.66508626568877,2003.72422387604,2003.74858440728,235000000
"45",237,12,0.25141559272086,14.0492694118671,100.170225256938,14.1594244874061,100.177789822324,2.94086238964698,2.68944679692612,2003.74858440728,2004,235000000
"46",237,238,0.174510826768101,14.0492694118671,100.170225256938,13.9835583378483,100.142125162303,2.86395762369422,2.68944679692612,2003.74858440728,2003.92309523405,235000000
"47",238,13,1.07690476595276,13.9835583378483,100.142125162303,14.3387739260619,99.9340649618598,3.94086238964698,2.86395762369422,2003.92309523405,2005,235000000
"48",238,14,0.0769047659527589,13.9835583378483,100.142125162303,13.8373754928031,100.131789440361,2.94086238964698,2.86395762369422,2003.92309523405,2004,235000000
"49",239,240,1.00033804278187,16.2993744924698,99.5706884052434,16.2653076773907,99.5270901054521,3.33223810443179,2.33190006164992,2003.391037672,2004.39137571478,235000000
"50",239,244,0.173474023925085,16.2993744924698,99.5706884052434,16.4900800049248,99.6410994370099,2.505374085575,2.33190006164992,2003.391037672,2003.56451169593,235000000
"51",240,17,0.608624285215194,16.2653076773907,99.5270901054521,16.4962162502331,99.489828358344,3.94086238964698,3.33223810443179,2004.39137571478,2005,235000000
"52",240,241,0.460358602111122,16.2653076773907,99.5270901054521,16.2826651511665,99.451969173547,3.79259670654291,3.33223810443179,2004.39137571478,2004.8517343169,235000000
"53",241,242,1.7096806681128,16.2826651511665,99.451969173547,16.6752620177416,100.494574133564,5.5022773746557,3.79259670654291,2004.8517343169,2006.56141498501,235000000
"54",241,18,0.148265683104072,16.2826651511665,99.451969173547,16.2752347384434,99.4330482891983,3.94086238964698,3.79259670654291,2004.8517343169,2005,235000000
"55",242,243,1.42716854544768,16.6752620177416,100.494574133564,16.6439222726801,100.482144348518,6.92944592010338,5.5022773746557,2006.56141498501,2007.98858353046,235000000
"56",242,21,0.438585014991275,16.6752620177416,100.494574133564,16.6599160355989,100.522733735402,5.94086238964698,5.5022773746557,2006.56141498501,2007,235000000
"57",243,20,0.0114164695435952,16.6439222726801,100.482144348518,16.6531434545363,100.477499478046,6.94086238964698,6.92944592010338,2007.98858353046,2008,235000000
"58",243,19,0.0114164695435952,16.6439222726801,100.482144348518,16.7654184661685,100.537954638044,6.94086238964698,6.92944592010338,2007.98858353046,2008,235000000
"59",244,23,1.43548830407198,16.4900800049248,99.6410994370099,16.3515918959782,99.6437887592028,3.94086238964698,2.505374085575,2003.56451169593,2005,235000000
"60",244,22,0.435488304071979,16.4900800049248,99.6410994370099,16.2711223643534,99.5525394262664,2.94086238964698,2.505374085575,2003.56451169593,2004,235000000
"61",245,246,0.0492531002373573,13.9637266842708,100.882907000151,13.9897508374009,100.861858037275,2.30382202608357,2.25456892584622,2003.3137065362,2003.36295963644,235000000
"62",245,24,0.686293463800763,13.9637266842708,100.882907000151,13.8221066897128,100.905570098515,2.94086238964698,2.25456892584622,2003.3137065362,2004,235000000
"63",246,25,0.637040363563406,13.9897508374009,100.861858037275,13.9646631126309,100.824667475527,2.94086238964698,2.30382202608357,2003.36295963644,2004,235000000
"64",246,247,0.528405050414405,13.9897508374009,100.861858037275,13.8174197586939,100.80127386638,2.83222707649798,2.30382202608357,2003.36295963644,2003.89136468685,235000000
"65",247,248,0.483543943812009,13.8174197586939,100.80127386638,13.6522464497904,100.445741747241,3.31577102030999,2.83222707649798,2003.89136468685,2004.37490863066,235000000
"66",247,26,0.108635313149001,13.8174197586939,100.80127386638,13.8165690535008,100.819168709055,2.94086238964698,2.83222707649798,2003.89136468685,2004,235000000
"67",248,249,0.963070284887771,13.6522464497904,100.445741747241,13.7947632775061,100.291943945328,4.27884130519776,3.31577102030999,2004.37490863066,2005.33797891555,235000000
"68",248,32,0.625091369336991,13.6522464497904,100.445741747241,13.6453429842374,100.554313792509,3.94086238964698,3.31577102030999,2004.37490863066,2005,235000000
"69",249,27,2.66202108444922,13.7947632775061,100.291943945328,14.3586449517404,99.9456188479418,6.94086238964698,4.27884130519776,2005.33797891555,2008,235000000
"70",249,250,1.61705624683062,13.7947632775061,100.291943945328,16.8187816045798,99.8764197912446,5.89589755202838,4.27884130519776,2005.33797891555,2006.95503516238,235000000
"71",250,28,0.0449648376186005,16.8187816045798,99.8764197912446,16.8416121748292,99.8598854699364,5.94086238964698,5.89589755202838,2006.95503516238,2007,235000000
"72",250,251,0.0382631592941127,16.8187816045798,99.8764197912446,16.7725595042256,99.8929582747768,5.93416071132249,5.89589755202838,2006.95503516238,2006.99329832168,235000000
"73",251,29,0.00670167832448776,16.7725595042256,99.8929582747768,16.7731313306275,99.8996605645019,5.94086238964698,5.93416071132249,2006.99329832168,2007,235000000
