"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID"
"1",215,216,0.12566256492091,21.1091316979302,105.849842650317,21.1102296824641,105.870563700128,0.12566256492091,0,2001.40018659005,2001.52584915497,394800000
"2",215,368,0.293296103324254,21.1091316979302,105.849842650317,21.1263384599404,105.894241943337,0.293296103324254,0,2001.40018659005,2001.69348269338,394800000
"3",216,257,0.351704686472887,21.1102296824641,105.870563700128,21.0930892631489,106.038308325686,0.477367251393797,0.12566256492091,2001.52584915497,2001.87755384145,394800000
"4",216,217,0.331218738305878,21.1102296824641,105.870563700128,21.1596990817118,105.923219881852,0.456881303226789,0.12566256492091,2001.52584915497,2001.85706789328,394800000
"5",217,253,0.702877709649184,21.1596990817118,105.923219881852,21.1557113724559,105.913307844275,1.15975901287597,0.456881303226789,2001.85706789328,2002.55994560293,394800000
"6",217,218,0.154836346228221,21.1596990817118,105.923219881852,21.2088923784698,105.748932518245,0.611717649455009,0.456881303226789,2001.85706789328,2002.01190423951,394800000
"7",218,219,0.039311570702977,21.2088923784698,105.748932518245,21.2107652872518,105.791273397123,0.651029220157986,0.611717649455009,2002.01190423951,2002.05121581021,394800000
"8",218,225,0.174519639233695,21.2088923784698,105.748932518245,21.2206044444107,105.766301523702,0.786237288688704,0.611717649455009,2002.01190423951,2002.18642387874,394800000
"9",219,1,1.94878418978967,21.2107652872518,105.791273397123,20.9711873639807,105.766523841042,2.59981340994766,0.651029220157986,2002.05121581021,2004,394800000
"10",219,220,0.034433503740229,21.2107652872518,105.791273397123,21.2087974517903,105.772853304792,0.685462723898215,0.651029220157986,2002.05121581021,2002.08564931395,394800000
"11",220,223,0.836995450783919,21.2087974517903,105.772853304792,21.1507865410636,105.875455101267,1.52245817468213,0.685462723898215,2002.08564931395,2002.92264476473,394800000
"12",220,221,0.224502415012868,21.2087974517903,105.772853304792,21.2715379980076,105.694865204636,0.909965138911083,0.685462723898215,2002.08564931395,2002.31015172896,394800000
"13",221,4,0.689848271036576,21.2715379980076,105.694865204636,21.3316118265369,105.546852643939,1.59981340994766,0.909965138911083,2002.31015172896,2003,394800000
"14",221,222,0.56396153722496,21.2715379980076,105.694865204636,21.3791164709782,105.503792708507,1.47392667613604,0.909965138911083,2002.31015172896,2002.87411326619,394800000
"15",222,2,0.125886733811616,21.3791164709782,105.503792708507,21.3905725863805,105.547537457735,1.59981340994766,1.47392667613604,2002.87411326619,2003,394800000
"16",222,3,0.125886733811616,21.3791164709782,105.503792708507,21.3787748984469,105.540233630965,1.59981340994766,1.47392667613604,2002.87411326619,2003,394800000
"17",223,5,1.07735523526552,21.1507865410636,105.875455101267,21.1618126840942,105.888543120505,2.59981340994766,1.52245817468213,2002.92264476473,2004,394800000
"18",223,224,0.0530564783773686,21.1507865410636,105.875455101267,21.178570181983,105.895858909946,1.5755146530595,1.52245817468213,2002.92264476473,2002.97570124311,394800000
"19",224,7,1.02429875688816,21.178570181983,105.895858909946,21.082676625805,105.889622659223,2.59981340994766,1.5755146530595,2002.97570124311,2004,394800000
"20",224,6,1.02429875688816,21.178570181983,105.895858909946,21.2850374657452,106.210146745102,2.59981340994766,1.5755146530595,2002.97570124311,2004,394800000
"21",225,227,0.94966150274188,21.2206044444107,105.766301523702,21.0075297665389,105.725763409956,1.73589879143058,0.786237288688704,2002.18642387874,2003.13608538148,394800000
"22",225,226,0.585101368845813,21.2206044444107,105.766301523702,21.2163005223525,105.87170195509,1.37133865753452,0.786237288688704,2002.18642387874,2002.77152524759,394800000
"23",226,8,0.228474752413142,21.2163005223525,105.87170195509,21.1451694459197,105.827479323257,1.59981340994766,1.37133865753452,2002.77152524759,2003,394800000
"24",226,9,0.228474752413142,21.2163005223525,105.87170195509,21.1834871596245,105.824679252837,1.59981340994766,1.37133865753452,2002.77152524759,2003,394800000
"25",227,228,0.519126996361893,21.0075297665389,105.725763409956,21.1179008815206,105.841066983871,2.25502578779248,1.73589879143058,2003.13608538148,2003.65521237784,394800000
"26",227,36,0.863914618517075,21.0075297665389,105.725763409956,20.4987068724311,106.365242666642,2.59981340994766,1.73589879143058,2003.13608538148,2004,394800000
