node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
442,443,243.644349947362,6.90772311026515,-9.46719679898381,11.3673019013401,-2.24999698212188,851.673242530103,608.028892582741,1649.26390428013,1892.90825422749,935.603368682946
443,444,100.072756203221,11.3673019013401,-2.24999698212188,11.3775849679023,-2.2491547057237,951.745998733324,851.673242530103,1892.90825422749,1992.98101043071,1.14843566349277
444,445,3.39582924913411,11.3775849679023,-2.2491547057237,11.3787920716838,-2.25042572997211,955.141827982458,951.745998733324,1992.98101043071,1996.37683967985,0.193130894832729
445,446,5.36478756361788,11.3787920716838,-2.25042572997211,11.3802116804353,-2.24829018718846,960.506615546076,955.141827982458,1996.37683967985,2001.74162724346,0.281591976182165
446,447,2.92525570267553,11.3802116804353,-2.24829018718846,11.3786821513866,-2.24877907254649,963.431871248751,960.506615546076,2001.74162724346,2004.66688294614,0.178436723557903
447,194,5.29213680543159,11.3786821513866,-2.24877907254649,11.3777353494221,-2.24887136257479,968.724008054183,963.431871248751,2004.66688294614,2009.95901975157,0.105881841726597
447,193,7.50243376918321,11.3786821513866,-2.24877907254649,11.3749254317567,-2.2500864632357,970.934305017935,963.431871248751,2004.66688294614,2012.16931671532,0.441882884132853
446,192,7.43752073154686,11.3802116804353,-2.24829018718846,11.3815079784006,-2.24622935052571,967.944136277623,960.506615546076,2001.74162724346,2009.17914797501,0.267225055962338
445,190,13.2474046845252,11.3787920716838,-2.25042572997211,11.3826132321715,-2.24885806633939,968.389232666983,955.141827982458,1996.37683967985,2009.62424436437,0.458502240904095
444,191,19.1883062846107,11.3775849679023,-2.2491547057237,11.3769862737384,-2.25203581289656,970.934305017935,951.745998733324,1992.98101043071,2012.16931671532,0.321419401897237
443,448,78.4443041037689,11.3673019013401,-2.24999698212188,10.9516939757087,-2.47574323571884,930.117546633872,851.673242530103,1892.90825422749,1971.35255833126,52.4265896493545
448,195,40.8844722022732,10.9516939757087,-2.47574323571884,10.92505364352,-2.48000467426829,971.002018836145,930.117546633872,1971.35255833126,2012.23703053353,3.00205887230812
448,196,40.8813895147494,10.9516939757087,-2.47574323571884,10.9587493933814,-2.46389292625191,970.998936148621,930.117546633872,1971.35255833126,2012.23394784601,1.51472892816805
442,449,103.288727212126,6.90772311026515,-9.46719679898381,6.68529966165384,-9.78477309122091,711.317619794866,608.028892582741,1649.26390428013,1752.55263149225,42.9592270803774
449,450,62.5553415331792,6.68529966165384,-9.78477309122091,7.6441817353619,-6.09431827985211,773.872961328045,711.317619794866,1752.55263149225,1815.10797302543,421.367115935347
450,197,188.386399451741,7.6441817353619,-6.09431827985211,7.67276985943409,-6.05573464696765,962.259360779787,773.872961328045,1815.10797302543,2003.49437247718,5.31510314667334
450,451,53.861881050804,7.6441817353619,-6.09431827985211,6.64552928704328,-7.06491214441296,827.73484237885,773.872961328045,1815.10797302543,1868.96985407624,154.446003377103
451,452,20.0973940014185,6.64552928704328,-7.06491214441296,6.6421736260311,-7.07023958584019,847.832236380268,827.73484237885,1868.96985407624,1889.06724807766,0.697550261634402
452,453,60.5181403964862,6.6421736260311,-7.07023958584019,6.47967267973792,-7.09787587978925,908.350376776754,847.832236380268,1889.06724807766,1949.58538847414,18.346616695538
