node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
1,2,40.9432775779508,-73.7972974934222,40.8748995863403,-73.6838000876889,0.889801505818014,0,1999,1999.88980150582,12.2116769984976,0.88980150582006
2,4,40.8748995863403,-73.6838000876889,40.8900225365363,-73.6818802564917,1.13347022587277,0.889801505818014,1999.88980150582,2000.13347022587,1.69128207993424,0.243668720049982
2,5,40.8748995863403,-73.6838000876889,40.8937279357852,-72.0465717021292,2.0068446269679,0.889801505818014,1999.88980150582,2001.00684462697,137.81041669489,1.11704312114989
4,6,40.8900225365363,-73.6818802564917,40.8721375153707,-73.7384943454609,2.19575633127988,1.13347022587277,2000.13347022587,2001.19575633128,5.16436329934532,1.06228610541007
6,15,40.8721375153707,-73.7384943454609,40.5071071843976,-73.758732526329,2.40930869267618,2.19575633127988,2001.19575633128,2001.40930869268,40.6724821623708,0.213552361399934
15,16,40.5071071843976,-73.758732526329,40.4841077080288,-73.7603584174194,2.51334702258737,2.40930869267618,2001.40930869268,2001.51334702259,2.56408782435762,0.104038329910054
6,14,40.8721375153707,-73.7384943454609,40.8406579950005,-73.7031358560785,2.60917180013689,2.19575633127988,2001.19575633128,2001.60917180014,4.59832557529814,0.413415468859966
1,3,40.9432775779508,-73.7972974934222,41.0399491511602,-73.7128775608226,2.9103353867215,0,1999,2001.91033538672,12.889414818597,2.91033538671991
3,33,41.0399491511602,-73.7128775608226,41.0083584671425,-73.7369376478456,2.97330595482549,2.9103353867215,2001.91033538672,2001.97330595483,4.05600441816223,0.0629705681101314
31,35,40.8807772795301,-74.1894164078498,40.881585167546,-74.1881045597868,2.97878165639963,2.97056810403842,2001.97056810404,2001.9787816564,0.142409457669547,0.00821355236007548
11,23,41.12676422188,-73.6693930746864,41.0662154631355,-73.7707756030657,3.25256673511285,2.55167693360704,2001.55167693361,2002.25256673511,10.8524804425711,0.700889801499898
14,25,40.8406579950005,-73.7031358560785,40.829041408286,-73.7416801584481,3.26351813826136,2.60917180013689,2001.60917180014,2002.26351813826,3.49457273944718,0.654346338119922
35,37,40.881585167546,-74.1881045597868,40.8533628322276,-74.3556539879289,3.40588637919222,2.97878165639963,2001.9787816564,2002.40588637919,14.4509661098179,0.427104722789863
11,22,41.12676422188,-73.6693930746864,41.1837187701189,-73.650156200273,3.47159479808352,2.55167693360704,2001.55167693361,2002.47159479808,6.54221412094121,0.919917864470108
25,44,40.829041408286,-73.7416801584481,40.8857545189232,-73.7668265830073,3.48802190280639,3.26351813826136,2002.26351813826,2002.48802190281,6.65909274539747,0.224503764550036
5,9,40.8937279357852,-72.0465717021292,41.5232972151494,-72.390138066704,3.6741957563313,2.0068446269679,2001.00684462697,2002.67419575633,75.7626090588349,1.66735112935999
16,21,40.4841077080288,-73.7603584174194,41.3572872489588,-72.0567212553873,3.77275838466812,2.51334702258737,2001.51334702259,2002.77275838467,173.158526391605,1.25941136207985
23,42,41.0662154631355,-73.7707756030657,37.5941214710979,-74.2760228100342,4.35044490075302,3.25256673511285,2002.25256673511,2003.35044490075,388.965502740175,1.09787816564017
22,47,41.1837187701189,-73.650156200273,42.036294449356,-74.7661948635418,4.35592060232716,3.47159479808352,2002.47159479808,2003.35592060233,132.803641998885,0.884325804249784
47,55,42.036294449356,-74.7661948635418,42.0367666521073,-74.7661658207952,4.35865845311423,4.35592060232716,2003.35592060233,2003.35865845311,0.0526221945833514,0.0027378507800222
42,52,37.5941214710979,-74.2760228100342,37.5885374437964,-74.2752377830383,4.54757015742643,4.35044490075302,2003.35044490075,2003.54757015743,0.625480648161721,0.19712525668001
59,62,40.8263801796872,-73.4648246583552,43.3087607600391,-83.7074106429013,4.80766598220407,4.64887063655033,2003.64887063655,2003.8076659822,889.735823180528,0.158795345649878
70,72,40.4715189580618,-72.3524358418776,40.3526775299787,-72.2855942247356,5.14442162902128,4.96372347707052,2003.96372347707,2004.14442162902,14.3919896778276,0.180698151949855
22,46,41.1837187701189,-73.650156200273,41.5249422325069,-73.9277013270417,5.16084873374393,3.47159479808352,2002.47159479808,2004.16084873374,44.5068379561175,1.68925393565996
47,54,42.036294449356,-74.7661948635418,41.6751180982897,-74.2350696259614,5.46748802190291,4.35592060232716,2003.35592060233,2004.4674880219,59.6329126115648,1.11156741957006
62,67,43.3087607600391,-83.7074106429013,43.921009834598,-82.7516982220737,5.53593429158104,4.80766598220407,2003.8076659822,2004.53593429158,102.852180890292,0.728268309379928
59,63,40.8263801796872,-73.4648246583552,41.117049586716,-73.2313450206932,5.58795345653652,4.64887063655033,2003.64887063655,2004.58795345654,37.844359786285,0.939082819989835
46,81,41.5249422325069,-73.9277013270417,41.5044042364717,-73.9852241831936,5.72484599589325,5.16084873374393,2004.16084873374,2004.72484599589,5.31218220822082,0.563997262149996
91,99,43.2801857796799,-83.5262008269767,43.2822220039745,-83.5338775937422,5.73305954825469,5.71115674195767,2004.71115674196,2004.73305954825,0.662161155519038,0.0219028062899724
63,94,41.117049586716,-73.2313450206932,41.1321546595381,-73.2608655691307,5.73579739904176,5.58795345653652,2004.58795345654,2004.73579739904,2.99264446094091,0.147843942500003
54,89,41.6751180982897,-74.2350696259614,41.8522355750775,-73.7828527481891,5.86721423682411,5.46748802190291,2004.4674880219,2004.86721423682,42.4122934661768,0.399726214920065
41,79,41.4409968040897,-76.643340404689,41.4797537937937,-76.6945252626634,5.95208761122512,5.14168377823398,2004.14168377823,2004.95208761123,6.07045834684871,0.810403833000009
94,104,41.1321546595381,-73.2608655691307,41.168416177629,-73.2654181564323,5.95482546201242,5.73579739904176,2004.73579739904,2004.95482546201,4.05477105846762,0.219028062969983
79,114,41.4797537937937,-76.6945252626634,41.4802683561204,-76.6929045468057,5.95756331279949,5.95208761122512,2004.95208761123,2004.9575633128,0.146808362432543,0.00547570157004884
94,105,41.1321546595381,-73.2608655691307,41.1323343737008,-73.1847929591216,6.0068446269679,5.73579739904176,2004.73579739904,2005.00684462697,6.37859753331967,0.271047227930012
63,95,41.117049586716,-73.2313450206932,41.1017126600301,-73.2581549498833,6.16290212183435,5.58795345653652,2004.58795345654,2005.16290212183,2.82347090007039,0.574948665290094
