time	distance_tree530000	distance_tree570000	distance_tree610000	distance_tree650000	distance_tree690000	distance_tree730000	distance_tree770000	distance_tree810000	distance_tree850000	distance_tree890000	distance_tree930000	distance_tree970000	distance_tree1010000	distance_tree1050000	distance_tree1090000	distance_tree1130000	distance_tree1170000	distance_tree1210000	distance_tree1250000	distance_tree1290000	distance_tree1330000	distance_tree1370000	distance_tree1410000	distance_tree1450000	distance_tree1490000	distance_tree1530000	distance_tree1570000	distance_tree1610000	distance_tree1650000	distance_tree1690000	distance_tree1730000	distance_tree1770000	distance_tree1810000	distance_tree1850000	distance_tree1890000	distance_tree1930000	distance_tree1970000	distance_tree2010000	distance_tree2050000	distance_tree2090000	distance_tree2130000	distance_tree2170000	distance_tree2210000	distance_tree2250000	distance_tree2290000	distance_tree2330000	distance_tree2370000	distance_tree2410000	distance_tree2450000	distance_tree2490000	distance_tree2530000	distance_tree2570000	distance_tree2610000	distance_tree2650000	distance_tree2690000	distance_tree2730000	distance_tree2770000	distance_tree2810000	distance_tree2850000	distance_tree2890000	distance_tree2930000	distance_tree2970000	distance_tree3010000	distance_tree3050000	distance_tree3090000	distance_tree3130000	distance_tree3170000	distance_tree3210000	distance_tree3250000	distance_tree3290000	distance_tree3330000	distance_tree3370000	distance_tree3410000	distance_tree3450000	distance_tree3490000	distance_tree3530000	distance_tree3570000	distance_tree3610000	distance_tree3650000	distance_tree3690000	distance_tree3730000	distance_tree3770000	distance_tree3810000	distance_tree3850000	distance_tree3890000	distance_tree3930000	distance_tree3970000	distance_tree4010000	distance_tree4050000	distance_tree4090000	distance_tree4130000	distance_tree4170000	distance_tree4210000	distance_tree4250000	distance_tree4290000	distance_tree4330000	distance_tree4370000	distance_tree4410000	distance_tree4450000	distance_tree4490000
1997.32098142375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.41761401663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.179135389795	0	0	0	0	0	0	0
1997.51424660951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02337047531502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.2000834471168	0	0	0	0	0	0	43.3318927436312	0	2.99036389555746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4476101929474	0	0	11.7460750420148	0	0	0	0
1997.61087920239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8604592403156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.9520967350277	0	0	0	0	0	0	107.259036663031	0	16.6746015226895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.7089397851449	0	0	32.109121672241	0	0	0	0
1997.70751179527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6965343700074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.32009816275	0	0	0	0	0	0	137.366009759345	0	30.3549009219105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.963108568502	0	0	54.6775341309797	0	0	0	32.6844657457428
1997.80414438816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.589395535142	0	44.5315832049276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4813930856253	0	140.624552555863	0	0	0	0	0	10.194415991117	167.442278809815	0	44.0312519567141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2101009218085	0	0	77.2540051401993	0	0	0	128.652150903936
1997.90077698104	0	0	0	0	0	0	0	0	14.3730902893067	0	0	0	0	0	0	183.570354918908	0	58.3655930820954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.9310900868911	0	195.392396028035	0	0	0	0	0	57.6197068555515	217.032341161996	0	57.7036444848112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.7276565239933	0	0	0	0	0	80.4499011999016	0	0	109.830531566982	0	0	0	192.724254232165
1997.99740957392	0	4.39263121466718	0	0	10.3988132861779	0	0	0	33.6031828612255	0	0	0	0	0	0	193.022203458978	0	73.8610543733961	0	0	0	0	0	4.94046906311781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.903643123770641	0	0	0	0	0	0	4.7476214774947	0	0	8.46384718692477	0	0	0	0	0	0	0	0	0	63.9027394146721	0	219.314155201571	0	0	0	0	0	104.953665674383	229.656281206251	0	72.3337311390547	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61672267455274	91.9859280544543	0	0	0	0	0	92.682493734757	0	0	126.251124465085	7.66056208590771	0	0	256.641819323166
1998.0940421668	0	14.0910743568814	0	0	34.5421192729531	0	0	17.1621891608265	52.817693147009	0	0	0	0	0	199.558516212644	217.608024078171	0	99.9791732310083	0	0	0	0	0	15.8494482064135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29617382222451	0	0	0	78.6668989785952	17.9536388249148	0	15.7677516753501	0	0	48.9927377491429	3.81976427071246	0	0	0	0	0	0	16.1451068159238	0	89.7546765026081	0	258.773504509245	0	0	0	0	0	135.828595574109	259.42277019005	0	93.1167320747663	27.258902052685	0	0	0	0	0	0	0	50.9032102522541	0	0	0	0	43.4278966635868	153.285465882561	0	0	0	0	0	104.907862834564	0	0	142.682770942257	72.093422629701	0	0	320.40300647715
1998.19067475968	0	23.7873223162012	0	0	91.3089402306019	51.9511763064679	0	71.0258850041192	72.0165641359797	51.8257843513251	0	0	0	0	222.878423590334	239.543342269653	0	126.103120783188	0	0	0	49.8021113069506	0	26.7572942026775	37.5359997976965	0	0	0	0	0	0	15.370543719305	0	0	0	31.1062226677314	0	0	26.3468319619042	0	13.6865760223613	24.9028081244062	0	33.3324441446828	198.836606879128	64.0188000610891	19.8177170441218	63.8665981506174	0	0	107.379317525708	37.8049787232554	0	0	46.5820579485586	0	0	0	94.4957027625831	25.7753690250116	106.252333496232	0	298.30849668936	0	0	34.8053199437124	16.1345754516546	0	149.734459016354	289.142693913171	24.5092886303119	113.920267296359	68.2078874329637	0	0.824001919322244	0	25.5426485978603	0	0	0	80.1015798732054	0	35.5806829264303	0	0	91.1276674244009	214.625202392538	0	0	46.7660187315247	0	0	139.564922413201	0	0	159.125436806189	172.328349943365	0	0	341.85760733022
