time	distance_tree530000	distance_tree570000	distance_tree610000	distance_tree650000	distance_tree690000	distance_tree730000	distance_tree770000	distance_tree810000	distance_tree850000	distance_tree890000	distance_tree930000	distance_tree970000	distance_tree1010000	distance_tree1050000	distance_tree1090000	distance_tree1130000	distance_tree1170000	distance_tree1210000	distance_tree1250000	distance_tree1290000	distance_tree1330000	distance_tree1370000	distance_tree1410000	distance_tree1450000	distance_tree1490000	distance_tree1530000	distance_tree1570000	distance_tree1610000	distance_tree1650000	distance_tree1690000	distance_tree1730000	distance_tree1770000	distance_tree1810000	distance_tree1850000	distance_tree1890000	distance_tree1930000	distance_tree1970000	distance_tree2010000	distance_tree2050000	distance_tree2090000	distance_tree2130000	distance_tree2170000	distance_tree2210000	distance_tree2250000	distance_tree2290000	distance_tree2330000	distance_tree2370000	distance_tree2410000	distance_tree2450000	distance_tree2490000	distance_tree2530000	distance_tree2570000	distance_tree2610000	distance_tree2650000	distance_tree2690000	distance_tree2730000	distance_tree2770000	distance_tree2810000	distance_tree2850000	distance_tree2890000	distance_tree2930000	distance_tree2970000	distance_tree3010000	distance_tree3050000	distance_tree3090000	distance_tree3130000	distance_tree3170000	distance_tree3210000	distance_tree3250000	distance_tree3290000	distance_tree3330000	distance_tree3370000	distance_tree3410000	distance_tree3450000	distance_tree3490000	distance_tree3530000	distance_tree3570000	distance_tree3610000	distance_tree3650000	distance_tree3690000	distance_tree3730000	distance_tree3770000	distance_tree3810000	distance_tree3850000	distance_tree3890000	distance_tree3930000	distance_tree3970000	distance_tree4010000	distance_tree4050000	distance_tree4090000	distance_tree4130000	distance_tree4170000	distance_tree4210000	distance_tree4250000	distance_tree4290000	distance_tree4330000	distance_tree4370000	distance_tree4410000	distance_tree4450000	distance_tree4490000
1997.49313355584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.58890538806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.1581488250885	0	0	0	0	0	0	0	0	33.9503764643025	20.7499758292074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.68467722028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2698162763215	0	0	0	0	0	0	0	0	75.5965496218024	46.271226826391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1997.7804490525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.33469931593	114.996374178759	0	0	0	0	0	0	0	117.176918936272	71.8270656838236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2790456948854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.8568093162321	0	0	0	0	2.05997392908435	0	0	0	0	0	0	0
1997.87622088472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.35249394514	171.833092760973	0	0	0	0	0	0	0	158.690957790083	97.4173307309179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.9236872215853	0	0	0	0	0	0	0	0	0	0	0	0	3.24437202067514	0	0	0	0	68.1825061645933	0	0	0	0	23.4648250635603	3.19322414246961	0	0	0	0	0	0
1997.97199271694	0	0	0	0.565524450104405	0	0	0	0	0	0	0	0	0	0	0	170.32289519928	171.833092760973	0	0	0	0	5.5644252279094	0	1.47910466720949	200.138137613624	123.041860809585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2543707970331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.310951531437	0	0	0	0	0	0	0	0	0	0	0	0	9.14166514581675	0	0	0	0	138.753368951493	0	0	0	0	76.8937503450024	16.3831951535599	0	0	0	0	0	4.53944032980875
1998.06776454916	0	5.72014772784854	98.6131607137398	37.9578593640249	8.95344477040448	0	0	0	0	0	0	0	0	0	0	204.24559714358	171.833092760973	0	0	0	0	38.4154713419719	0	66.085414046204	241.51792787232	148.70049527375	0	0	0	0	0	0	0	0	0	0	0	0	153.85494254823	0	0	0	0	0	30.951225183974	63.7439672291729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3282179887319	0	0	0	0	0	0	107.588930632164	0	0	0	154.397510514371	0	0	0	0	0	0	0	0	15.0406911994001	0	0	35.3390663140539	0	234.595358991657	0	0	0	0	77.5134944734567	18.2249959877422	0	0	0	0	0	28.2493620982519
1998.16353638139	0	34.129858517857	161.18654402695	75.4182108039552	19.1617145937897	0	16.7903941446945	0	0	0	0	0	0	29.7255321311669	58.3199331222038	238.120292868674	171.833092760973	0	0	0	0	71.2740839186427	0	66.085414046204	282.829796054439	174.393073988383	0	0	0	0	6.10678898320058	0	0	0	0	51.100047101864	0	0	228.304456148404	93.3650404282689	0	88.7171918573515	0	0	96.5103736044784	117.148313751482	0	0	37.2020837834	0	0	0	0	0	0	0	0	0	0	0	0	0	52.7608123048567	49.7199314195366	0	0	67.0162617704571	0	0	107.588930632164	0	23.1412077700066	0	184.387949289453	0	0	0	0	0	0	0	0	20.9414483536512	0	0	45.8640152257616	0	234.595358991657	0	0	0	86.242637147082	79.1945349838459	116.226779370672	0	0	0	0	26.1691304761786	51.9737476664548
1998.25930821361	0	60.5599895223201	184.182363104019	112.946100683852	29.371657217251	0	40.1346246197526	0	3.59720317289381	0	11.2172649126494	59.7776193733412	24.7568909765187	65.4907716168699	76.6988600867014	271.946674485817	174.032837314464	0	0	77.7075950285612	0	111.217893378038	46.1283940664411	119.955307674912	324.073207658373	200.119437328005	213.763024610333	0	16.8645339631505	0	21.9035488967905	0	0	38.4333964283756	0	132.541679627007	0	0	228.304456148404	231.079963484388	0	88.7171918573515	70.7220678294305	0	162.216506129564	170.466529204437	0	0	88.7928067921181	45.2254013933965	0	0	0	10.1728712467862	24.205901254322	0	0	0	4.50151754265562	0	16.3531522190002	0	70.2587629270926	72.7976910022447	0	0	76.5293094961747	0	196.008263312531	107.588930632164	0	65.1302566515074	0	217.406127947688	0	0	0	14.3440714827243	0	0	0	0	29.0954443268998	0	30.0271754156544	67.1598770766405	0	234.595358991657	0	38.2363509421137	0	315.309616623886	122.214566434298	171.711486737731	14.7304877430977	18.7519105828197	80.0039364363463	0	94.0571121213024	75.7125261287393
1998.35508004583	0	62.023586864086	184.182363104019	135.470317928054	40.948209755604	29.8946794787808	57.3605757333676	13.7589410169638	34.7043086769066	5.40357456471501	41.2723711067202	121.738485897475	51.1997402332196	107.52126807607	98.3606497265159	305.724433122996	210.70785777607	0	0	148.710206491003	0	139.403453949337	101.524084747214	341.336328382962	365.247626181135	225.879426176141	355.384779199966	0	94.6271713482466	0	59.9630514634275	0	0.237865832938485	53.7432007832688	0	132.541679627007	0	0	228.304456148404	373.359217664267	36.0636795712057	102.996157293068	183.294148567047	0	228.067815627134	223.697727753132	0	4.397605129254	186.34279673089	123.659950734816	0	141.930107735871	64.3471901607372	74.6151536631686	70.8933802516863	0	0	0	71.5640930502357	0	43.3273380702345	0	94.4212000815228	128.850921861332	26.8211241088272	0	123.749981949458	109.79841108696	206.029544263596	127.089630850661	114.623412531479	125.520016577857	0	250.398901108987	2.7180565129005	0	67.640410647028	62.4512217055058	0	196.351834200247	0	33.4550911971074	118.839828212457	0	86.9700430678363	69.7531532169309	0	234.595358991657	0	72.802169194336	28.7223937582506	544.835597721314	165.166377752579	171.711486737731	34.8423935009068	145.174216938555	239.700393956583	0.544186208594307	195.621510661274	99.4656267259083
