time	velocity	number_of_branches
1997.54101947135	342.148077475957	1.24
1997.63679130358	486.632103295639	2.08
1997.7325631358	441.951929133069	3.44
1997.82833496802	401.5767880363	7.5
1997.92410680025	407.981761540084	13.5
1998.01987863247	302.187420831733	17.23
1998.1156504647	285.316550491811	20.52
1998.21142229692	259.814506997469	23.24
1998.30719412914	205.00036382864	25.18
1998.40296596137	183.765168573959	25.89
1998.49873779359	174.333693441455	26.45
1998.59450962581	165.600952737434	27.25
1998.69028145804	159.974817212885	28
1998.78605329026	152.922763083134	27.01
1998.88182512249	145.231409341889	23.18
1998.97759695471	135.288558471776	20.88
1999.07336878693	139.028797452048	18.43
1999.16914061916	191.542528717217	18.41
1999.26491245138	179.303697510885	18.89
1999.3606842836	188.497250775261	22.81
1999.45645611583	197.329282267383	27.02
1999.55222794805	191.814747369664	31.84
1999.64799978028	206.087070195057	38.06
1999.7437716125	225.014212300279	42.81
1999.83954344472	243.856358717219	46.46
1999.93531527695	265.57837248265	48.86
2000.03108710917	286.050635905772	52.36
2000.12685894139	322.880759930616	61.68
2000.22263077362	351.619781636913	77.77
2000.31840260584	436.465215181471	143.72
2000.41417443807	484.055337307998	189.28
2000.50994627029	498.552739292055	225.81
2000.60571810251	498.296801892305	267.86
2000.70148993474	482.440440306883	298.17
2000.79726176696	460.711240496979	300.92
2000.89303359918	443.344985751852	300.99
2000.98880543141	428.411874134837	300.29
2001.08457726363	417.147908463407	297.9
2001.18034909586	402.940847308493	290.69
2001.27612092808	385.763584137595	269.18
2001.3718927603	390.266462963087	232.91
2001.46766459253	404.216153273935	214.67
2001.56343642475	433.441351899692	203.63
2001.65920825698	505.271103727131	168.21
2001.7549800892	539.200532017991	155.69
2001.85075192142	547.000322598219	153.5
2001.94652375365	550.492122580303	153.04
2002.04229558587	554.345492132895	152.55
2002.13806741809	515.590441157688	157.26
2002.23383925032	473.939228788282	184.7
2002.32961108254	520.040533051916	224.51
2002.42538291477	618.022246242953	212.38
2002.52115474699	818.972806207738	196.58
2002.61692657921	848.127430833557	183.07
2002.71269841144	866.02222777488	175.68
2002.80847024366	852.822614125987	174.62
2002.90424207588	833.035117857282	173.73
2003.00001390811	842.081018228487	174.85
2003.09578574033	798.846315745985	178.14
2003.19155757256	661.61512380153	172.94
2003.28732940478	701.964017737591	112.59
2003.383101237	605.465876265721	100.75
2003.47887306923	355.201848661802	105.79
2003.57464490145	325.421694233528	95.28
2003.67041673368	314.01911542006	95.52
2003.7661885659	290.278698710848	97.21
2003.86196039812	272.626366775584	97.51
2003.95773223035	256.148408274233	97.65
2004.05350406257	222.203468497898	96.68
2004.14927589479	229.816457874416	87.82
2004.24504772702	224.578819850935	80.91
2004.34081955924	217.411630823096	70.56
2004.43659139147	216.666909234143	66.95
2004.53236322369	256.008461366889	65.88
2004.62813505591	235.456797936145	86.96
2004.72390688814	223.216798473232	97.81
2004.81967872036	211.102371086257	103.88
2004.91545055258	201.429263914231	105.8
2005.01122238481	189.364607264781	106.11
2005.10699421703	165.024915479663	99.67
2005.20276604926	156.017375311058	99.93
2005.29853788148	145.670901097062	100.1
2005.3943097137	142.805195333853	103.23
2005.49008154593	140.042193044793	101.05
2005.58585337815	136.650167509065	88.41
2005.68162521037	138.288607603276	76.69
2005.7773970426	141.412151569646	70.87
2005.87316887482	147.691579927661	69.52
2005.96894070705	150.750267081896	67.7
2006.06471253927	156.975109561028	62.34
2006.16048437149	158.326706788422	68.07
2006.25625620372	153.328081081225	59.1
2006.35202803594	150.70240924583	54.23
2006.44779986817	153.524452765468	50.65
2006.54357170039	191.578820100828	53.5
2006.63934353261	197.24036611857	53.21
2006.73511536484	210.205416768604	53.43
2006.83088719706	218.672150005245	57.9
2006.92665902928	227.24146967236	63.94
2007.02243086151	227.68155843676	70.15
2007.11820269373	191.335677115942	68.44
2007.21397452596	167.508904823324	59.92
2007.30974635818	161.969645767843	64.67
2007.4055181904	168.489413360629	68.62
2007.50129002263	170.594807536033	67.78
2007.59706185485	180.544587889858	67.5
2007.69283368707	191.976350626502	66.79
2007.7886055193	197.824129083338	63.28
2007.88437735152	206.517316658141	58.16
2007.98014918375	210.207630299895	52.85
2008.07592101597	212.744376918887	45.94
