time	distance
1997.45684913006	0
1997.55280238441	0.514464731277187
1997.64875563876	0.712531178544917
1997.74470889311	0.712531178544917
1997.84066214746	1.58766679561227
1997.93661540181	3.30257734094446
1998.03256865616	7.53591602566286
1998.12852191051	14.4085420924547
1998.22447516486	28.8711307215739
1998.32042841921	56.0450433465485
1998.41638167356	75.9153055276563
1998.51233492791	94.5711209401274
1998.60828818226	107.86304130817
1998.70424143661	117.229000290713
1998.80019469096	126.273422051474
1998.89614794531	135.750722444028
1998.99210119966	147.093453844692
1999.088054454	152.672099831485
1999.18400770835	158.100608617296
1999.2799609627	164.64528882463
1999.37591421705	173.156628482952
1999.4718674714	183.077603868976
1999.56782072575	194.963529538242
1999.6637739801	207.551294527316
1999.75972723445	220.048830120207
1999.8556804888	236.768539416602
1999.95163374315	258.062836470079
2000.0475869975	283.481352697718
2000.14354025185	308.732394606815
2000.2394935062	342.662246796579
2000.33544676055	377.533868522262
2000.4314000149	416.062827573201
2000.52735326925	464.530177341835
2000.6233065236	520.208513904532
2000.71925977795	581.349852097789
2000.8152130323	645.46775781691
2000.91116628665	763.141631559797
2001.007119541	939.485990875785
2001.10307279535	1171.36167861517
2001.1990260497	1408.02193962533
2001.29497930405	1629.32820398615
2001.3909325584	1899.69447578752
2001.48688581275	2236.42046538123
2001.5828390671	2637.53972093869
2001.67879232145	3083.86719894933
2001.7747455758	3118.87976572471
2001.87069883015	3241.72348781733
2001.9666520845	3529.75566202707
2002.06260533885	3865.63858555081
2002.1585585932	4240.27472258984
2002.25451184755	4633.95028154755
2002.35046510189	5037.94138717994
2002.44641835624	5460.18620932359
2002.54237161059	5894.51448352263
2002.63832486494	6339.2067968552
2002.73427811929	6802.93866700694
2002.83023137364	7270.01469247568
2002.92618462799	7736.72365232095
2003.02213788234	7736.72365232095
2003.11809113669	7736.72365232095
2003.21404439104	7736.72365232095
2003.30999764539	7736.72365232095
2003.40595089974	7736.72365232095
2003.50190415409	7736.72365232095
2003.59785740844	7736.72365232095
2003.69381066279	7736.72365232095
2003.78976391714	7736.72365232095
2003.88571717149	7736.72365232095
2003.98167042584	7736.72365232095
2004.07762368019	7736.72365232095
2004.17357693454	7736.72365232095
2004.26953018889	7736.72365232095
2004.36548344324	7736.72365232095
2004.46143669759	7736.72365232095
2004.55738995194	7736.72365232095
2004.65334320629	7736.72365232095
2004.74929646064	7736.72365232095
2004.84524971499	7736.72365232095
2004.94120296934	7736.72365232095
2005.03715622369	7736.72365232095
2005.13310947804	7736.72365232095
2005.22906273239	7736.72365232095
2005.32501598674	7736.72365232095
2005.42096924109	7736.72365232095
