node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
1,3,40.9432775779508,-73.7972974934222,40.8740090374538,-73.7346251600097,1.88090349075969,0,1999,2000.88090349076,9.341634684455,1.88090349075992
3,4,40.8740090374538,-73.7346251600097,40.5789516710288,-74.1078780823438,3.26351813826136,1.88090349075969,2000.88090349076,2002.26351813826,45.5027150769254,1.38261464750008
4,10,40.5789516710288,-74.1078780823438,40.5175323933737,-73.9954622984868,4.05201916495548,3.26351813826136,2002.26351813826,2003.05201916496,11.7122676504514,0.788501026700033
63,69,40.6888399554595,-73.8934610524749,40.5877755963817,-74.0591278406004,7.1211498973305,6.39014373716623,2005.39014373717,2006.12114989733,17.9566400691084,0.73100616015995
19,37,40.5648864380916,-74.0434427072151,40.6587439449944,-74.2129228684499,7.76728268309375,4.95824777549615,2003.9582477755,2006.76728268309,17.728923262895,2.80903490758988
37,102,40.6587439449944,-74.2129228684499,40.6878279588806,-74.2191320913729,7.77275838466812,7.76728268309375,2006.76728268309,2006.77275838467,3.27991466624601,0.00547570158005328
56,83,40.7669428249112,-73.823601137829,40.6362937230299,-74.061271760728,8.12320328542091,7.04175222450385,2006.0417522245,2007.12320328542,24.7766609910974,1.08145106092002
89,94,40.3465361707393,-73.0899862983183,40.3366816234834,-73.4416289188155,8.13141683778235,7.43326488706361,2006.43326488706,2007.13141683778,29.8573269549162,0.698151950720103
102,105,40.6878279588806,-74.2191320913729,40.5341813343288,-74.1924168754019,8.15879534565374,7.77275838466812,2006.77275838467,2007.15879534565,17.2528993287784,0.386036960980164
134,147,40.3606246879347,-73.7552665499228,40.4461146746074,-73.7525983542197,9.21286789869941,8.84599589322374,2007.84599589322,2008.2128678987,9.51976384862981,0.366872005479991
73,151,40.7951544107838,-74.0305996492016,40.6653058549666,-73.9985354458064,9.60985626283377,9.12251882272426,2008.12251882272,2008.60985626283,14.706147386123,0.487337440109968
94,118,40.3366816234834,-73.4416289188155,40.1290803707759,-73.329294263874,9.74127310061613,8.13141683778235,2007.13141683778,2008.74127310062,25.0052556155683,1.60985626283991
