node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
48,88,5.79470164993852,39.0184817353201,-78.5997592612643,38.8499817054656,-78.3755566185221,5.79470164993852,0,1970.48852768343,1976.28322933337,26.9963367695752,MCC_tree
48,49,5.5901137234344,39.0184817353201,-78.5997592612643,39.2931094197971,-78.883950162343,5.5901137234344,0,1970.48852768343,1976.07864140686,39.1985382773646,MCC_tree
49,50,0.0888698749369574,39.2931094197971,-78.883950162343,39.3715329936183,-78.8484362828022,5.67898359837135,5.5901137234344,1976.07864140686,1976.1675112818,9.25048663628892,MCC_tree
49,84,0.594533492462965,39.2931094197971,-78.883950162343,37.5409662475346,-80.2255790870421,6.18464721589736,5.5901137234344,1976.07864140686,1976.67317489932,227.458199518298,MCC_tree
50,1,11.4324887182011,39.3715329936183,-78.8484362828022,39.0900000000001,-79.1800000000001,17.1114723165725,5.67898359837135,1976.1675112818,1987.6,42.4233747285144,MCC_tree
50,51,0.205251937136769,39.3715329936183,-78.8484362828022,39.5928709252729,-78.8740468293834,5.88423553550812,5.67898359837135,1976.1675112818,1976.37276321894,24.7382594796622,MCC_tree
51,72,0.157061949163491,39.5928709252729,-78.8740468293834,39.6372347144041,-78.8942381588952,6.04129748467161,5.88423553550812,1976.37276321894,1976.5298251681,5.23350339113157,MCC_tree
51,52,0.351862704140306,39.5928709252729,-78.8740468293834,39.7889999596786,-77.9618442177737,6.23609823964843,5.88423553550812,1976.37276321894,1976.72462592308,81.1352698048928,MCC_tree
52,57,3.37251801145094,39.7889999596786,-77.9618442177737,40.0452086899547,-77.5328510085345,9.60861625109936,6.23609823964843,1976.72462592308,1980.09714393453,46.423598700537,MCC_tree
52,53,3.1387668437459,39.7889999596786,-77.9618442177737,39.8104006044275,-77.864408530073,9.37486508339433,6.23609823964843,1976.72462592308,1979.86339276682,8.66739868828009,MCC_tree
53,56,1.76498908911342,39.8104006044275,-77.864408530073,39.7321457665667,-77.8923045997122,11.1398541725078,9.37486508339433,1979.86339276682,1981.62838185594,9.03270784586136,MCC_tree
53,54,9.56913476219356,39.8104006044275,-77.864408530073,42.8107063182239,-71.4682550048968,18.9439998455879,9.37486508339433,1979.86339276682,1989.43252752902,630.297283595613,MCC_tree
54,2,3.46747247098477,42.8107063182239,-71.4682550048968,42.9630000000001,-71.0780000000002,22.4114723165727,18.9439998455879,1989.43252752902,1992.9,36.0652291027926,MCC_tree
54,55,1.67617505892661,42.8107063182239,-71.4682550048968,42.8150555434639,-71.4991334465722,20.6201749045145,18.9439998455879,1989.43252752902,1991.10870258794,2.56773780082899,MCC_tree
55,4,1.59129741205812,42.8150555434639,-71.4991334465722,42.33,-71.8400000000001,22.2114723165726,20.6201749045145,1991.10870258794,1992.7,60.8004930178876,MCC_tree
55,3,0.891297412058075,42.8150555434639,-71.4991334465722,42.8960000000001,-71.5829999999999,21.5114723165726,20.6201749045145,1991.10870258794,1992,11.3155720450526,MCC_tree
56,5,1.07161814406486,39.7321457665667,-77.8923045997122,39.6149999999999,-77.7740000000001,12.2114723165726,11.1398541725078,1981.62838185594,1982.7,16.5175306841231,MCC_tree
56,6,22.8716181440648,39.7321457665667,-77.8923045997122,40.5880000000001,-77.634,34.0114723165726,11.1398541725078,1981.62838185594,2004.5,97.7784980542473,MCC_tree
57,71,1.63230183460787,40.0452086899547,-77.5328510085345,40.1672398709021,-77.8732327332635,11.2409180857072,9.60861625109936,1980.09714393453,1981.72944576913,32.0081037198553,MCC_tree
57,58,0.699182406744278,40.0452086899547,-77.5328510085345,40.3243086754117,-76.0656954981739,10.3077986578436,9.60861625109936,1980.09714393453,1980.79632634127,128.586842963805,MCC_tree
58,59,5.04230805034217,40.3243086754117,-76.0656954981739,39.6636034369448,-75.5507582330499,15.3501067081858,10.3077986578436,1980.79632634127,1985.83863439161,85.6655573026051,MCC_tree
58,62,0.914835311594143,40.3243086754117,-76.0656954981739,40.9020169530102,-75.4761228859311,11.2226339694378,10.3077986578436,1980.79632634127,1981.71116165287,81.3539362371333,MCC_tree
59,10,1.86136560838681,39.6636034369448,-75.5507582330499,39.6959999999999,-75.6120000000001,17.2114723165726,15.3501067081858,1985.83863439161,1987.7,6.3669793253703,MCC_tree
59,60,1.63152132248749,39.6636034369448,-75.5507582330499,39.4962446369367,-75.3733917632893,16.9816280306733,15.3501067081858,1985.83863439161,1987.4701557141,24.056411808391,MCC_tree
60,61,2.25724780227234,39.4962446369367,-75.3733917632893,39.4799253988501,-75.0839940047148,19.2388758329456,16.9816280306733,1987.4701557141,1989.72740351637,24.9298691031428,MCC_tree
60,7,6.52984428589928,39.4962446369367,-75.3733917632893,37.797,-75.6350000000002,23.5114723165726,16.9816280306733,1987.4701557141,1994,190.528773910909,MCC_tree
61,9,13.7725964836269,39.4799253988501,-75.0839940047148,39.9549999999999,-74.7759999999999,33.0114723165726,19.2388758329456,1989.72740351637,2003.5,59.0983413488821,MCC_tree
61,8,4.5725964836269,39.4799253988501,-75.0839940047148,39.0880000000001,-74.799,23.8114723165725,19.2388758329456,1989.72740351637,1994.3,50.0666663912863,MCC_tree
62,11,7.8888383471347,40.9020169530102,-75.4761228859311,40.8029999999999,-75.031,19.1114723165725,11.2226339694378,1981.71116165287,1989.6,39.068746432649,MCC_tree
62,63,2.9616652455915,40.9020169530102,-75.4761228859311,41.373647476823,-75.2741309427249,14.1842992150293,11.2226339694378,1981.71116165287,1984.67282689846,55.1673797178222,MCC_tree
63,20,19.8271731015433,41.373647476823,-75.2741309427249,41.5369999999999,-75.9610000000001,34.0114723165726,14.1842992150293,1984.67282689846,2004.5,60.1241690189751,MCC_tree
63,64,0.653878515699894,41.373647476823,-75.2741309427249,41.5879697106386,-75.0524249997761,14.8381777307292,14.1842992150293,1984.67282689846,1985.32670541416,30.1854332733489,MCC_tree
64,65,5.5638318213023,41.5879697106386,-75.0524249997761,41.6508290865433,-74.9812649231465,20.4020095520315,14.8381777307292,1985.32670541416,1990.89053723546,9.1673435263117,MCC_tree
64,66,0.00772080359848815,41.5879697106386,-75.0524249997761,41.6844767765049,-74.8723429300508,14.8458985343277,14.8381777307292,1985.32670541416,1985.33442621776,18.4367599825171,MCC_tree
65,13,1.6094627645411,41.6508290865433,-74.9812649231465,41.125,-74.0150000000001,22.0114723165726,20.4020095520315,1990.89053723546,1992.5,99.6965804298571,MCC_tree
65,12,1.6094627645411,41.6508290865433,-74.9812649231465,42.1370000000001,-75.8879999999999,22.0114723165726,20.4020095520315,1990.89053723546,1992.5,92.6008854158282,MCC_tree
66,14,18.065573782245,41.6844767765049,-74.8723429300508,42.9340000000001,-76.5649999999998,32.9114723165727,14.8458985343277,1985.33442621776,2003.4,196.887165627424,MCC_tree
66,67,1.95163538166011,41.6844767765049,-74.8723429300508,41.7023988937825,-74.9285456942603,16.7975339159878,14.8458985343277,1985.33442621776,1987.28606159942,5.08015825063486,MCC_tree
67,19,16.1139384005849,41.7023988937825,-74.9285456942603,42.6170000000001,-75.0370000000001,32.9114723165727,16.7975339159878,1987.28606159942,2003.4,102.209502106403,MCC_tree
67,68,1.3736544660416,41.7023988937825,-74.9285456942603,41.7110547598323,-74.6692515022084,18.1711883820294,16.7975339159878,1987.28606159942,1988.65971606546,21.5714542199969,MCC_tree
68,18,14.7402839345433,41.7110547598323,-74.6692515022084,41.0999999999999,-74.665,32.9114723165727,18.1711883820294,1988.65971606546,2003.4,68.0259078457336,MCC_tree
68,69,0.617256833148927,41.7110547598323,-74.6692515022084,42.3494008834753,-73.8511835445916,18.7884452151783,18.1711883820294,1988.65971606546,1989.27697289861,98.1112210875928,MCC_tree
69,70,1.70166979607711,42.3494008834753,-73.8511835445916,41.9915872467455,-73.9408508405682,20.4901150112554,18.7884452151783,1989.27697289861,1990.97864269468,40.5144071158379,MCC_tree
69,15,5.22302710139426,42.3494008834753,-73.8511835445916,43.029,-73.1080000000001,24.0114723165726,18.7884452151783,1989.27697289861,1994.5,97.0660582103425,MCC_tree
70,17,12.4213573053172,41.9915872467455,-73.9408508405682,41.0569999999999,-73.7939999999999,32.9114723165727,20.4901150112554,1990.97864269468,2003.4,104.759252790536,MCC_tree
70,16,1.32135730531711,41.9915872467455,-73.9408508405682,43.8960000000001,-71.8950000000002,21.8114723165725,20.4901150112554,1990.97864269468,1992.3,269.688041551195,MCC_tree
71,22,22.8705542308652,40.1672398709021,-77.8732327332635,39.924,-78.0910000000001,34.1114723165725,11.2409180857072,1981.72944576913,2004.6,32.8277117410069,MCC_tree
71,21,21.6705542308654,40.1672398709021,-77.8732327332635,42.9960000000001,-78.1700000000001,32.9114723165727,11.2409180857072,1981.72944576913,2003.4,315.87601917748,MCC_tree
72,73,5.13684484621288,39.6372347144041,-78.8942381588952,39.6563271419275,-78.9028766352343,11.1781423308845,6.04129748467161,1976.5298251681,1981.66667001431,2.25073652396716,MCC_tree
72,76,3.46695573494364,39.6372347144041,-78.8942381588952,39.754679073833,-79.1118824526873,9.50825321961525,6.04129748467161,1976.5298251681,1979.99678090304,22.7704911772719,MCC_tree
73,74,2.92531956815976,39.6563271419275,-78.9028766352343,39.8170609535883,-79.1554142406201,14.1034618990443,11.1781423308845,1981.66667001431,1984.59198958247,28.0634426110998,MCC_tree
73,26,0.533329985688127,39.6563271419275,-78.9028766352343,39.6219999999999,-78.8029999999999,11.7114723165726,11.1781423308845,1981.66667001431,1982.2,9.37629923016583,MCC_tree
74,75,6.52013509808157,39.8170609535883,-79.1554142406201,39.7640739075579,-79.2900433778707,20.6235969971258,14.1034618990443,1984.59198958247,1991.11212468055,12.9389830126789,MCC_tree
74,23,20.1080104175284,39.8170609535883,-79.1554142406201,40.326,-79.5619999999999,34.2114723165726,14.1034618990443,1984.59198958247,2004.7,66.4056511803625,MCC_tree
75,24,12.0878753194468,39.7640739075579,-79.2900433778707,40.183,-80.1390000000001,32.7114723165726,20.6235969971258,1991.11212468055,2003.2,86.1418031407254,MCC_tree
75,25,11.5878753194468,39.7640739075579,-79.2900433778707,39.433,-78.9359999999999,32.2114723165726,20.6235969971258,1991.11212468055,2002.7,47.7564514477501,MCC_tree
76,78,0.740659514070721,39.754679073833,-79.1118824526873,39.5942053152521,-79.4120913970027,10.248912733686,9.50825321961525,1979.99678090304,1980.73744041711,31.3180849164423,MCC_tree
76,77,5.38253286482844,39.754679073833,-79.1118824526873,39.8949946481613,-78.8222549469228,14.8907860844437,9.50825321961525,1979.99678090304,1985.37931376787,29.2775350907488,MCC_tree
77,27,18.8206862321289,39.8949946481613,-78.8222549469228,39.998,-79.0290000000002,33.7114723165726,14.8907860844437,1985.37931376787,2004.2,21.0435383967063,MCC_tree
77,28,19.3206862321289,39.8949946481613,-78.8222549469228,40.0329999999999,-78.4799999999998,34.2114723165726,14.8907860844437,1985.37931376787,2004.7,32.9972353760799,MCC_tree
78,79,0.0551826639460913,39.5942053152521,-79.4120913970027,40.263152305439,-79.839131650058,10.3040953976321,10.248912733686,1980.73744041711,1980.79262308106,82.9138537737707,MCC_tree
78,82,4.32008904208034,39.5942053152521,-79.4120913970027,39.7627394341344,-79.4460794912097,14.5690017757663,10.248912733686,1980.73744041711,1985.05752945919,18.9865201411875,MCC_tree
79,81,10.3967191440271,40.263152305439,-79.839131650058,40.9527103298072,-80.2783912963209,20.7008145416591,10.3040953976321,1980.79262308106,1991.18934222509,85.269514363789,MCC_tree
79,80,9.4143247364909,40.263152305439,-79.839131650058,39.7662901548222,-80.1039351555149,19.718420134123,10.3040953976321,1980.79262308106,1990.20694781755,59.7428714068569,MCC_tree
80,30,12.3930521824495,39.7662901548222,-80.1039351555149,37.9009999999999,-80.5079999999999,32.1114723165725,19.718420134123,1990.20694781755,2002.6,210.586155108337,MCC_tree
80,29,2.99305218244965,39.7662901548222,-80.1039351555149,40.5050000000001,-80.5749999999999,22.7114723165726,19.718420134123,1990.20694781755,1993.2,91.488055838105,MCC_tree
81,32,13.5106577749135,40.9527103298072,-80.2783912963209,40.8710000000001,-79.9300000000001,34.2114723165726,20.7008145416591,1991.18934222509,2004.7,30.6890128626133,MCC_tree
81,31,6.01065777491347,40.9527103298072,-80.2783912963209,41.0529999999999,-80.7060000000001,26.7114723165726,20.7008145416591,1991.18934222509,1997.2,37.6197520206024,MCC_tree
82,35,17.6424705408063,39.7627394341344,-79.4460794912097,39.6350000000001,-79.9949999999999,32.2114723165726,14.5690017757663,1985.05752945919,2002.7,49.1205552513029,MCC_tree
82,83,4.63117018439786,39.7627394341344,-79.4460794912097,39.1147670001618,-79.4861406759597,19.2001719601642,14.5690017757663,1985.05752945919,1989.68869964359,72.2169797423361,MCC_tree
83,34,12.9113003564083,39.1147670001618,-79.4861406759597,38.677,-79.3490000000001,32.1114723165725,19.2001719601642,1989.68869964359,2002.6,50.1615206565591,MCC_tree
83,33,14.1113003564084,39.1147670001618,-79.4861406759597,39.1289999999999,-80.0079999999999,33.3114723165725,19.2001719601642,1989.68869964359,2003.8,45.0985097586494,MCC_tree
84,87,13.0912328042954,37.5409662475346,-80.2255790870421,37.2625251126571,-80.8716029147964,19.2758800201928,6.18464721589736,1976.67317489932,1989.76440770362,64.9982741611516,MCC_tree
84,85,5.34252735347283,37.5409662475346,-80.2255790870421,37.3374787399112,-80.272565192285,11.5271745693702,6.18464721589736,1976.67317489932,1982.0157022528,23.0305836416099,MCC_tree
85,86,3.66650437205352,37.3374787399112,-80.272565192285,37.2601125570833,-80.3382987368617,15.1936789414237,11.5271745693702,1982.0157022528,1985.68220662485,10.3953981905106,MCC_tree
85,38,10.3842977472025,37.3374787399112,-80.272565192285,37.25,-80,21.9114723165727,11.5271745693702,1982.0157022528,1992.4,26.0294422017028,MCC_tree
86,36,16.9177933751488,37.2601125570833,-80.3382987368617,37.565,-80.5739999999998,32.1114723165725,15.1936789414237,1985.68220662485,2002.6,39.8291969146052,MCC_tree
86,37,6.71779337514895,37.2601125570833,-80.3382987368617,37.174,-80.3950000000002,21.9114723165727,15.1936789414237,1985.68220662485,1992.4,10.8243556602444,MCC_tree
