"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
"1",102,103,15.9998505150936,50.7762221028084,4.45616440858951,50.7575260487021,4.43772498692355,43.5896509527895,27.5898004376959,1775.30783026873,1791.30768078383,2.45306053768933,7480000
"2",102,136,120.398308697009,50.7762221028084,4.45616440858951,50.5125807695399,4.73295509173086,147.988109134705,27.5898004376959,1775.30783026873,1895.70613896574,35.2589754729609,7480000
"3",103,104,0.479083853494132,50.7575260487021,4.43772498692355,50.7423441008749,4.44018096446197,44.0687348062836,43.5896509527895,1791.30768078383,1791.78676463732,1.6989430053349,7480000
"4",103,105,136.087118172766,50.7575260487021,4.43772498692355,50.7885875454554,4.49192534756815,179.676769125556,43.5896509527895,1791.30768078383,1927.39479895659,5.14944577280627,7480000
"5",104,1,222.150221664048,50.7423441008749,4.44018096446197,50.460122,4.876127,266.218956470332,44.0687348062836,1791.78676463732,2013.93698630137,43.9992297011977,7480000
"6",104,2,223.215975088706,50.7423441008749,4.44018096446197,51.166608,4.885151,267.284709894989,44.0687348062836,1791.78676463732,2015.00273972603,56.6076808160228,7480000
"7",105,106,36.263142695093,50.7885875454554,4.49192534756815,50.765227135244,4.30277244236519,215.939911820649,179.676769125556,1927.39479895659,1963.65794165169,13.5669375800504,7480000
"8",105,118,35.1335912960562,50.7885875454554,4.49192534756815,50.6900762646482,4.56389716783993,214.810360421612,179.676769125556,1927.39479895659,1962.52839025265,12.0821171884238,7480000
"9",106,107,17.0545015456668,50.765227135244,4.30277244236519,50.8041050030691,4.34095790220101,232.994413366316,215.939911820649,1963.65794165169,1980.71244319735,5.0946170514779,7480000
"10",106,110,0.35862677330924,50.765227135244,4.30277244236519,50.7578220755456,4.31537048649479,216.298538593958,215.939911820649,1963.65794165169,1964.016568425,1.21101785486735,7480000
"11",107,6,34.4820773505915,50.8041050030691,4.34095790220101,50.730224,4.296757,267.476490716907,232.994413366316,1980.71244319735,2015.19452054795,8.79383461927293,7480000
"12",107,108,15.3781217525044,50.8041050030691,4.34095790220101,50.8272695878875,4.3560249564735,248.37253511882,232.994413366316,1980.71244319735,1996.09056494986,2.78803784792398,7480000
"13",108,5,17.8464213515119,50.8272695878875,4.3560249564735,50.828639,4.449435,266.218956470332,248.37253511882,1996.09056494986,2013.93698630137,6.57016186536805,7480000
"14",108,109,16.7910608901544,50.8272695878875,4.3560249564735,50.7094504603002,4.53180002913231,265.163596008974,248.37253511882,1996.09056494986,2012.88162584001,18.0331376703398,7480000
"15",109,3,1.05536046135746,50.7094504603002,4.53180002913231,50.7134388438792,4.53365985993068,266.218956470332,265.163596008974,2012.88162584001,2013.93698630137,0.462954288350503,7480000
"16",109,4,1.05536046135746,50.7094504603002,4.53180002913231,50.7089686994512,4.53265721145478,266.218956470332,265.163596008974,2012.88162584001,2013.93698630137,0.0807956238171062,7480000
"17",110,111,8.6203126359953,50.7578220755456,4.31537048649479,50.8772256826172,4.60754997505167,224.918851229953,216.298538593958,1964.016568425,1972.63688106099,24.4743107024952,7480000
"18",110,7,51.1779521229491,50.7578220755456,4.31537048649479,50.732485,4.234913,267.476490716907,216.298538593958,1964.016568425,2015.19452054795,6.33070987206192,7480000
"19",111,112,25.4884206369469,50.8772256826172,4.60754997505167,50.8297234191552,4.66029298233297,250.4072718669,224.918851229953,1972.63688106099,1998.12530169794,6.45789048678755,7480000
"20",111,113,10.9094293961321,50.8772256826172,4.60754997505167,50.8606743707945,4.59747541746275,235.828280626085,224.918851229953,1972.63688106099,1983.54631045712,1.97382682260663,7480000
"21",112,8,15.8116846034317,50.8297234191552,4.66029298233297,50.828261,4.659534,266.218956470332,250.4072718669,1998.12530169794,2013.93698630137,0.171326528648864,7480000
"22",112,9,15.8116846034317,50.8297234191552,4.66029298233297,50.7813368034043,4.61138928233286,266.218956470332,250.4072718669,1998.12530169794,2013.93698630137,6.39155895584228,7480000
"23",113,117,25.3196084958277,50.8606743707945,4.59747541746275,50.9767775566023,4.45726049368746,261.147889121913,235.828280626085,1983.54631045712,2008.86591895295,16.244718864378,7480000
"24",113,114,5.35729053622939,50.8606743707945,4.59747541746275,50.8680412786546,4.6172522410185,241.185571162315,235.828280626085,1983.54631045712,1988.90360099335,1.61354100153136,7480000
"25",114,10,25.0333853080171,50.8680412786546,4.6172522410185,50.920504,4.501764,266.218956470332,241.185571162315,1988.90360099335,2013.93698630137,9.99355423610425,7480000
"26",114,115,17.1696360040049,50.8680412786546,4.6172522410185,50.9292614533047,4.77699005373428,258.35520716632,241.185571162315,1988.90360099335,2006.07323699736,13.1237553502428,7480000
"27",115,11,7.8637493040122,50.9292614533047,4.77699005373428,50.9244698738532,4.78967456608035,266.218956470332,258.35520716632,2006.07323699736,2013.93698630137,1.03765811652465,7480000
"28",115,116,4.82955613091572,50.9292614533047,4.77699005373428,50.8916635238523,4.74855126174526,263.184763297235,258.35520716632,2006.07323699736,2010.90279312827,4.63720720072947,7480000
"29",116,12,3.03419317309648,50.8916635238523,4.74855126174526,50.8896109282803,4.7325911518342,266.218956470332,263.184763297235,2010.90279312827,2013.93698630137,1.14382940572231,7480000
"30",116,13,3.03419317309648,50.8916635238523,4.74855126174526,50.8909854196092,4.73357777183536,266.218956470332,263.184763297235,2010.90279312827,2013.93698630137,1.05418003086701,7480000
"31",117,15,5.07106734841879,50.9767775566023,4.45726049368746,50.9794806216329,4.44053801885464,266.218956470332,261.147889121913,2008.86591895295,2013.93698630137,1.21011264555118,7480000
