time	distance
1912.57116283064	0
1913.64419092836	0.004880524844258
1914.71721902608	0.0097622574484732
1915.7902471238	0.0170714974892183
1916.86327522152	0.0255389546903989
1917.93630331925	0.034457710409065
1919.00933141697	0.0445469899026598
1920.08235951469	0.0546370831338754
1921.15538761241	0.0647279887188366
1922.22841571013	0.0747315938952728
1923.30144380785	0.0856770838997589
1924.37447190557	0.0981215421995215
1925.44750000329	0.110566287592385
1926.52052810101	0.129346209308053
1927.59355619873	0.150686990398789
1928.66658429646	0.172032030462211
1929.73961239418	0.194582454242303
1930.8126404919	0.217700308252107
1931.88566858962	0.242693512691032
1932.95869668734	0.26788674791686
1934.03172478506	0.29542993053608
1935.10475288278	0.330869205018443
1936.1777809805	0.380643894434714
1937.25080907822	0.434507195303397
1938.32383717594	0.499406925613045
1939.39686527367	0.574237867455119
1940.46989337139	0.664542672141888
1941.54292146911	0.791945274819843
1942.61594956683	1.0915450602587
1943.68897766455	1.44777335524123
1944.76200576227	1.75021461942888
1945.83503385999	2.03715487285954
1946.90806195771	2.33254021654117
1947.98109005543	2.62176635229361
1949.05411815315	2.95418531270957
1950.12714625088	3.40295901666268
1951.2001743486	4.20959601446224
1952.27320244632	4.78421439181599
1953.34623054404	5.74661089389951
1954.41925864176	6.67295976436918
1955.49228673948	7.79639902173155
1956.5653148372	9.2575240307047
1957.63834293492	10.9106000976962
1958.71137103264	12.6885315785181
1959.78439913036	14.6864531459545
1960.85742722809	17.5123733430105
1961.93045532581	20.8828297220133
1963.00348342353	24.6749857140126
1964.07651152125	28.296987279276
1965.14953961897	33.3406785607986
1966.22256771669	37.9673044944186
1967.29559581441	42.9647706883872
1968.36862391213	48.8469294221323
1969.44165200985	54.4048218896674
1970.51468010757	60.3434679001352
1971.5877082053	70.3399385903279
1972.66073630302	79.9544328180492
1973.73376440074	91.9637173711468
1974.80679249846	102.606998607333
1975.87982059618	115.840342558014
1976.9528486939	131.805716043863
1978.02587679162	147.64510941788
1979.09890488934	164.584660648247
1980.17193298706	180.831416512647
1981.24496108478	196.924242558039
1982.31798918251	212.127273309492
1983.39101728023	227.153877334704
1984.46404537795	240.909266110672
1985.53707347567	253.530617240786
1986.61010157339	262.330031038681
1987.68312967111	270.708980069358
1988.75615776883	278.16299718783
1989.82918586655	283.955334195073
1990.90221396427	288.254617714869
1991.97524206199	292.627939187735
1993.04827015972	295.77524263573
1994.12129825744	297.859906047165
1995.19432635516	299.755728545302
1996.26735445288	301.639247373498
1997.3403825506	303.276106319556
1998.41341064832	305.087057799843
1999.48643874604	306.811308176409
2000.55946684376	308.193066086582
2001.63249494148	309.746419099446
2002.7055230392	311.509627610166
2003.77855113692	313.770976607636
2004.85157923465	316.36671557215
2005.92460733237	319.817308681419
2006.99763543009	324.836478676576
2008.07066352781	332.144416462066
2009.14369162553	342.17479073403
2010.21671972325	354.572061201096
2011.28974782097	370.198572148703
2012.36277591869	394.590403950934
2013.43580401641	420.296088160864
2014.50883211413	437.37188796263
2015.58186021186	445.139519055595
2016.65488830958	448.060214678811
2017.7279164073	452.404911559115
2018.80094450502	452.404911559115
2019.87397260274	452.404911559115
