mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS
28.2650514464887	13.1698340614014	1.78347416433481	398.140143996041	319.544179445642	3.12770359795094	0.278536762412057
37.5187275521295	12.1226098558663	1.80741859616458	688.397890038411	280.709195671855	4.11928123264946	0.40421481098951
41.4318592946527	14.1895261174125	2.02117166844247	832.474665425153	309.189163069673	5.29006184772928	0.240235985554348
50.705780372863	11.9899874017525	4.09032329256313	957.32522517957	219.042811632596	4.70344128917264	0.355171353206197
51.2410628276993	15.9292878289392	2.74896917020398	1163.2796730457	292.793687097037	5.82561372049577	0.27650599329589
35.1353085586858	12.124445431403	1.7843544563919	603.412358375614	227.408003666194	4.01012661863866	0.220863140442099
37.0191348744688	15.4464151446196	1.75245507942625	640.315099615507	354.389091835848	4.84071084410173	0.218077876873442
51.972181774356	14.8212114111662	2.45900439770801	1215.27104620641	426.067837788744	5.61479488034469	0.282680310243966
29.2655923021457	9.34413795738703	2.96679205525936	448.649651651812	220.190555316255	4.0231094723079	0.296877398052376
53.6913607762046	13.8045387403334	2.01818700220764	918.020460347419	288.894822698635	3.96000700720776	0.270849979353836
66.4467917576519	16.3943860712787	3.24640497597911	773.349402563981	363.409970614744	3.0797939635247	0.379484467063663
29.7362805256128	11.5885299070925	2.24376691144146	533.965116223776	230.622165186981	4.37965269828827	0.351923203207913
33.1320827184787	14.1337601130318	2.60440702162996	851.10839180082	315.394081046981	6.74116330564896	0.258698031252211
64.3456909151875	18.1568898054491	2.60382317412526	1496.67931886261	420.262754680884	6.1278330097476	0.207252438697668
33.3505458902577	7.54271195432452	2.6484429715176	807.600135149947	167.234680036545	6.12456332937617	0.291705552322869
32.5755006997858	11.8724488870851	3.68478149445256	856.46493236485	267.460984085752	6.6638260462477	0.296020147875441
25.3704906388936	10.7265470601938	2.21364363951157	546.829394739804	256.258134834666	4.81646155523642	0.26934632840783
30.5497935684281	11.6721133823863	1.74878074681368	382.232511470509	260.084232184216	3.49783058784509	0.220081913920269
65.0400963120764	12.8730496222826	3.61475992462227	642.182550401232	273.513257791093	4.11766492331759	0.384801650673319
43.1594722618541	17.0635078497438	1.56597996792895	551.11737403461	345.799240631711	2.29199062127192	0.368735215123918
48.0645027907833	14.4631966166022	2.52287186677524	687.695289525077	313.957013031831	4.39819887416155	0.350208194367044
33.2711903027682	8.91929356388808	2.81679055877457	583.825785892033	241.123296216437	4.35779346400567	0.309425917139983
118.470405866524	14.6443274237608	6.93056375606314	3285.08559110121	349.516578806881	7.39242257977111	0.375962589024635
39.9352665752188	15.5404482179403	1.63039875929158	546.84729302523	380.550692429981	2.97305400117495	0.334331205410715
29.842097022088	12.5748711463622	1.68834841225251	421.402640630135	237.342801190199	2.91330899185675	0.297730702789734
37.5006129344998	12.4111864837776	2.2355395892015	861.235458625376	255.573607695372	4.97679400505592	0.364642023348332
27.1342832349602	11.6844816886483	1.69322728122667	554.607857075276	280.52621715263	4.54338483843867	0.381571341373565
26.2855278696089	15.2225208208551	1.29896862611151	455.897478777826	340.823505206214	4.00412486196108	0.35056847669442
61.4994715727232	15.3691966457672	2.97622821034351	946.181025136718	348.902385078582	3.94169068642884	0.273944504085841
52.2873799514754	10.3875844307133	2.61799595104058	937.075773909193	192.618937371476	3.70283138679838	0.366443733047531
66.5092722328035	14.6957198972071	3.76659869184362	980.745438455351	311.889045523998	3.61620376917642	0.373632795950785
26.4493241518266	12.9402249069835	1.30355096051018	397.194132418678	295.660064190078	2.66461740148731	0.355765212615813
31.0925963723557	9.80045237891481	2.33818815973191	439.434969402335	210.529997710606	3.01980762118335	0.414074325749499
63.5524190846428	17.2341386360746	2.19545249985692	564.108902145856	343.876346757012	2.52730825109847	0.385932455475589
149.721800159724	21.0394493149174	4.76264389747082	4315.30937225056	398.49297904409	7.45299808698787	0.277374456818408
26.7373279598283	9.63832482952488	2.25541228845096	357.062371613139	191.814588644331	3.18684132855583	0.400678004905599
147.278791528972	14.6048630075086	6.62875730141693	1104.5088891465	303.228545760002	4.67897266541552	0.31594640604663
43.4803434113695	12.6852129291897	2.84752382341053	544.211459799332	309.404694353041	2.36198722217206	0.387119077171843
32.2465777752319	11.6995457895389	1.85903763134381	516.918517468304	236.641343705751	3.97083498586527	0.223503871903167
34.3398766364559	12.7291911003322	1.60260373530778	529.983641493664	266.602315394034	3.9531808388582	0.374958687582816
28.3790228458233	10.4984329695826	2.28213262130014	618.869932650445	291.40831361716	3.48417358714678	0.363063858444234
27.5798985237772	5.99818075738495	3.88756213941904	950.725194585321	128.911057386554	7.57970831635495	0.228009155023399
60.4873645263749	13.8959833750968	2.75784483042846	1304.91987743455	275.069003729915	5.97371525141744	0.306493358385732
40.5703746557971	19.626738141947	1.97583278316447	865.832633591081	454.957433054052	5.43621472167734	0.214688398783964
59.3137090495369	15.7917677460362	2.42444189900732	937.988055741562	332.022236863484	5.32879292295054	0.317967196440815
35.657856211967	13.8787615959782	1.73852968786634	609.017743132565	283.358605391485	4.35490485104979	0.367965794274753
42.9606054333711	13.6634421084759	1.80430423752776	726.04651651138	313.185657602787	4.30339817290838	0.374345471812605
30.0691756848387	12.2522687224612	2.03807684281764	582.491190989179	287.17823546561	6.05171860188976	0.226113049985061
33.739329693944	10.6978035148221	2.72785967701855	487.834957364962	229.917622280907	4.34990742615873	0.374916303952842
38.7272561877278	12.9214039770336	1.83742960511968	497.563143251406	274.675767705827	2.74944504303143	0.394116348701226
72.3548282339798	20.9646206287834	2.11646916104493	725.409410914624	390.153670214114	2.55843346195552	0.35464885000705
27.5249844121998	12.4819011140565	1.54408683905405	377.559023304863	261.841281714721	3.5118576132941	0.365550868758754
34.6372413536222	7.99278539164911	2.34562614795409	574.444379428962	169.853968926371	4.78164066595396	0.221731167887308
48.393824832687	12.9986740708624	3.98967621500837	1852.77754531471	286.273206189762	6.88084889299248	0.229834735250511
19.7341182332884	6.82587482206631	1.77141551234763	360.376854966732	137.583008690492	4.87234477309003	0.381940655821584
34.8896258242312	12.1529401650536	1.59007661605342	559.811575367674	254.474054757577	2.8852346015954	0.223549837525288
26.6786147816017	9.41508344753843	1.42647469415005	322.258915499583	189.251849601908	2.75468604578085	0.38427969980358
24.0375584351668	10.9001675041075	1.25617804382431	358.502730014874	237.743988718278	3.01221782154359	0.366384147801857
43.1618707782787	10.758713479699	1.83130801326667	531.880390798803	216.470436187554	3.23926189723151	0.285913345518415
29.1793253285851	10.0952929482914	1.44383540391355	377.95298802039	169.63415386221	2.68882666587089	0.285062065341094
30.1645548254006	11.9362539557438	2.21086129438988	602.283586254553	272.896103615045	4.38200139519589	0.36543508526256
38.0011508653968	12.4237614367075	2.62581556212026	632.64633529054	257.31466731152	3.46650505750943	0.377406322164234
40.0931307903703	11.3033501942763	1.70366593125161	634.811755113909	232.582639322857	4.40313976904651	0.359987219441217
52.6256283027317	10.7188803273753	3.17577126948926	594.436490538733	204.888663238979	3.93661902017498	0.224682272910609
33.1011055724405	9.16187339619229	2.11511785096916	463.915207513722	189.990740456	3.5689275206481	0.308355611022558
31.0742804264707	11.903527427772	2.33889050961747	696.240549301434	259.895868723434	5.77206354868266	0.225303868229026
32.9627616786172	13.4837242015301	2.04072816182844	409.65445463554	307.806691106781	2.54064628912656	0.382005210765302
61.7262210522109	11.5710917804585	3.66182260589101	1420.80229017887	207.536416317881	6.83745870054138	0.257255005814595
41.4332840427631	13.4414256123253	2.70286402585117	908.081883710655	274.151489633315	4.17851529832222	0.20232210094459
45.6123637235021	13.9162087438099	2.14705694119692	1068.10611636953	293.926658388248	4.68398279275331	0.357133997589733
31.1167608610622	12.1401055787521	2.39781843702786	261.073467247387	232.074605018786	2.90102819618834	0.316136953021957
39.9807611979396	12.3444626381187	2.12433298304679	612.308527582899	239.124993401686	3.44442549539114	0.216165415538675
53.1217358713814	11.1396007720643	2.46939539813191	817.576027213219	188.13245337285	4.80426993222967	0.221410620747686
20.8761251889979	13.0029634902836	1.93520999750031	461.731135830908	278.709230915027	5.7015957591313	0.370696605244169
67.0488551497614	21.9496283589646	1.71195572941698	868.668966134472	427.317523932341	4.17620301298426	0.292270190549759
183.235938326473	12.9653274697172	5.86841293263959	3436.2756215614	290.914597546611	5.49422170526492	0.218053683612052
37.1872675989286	12.199351452044	1.49195576732493	420.109741635533	268.995914076411	2.83125624819967	0.406071395913904
38.8541566137281	14.689897681535	3.26507674433558	640.744291484963	328.065740242287	3.91402213476721	0.377172952933035
162.912400034485	16.9458980022148	5.3867280922145	1637.8957061581	305.993456441686	3.90708858502551	0.241831534473737
28.0303992719764	9.27371431554406	1.77864415505715	351.700933178046	206.681390664159	2.40696636463839	0.313380627828475
50.4589089970269	14.7926993750716	2.4202304257883	1066.40301229271	331.264385604914	6.39126697044866	0.220203768387355
