mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
779.210361009348	153.70541796576	7.27328504480348	95245.448906491	21543.3924795205	9.65112260182043	0.246999950364052	0.319485448465715	0.369394021047944
936.416036229733	141.368023124859	6.39249924113713	99278.5448550537	19227.0007597142	10.1573161095742	0.232278469079058	0.241981748869339	0.27105448798974
1039.23563003062	148.074724241662	7.71804903381094	180409.471833764	20495.9019767672	12.7659308874531	0.215398298045106	0.223311194024392	0.258657601678108
533.558228120634	145.753780488349	5.28600801067199	77294.3174453165	20595.1976857418	9.1764360618984	0.245248481336974	0.320130632729959	0.367443107730422
675.675419126047	152.085016611104	5.19970237898122	111940.953302482	22413.0586494704	9.19625106243074	0.225746150805325	0.169495645228891	0.183283066474014
814.251609467859	160.583721380235	6.62729527346123	136751.030565902	22363.2239822788	11.2072961112714	0.266411524898638	0.338015059490721	0.399572368257256
1198.73366486205	151.268377974023	8.72452508833106	220287.964187824	21458.7245896268	12.083544950237	0.178797684833417	0.226273297567055	0.271287319079189
1045.60441990154	168.650878150249	8.55319633185307	215076.332850714	23694.404020041	12.6995357207807	0.215473282501144	0.272167817236258	0.320376014020062
856.172512517793	163.617509867256	6.01053353589289	115530.669491078	22887.6979421647	10.9868646694566	0.182960161315825	0.219346111507678	0.265597547814015
781.966577945817	155.578348481322	6.71333883042342	138984.632287425	21610.5295277421	10.5513969048492	0.195161857124776	0.252949449642818	0.300344836709952
842.892213969494	154.493032910457	5.53873560287134	134061.747788411	21323.1074257725	9.06038314809255	0.198816405895676	0.235242892836151	0.266206391772169
869.29568111393	151.024978144782	5.64874747479686	127653.408469306	20615.2254238063	9.27597044046439	0.193153252961668	0.261721509744821	0.333674546697646
600.550178620964	174.706917789321	4.21946500537702	72174.9205044908	24285.1271366868	9.01160569858307	0.182428034350237	0.255970522186845	0.328580805730399
575.514667964191	139.619173022074	5.83022196444033	87245.2270488085	19350.4057400291	10.3633890921571	0.243869038799445	0.237759372084191	0.257198095691921
1064.57330598483	156.150814761109	7.71118626822748	183158.851408051	21523.1411342327	12.4560486302273	0.201969954431528	0.198177494815648	0.228143674992196
547.941114583283	135.581236661848	5.39415695970699	74568.138846854	18999.834599357	8.59571206577329	0.203118922104697	0.254603491124472	0.297309923033237
670.171831496001	134.369140616927	5.15191035481252	94199.9240194484	18388.0875695887	9.55538281954195	0.204725846899114	0.22303108401183	0.263535057619573
577.792837604085	136.715505809619	5.11086438420752	85738.6863479874	19490.6930425373	9.32277660393331	0.231622888388349	0.249725842433925	0.289196906639884
969.771334775836	145.126434847495	5.56672719211722	98797.0157265495	20530.6627089378	7.28850670972374	0.227588133675831	0.203936360190798	0.230965325811517
708.340585003382	141.518974562087	5.62427179876481	108785.931851887	19553.1365104061	10.3447813942433	0.236487572994519	0.267232490340696	0.301741489676829
554.620092745282	109.528294422718	5.53808255641787	88402.5279784274	15282.6691581088	9.26276234890095	0.233681001712607	0.170725190775505	0.180569394322815
640.30679434202	143.68903342685	7.00081521186065	112482.731489774	20073.6292547674	11.4994170514088	0.206193260979461	0.220581929997446	0.251526898170566
634.611850743855	144.314715605852	6.21703117483213	108495.149734019	20154.84436591	10.0157359667199	0.248330850014317	0.300989633794753	0.345807905638986
471.886486604985	148.642953505764	5.56884873011931	62704.6596890036	21960.5474262056	11.4620813065095	0.255451721790678	0.317537840199341	0.373026821763595
744.448592076951	157.103683234373	5.50819594438267	94476.6531129058	22999.4112106049	10.5739232935422	0.232918590581558	0.214312253810032	0.239511747456646
848.98882158069	160.76181158776	4.79725903511631	119548.69333816	21234.8715046262	8.11375584707828	0.208019937344898	0.265410131189719	0.318325861368391
1069.53927643721	144.234701083482	12.4910461697222	206957.713299826	19466.9616511249	18.4804266586329	0.246480855797711	0.297029354963323	0.339360347640702
493.434613615079	153.100559789012	4.83314606555127	63244.0015481078	21660.852460524	9.24718703753617	0.21602578198573	0.24629377180745	0.301830638733624
569.287146255126	156.415845633991	4.58765415921868	77303.3901724882	22037.2176424173	9.08514422020668	0.195369315702844	0.241277143370087	0.30511271173673
1025.58930504116	145.396033074454	9.13282229064686	212929.301081198	20194.8179270109	13.2393596791998	0.182485939523581	0.228163637829585	0.277880469628583
470.217258549437	142.274293377711	5.42091281325496	76884.0755554675	19774.3519571068	9.28632592422198	0.240315848802491	0.271134771621828	0.30228153921968
708.109431964221	161.371107882429	4.30363253856835	72736.7817676141	21790.5507089338	6.86698510708744	0.217943344578166	0.195583329564901	0.214565471259663
580.921431712086	146.741853502702	5.77122861530965	88026.9345672626	19835.9972247991	11.4829320025206	0.257584752674088	0.301817924607851	0.331961667905231
943.955484970466	146.388601647402	7.27138843076208	178023.020918464	21231.8090638875	10.8229320497616	0.208598907164903	0.271811176355765	0.328504654069182
676.888388015829	151.786295430122	5.21591021536209	94627.6773052542	21084.2024367219	10.2532519588359	0.23437978286593	0.300869607599857	0.367444403222946
993.613676915973	162.673823066261	7.86861947965684	182859.415187165	23635.391741487	12.0284626310899	0.228232046780296	0.301027322977656	0.347643246264475
1105.75567564673	145.551678400784	7.15798492593222	127200.932261474	20630.2367425997	9.72923798922862	0.170487950651533	0.241987967057662	0.326399910918445
683.878897134949	141.848857946904	4.67342568349236	87141.6589525661	19934.9821765461	9.20615046931336	0.222658697125375	0.251422655872939	0.289439432836141
1050.2951101038	156.064419152681	10.7471465984396	218984.576096592	21517.5139194879	15.0467662766992	0.204596879327002	0.200364830831606	0.228218660163128
715.336142935739	153.871550342705	6.34792771350547	118090.733733858	21302.5929542609	10.870379604214	0.214215774310843	0.251517463430581	0.287254452750934
649.977864269901	168.705466591419	4.56631632813314	92131.7474179544	23049.2917073418	8.78320051371735	0.18218899779275	0.233627291829344	0.298363296941085
671.375228301613	146.388352872345	5.04690368999906	92509.2103857918	20586.885625533	8.42089244298399	0.251731910069269	0.318612411838072	0.350652343493142
828.637816075888	165.629426655748	8.91053780539904	154609.094323809	22893.6490447345	14.1683426228792	0.179574946707087	0.224396649260249	0.27015978442207
822.803098126322	157.17392511724	9.16189168699879	134679.747691654	21923.0344124547	14.0252025412696	0.228938510055019	0.266790571562105	0.311796990604042
748.445799508651	165.632262097907	5.45552170636036	94329.9000275916	23042.8451701295	10.3750659747192	0.181914016131267	0.255220698244626	0.322747183541383
1491.90769986911	151.04924550975	11.7571315758437	111693.02049757	20948.3652814098	8.09721574697318	0.202542125700445	0.188074856828412	0.222225111537631
533.091899238019	148.2154891433	5.12520982348489	77606.1564730529	20809.611845419	9.5675776369784	0.239525722872341	0.304257179085264	0.348857274028208
