time	velocity	number_of_branches
1934.55178405901	0.678834635655652	0
1935.31468070163	NA	0
1936.07757734426	NA	0
1936.84047398688	NA	0
1937.6033706295	NA	0
1938.36626727213	NA	0
1939.12916391475	NA	0
1939.89206055737	NA	0
1940.6549572	NA	0
1941.41785384262	NA	0
1942.18075048524	NA	0
1942.94364712786	NA	0
1943.70654377049	NA	0
1944.46944041311	NA	0
1945.23233705573	NA	0
1945.99523369836	NA	0
1946.75813034098	4.36011118885683	0
1947.5210269836	NA	0
1948.28392362623	NA	0
1949.04682026885	9.23942398572335	0
1949.80971691147	1.82183945146499	0
1950.57261355409	1.33725832905385	0
1951.33551019672	NA	0
1952.09840683934	NA	0
1952.86130348196	NA	0
1953.62420012459	NA	0
1954.38709676721	NA	0
1955.14999340983	2.28410376224087	0
1955.91289005246	NA	0
1956.67578669508	NA	0
1957.4386833377	1.52326533465761	0
1958.20157998032	3.31507484130192	0
1958.96447662295	1.88328149077418	0
1959.72737326557	NA	0
1960.49026990819	NA	0
1961.25316655082	3.79039528916031	0
1962.01606319344	3.7904017857163	0
1962.77895983606	5.57409476739139	0
1963.54185647869	3.1983662624232	0
1964.30475312131	3.19845277254883	0
1965.06764976393	2.09595632194243	0
1965.83054640655	3.11801306123512	0
1966.59344304918	5.34669453442309	0
1967.3563396918	3.86189462419723	0
1968.11923633442	2.32715839394976	0
1968.88213297705	2.39168358082134	0
1969.64502961967	1.76031425915639	0
1970.40792626229	3.63034090815501	0
1971.17082290492	2.83372145654971	0
1971.93371954754	3.97041080069336	0
1972.69661619016	2.58869757880305	0
1973.45951283278	3.56613003084417	0
1974.22240947541	4.44715325928591	0
1974.98530611803	6.46920006109057	0
1975.74820276065	3.64007151288073	0
1976.51109940328	5.91214363069533	0
1977.2739960459	8.86981909823796	0
1978.03689268852	4.55120212883518	0
1978.79978933115	5.24851004296546	0
1979.56268597377	5.61585221442754	0
1980.32558261639	4.92788543388078	0
1981.08847925901	5.33588006938315	0
1981.85137590164	5.4829029698745	0
1982.61427254426	6.70943003509743	0
1983.37716918688	4.90893949104891	0
1984.14006582951	7.7445161913096	0
1984.90296247213	5.51949315152242	0
1985.66585911475	6.36023251127789	0
1986.42875575738	6.77481457408155	0
1987.1916524	7.80056350144892	0
1987.95454904262	7.60663570683566	0
1988.71744568524	5.39539437122252	0
1989.48034232787	6.57903423465417	0
1990.24323897049	6.77236481785995	0
1991.00613561311	4.80198350101997	0
1991.76903225574	5.23657533784523	0
1992.53192889836	7.49520904638834	0
1993.29482554098	3.7538735717321	0
1994.05772218361	5.61682004537971	0
1994.82061882623	7.59032412558496	0
1995.58351546885	7.86822733069025	0
1996.34641211147	6.45210337558331	0
1997.1093087541	7.0020736219939	0
1997.87220539672	7.27044994885632	0
1998.63510203934	7.88234404033874	0
1999.39799868197	9.91916673676986	0
2000.16089532459	10.4032144600978	3
2000.92379196721	10.9729002582403	3
2001.68668860984	14.3735734774201	3
2002.44958525246	15.7429457970332	5
2003.21248189508	19.7930838919379	6
2003.9753785377	19.6684528042128	6
2004.73827518033	16.9223749138128	9
2005.50117182295	17.2414737348841	13.5
2006.26406846557	21.8012109354931	19
2007.0269651082	21.7997962640769	21.5
2007.78986175082	32.4618634111076	26
2008.55275839344	35.0487397741088	24
2009.31565503607	25.1391724271902	16
2010.07855167869	12.701003854479	15
