time	velocity	number_of_branches
1964.34074084469	7.03602992886029	0.02
1964.74636153972	12.942239071725	0.02
1965.15198223475	12.9410395506579	0.02
1965.55760292978	9.30747773533185	0.06
1965.96322362481	7.49169330430223	0.04
1966.36884431984	5.90598533931347	0.02
1966.77446501486	4.24261161821866	0.04
1967.18008570989	10.4124862828597	0.09
1967.58570640492	10.920234585554	0.13
1967.99132709995	9.50291274659553	0.11
1968.39694779498	13.9540812985056	0.13
1968.80256849	13.9139621372423	0.15
1969.20818918503	19.7417823872502	0.21
1969.61380988006	17.0727704892696	0.22
1970.01943057509	22.5657555716741	0.43
1970.42505127012	24.9510972887324	0.46
1970.83067196515	17.7925398537169	0.53
1971.23629266017	45.6589012347259	0.57
1971.6419133552	45.0046869048821	0.66
1972.04753405023	37.7051144405044	0.87
1972.45315474526	24.8990529186385	0.78
1972.85877544029	20.1430594803414	0.81
1973.26439613531	18.2645851634163	0.89
1973.67001683034	19.1747086985194	1.12
1974.07563752537	22.9744443688087	1.18
1974.4812582204	25.9061652394514	1.43
1974.88687891543	33.0188796555713	1.74
1975.29249961046	33.1966747291429	2.34
1975.69812030548	42.0331059703397	3.15
1976.10374100051	41.6089384300797	3.64
1976.50936169554	45.1983640199073	4.21
1976.91498239057	50.0004226724435	4.28
1977.3206030856	37.2747103333165	4.59
1977.72622378062	38.6933747990822	5.75
1978.13184447565	43.2358914803548	6.58
1978.53746517068	51.606836893662	6.65
1978.94308586571	47.6582820821682	7.97
1979.34870656074	51.5206643593301	8.34
1979.75432725577	47.0176077188946	8.99
1980.15994795079	44.6582892622078	8.82
1980.56556864582	46.0877867360949	9.86
1980.97118934085	58.8905337461342	10.32
1981.37681003588	53.0789295238629	11
1981.78243073091	57.2684304838417	12.6
1982.18805142593	51.2333639293933	11.63
1982.59367212096	37.8638401805836	9.55
1982.99929281599	32.8499467608649	7.18
1983.40491351102	26.2178139370554	5.26
1983.81053420605	23.2048145250145	5.46
1984.21615490108	23.5306455121548	5.62
1984.6217755961	28.7788964382786	5.73
1985.02739629113	22.9425615673281	7.44
1985.43301698616	24.9923346641835	8.16
1985.83863768119	27.566029686861	7.85
1986.24425837622	26.7990742766358	8.07
1986.64987907125	27.0552109714436	8.98
1987.05549976627	28.679146967635	9.44
1987.4611204613	28.027525867534	10.33
1987.86674115633	27.5240972930278	10.25
1988.27236185136	26.9471046861402	8.37
1988.67798254639	26.2457766799187	9.43
1989.08360324141	24.187762920415	9.39
1989.48922393644	20.9605631977298	10.82
1989.89484463147	23.1555921157826	10.24
1990.3004653265	29.8258996504522	8.77
1990.70608602153	34.5573049435787	8.11
1991.11170671656	42.6203036769303	6.49
1991.51732741158	41.7135261967573	4.58
1991.92294810661	46.5585824114287	6.84
1992.32856880164	48.0747450221545	8.77
1992.73418949667	49.3998377821987	8.29
1993.1398101917	25.7809801544634	3.12
1993.54543088672	25.5311531077199	2.09
1993.95105158175	20.6061380791413	2.03
1994.35667227678	18.7177787409981	4.09
1994.76229297181	15.8819191915888	3.12
1995.16791366684	4.99126291622973	1.09
1995.57353436187	9.5010919116471	0.03
1995.97915505689	9.49972428544375	0.03
1996.38477575192	9.49835579129493	0.03
1996.79039644695	4.4854701073867	1
1997.19601714198	4.48526239557549	1
1997.60163783701	4.48505470632538	1
1998.00725853203	NA	0
1998.41287922706	NA	0
1998.81849992209	NA	0
1999.22412061712	NA	0
1999.62974131215	NA	0
2000.03536200718	NA	0
2000.4409827022	NA	0
2000.84660339723	NA	0
2001.25222409226	NA	0
2001.65784478729	NA	0
2002.06346548232	NA	0
2002.46908617734	5.42194300930753	8
2002.87470687237	5.67237109245167	9
2003.2803275674	9.20382745690948	8
2003.68594826243	8.61075233521219	9
2004.09156895746	3.79487453179288	4
2004.49718965249	3.46864530980957	7
