time	distance
1997.32098142365	0
1997.41761401653	0.182532791829266
1997.51424660941	0.912863143662873
1997.6108792023	3.59826949385903
1997.70751179518	6.9072083807159
1997.80414438806	11.4894707287417
1997.90077698094	17.5623499153417
1997.99740957382	24.8512258878962
1998.0940421667	41.7613868899275
1998.19067475959	56.5663922302215
1998.28730735247	90.595916606786
1998.38393994535	138.283309148272
1998.48057253823	187.508287181543
1998.57720513111	233.464394239567
1998.67383772399	290.723800886929
1998.77047031688	345.637825868007
1998.86710290976	402.993275252971
1998.96373550264	463.187520816868
1999.06036809552	523.891700880272
1999.1570006884	587.174529236466
1999.25363328128	650.802576942948
1999.35026587417	715.936793748163
1999.44689846705	782.190052679901
1999.54353105993	848.087729900455
1999.64016365281	912.524076418272
1999.73679624569	936.662046464534
1999.83342883858	970.029094087971
1999.93006143146	1014.44250556382
2000.02669402434	1068.48183885084
2000.12332661722	1147.19548051114
2000.2199592101	1226.88048122801
2000.31659180298	1317.77336878188
2000.41322439587	1408.35901743221
2000.50985698875	1506.13630120025
2000.60648958163	1614.88464220889
2000.70312217451	1745.69241271743
2000.79975476739	1908.69283659297
2000.89638736027	2104.01316303697
2000.99301995316	2353.2707475515
2001.08965254604	2578.90511463492
2001.18628513892	2833.35435826213
2001.2829177318	3067.95570225549
2001.37955032468	3329.47268023568
2001.47618291757	3634.75602637996
2001.57281551045	3956.75285397204
2001.66944810333	4294.07132586622
2001.76608069621	4328.7341559798
2001.86271328909	4453.28140498602
2001.95934588197	4690.97724600652
2002.05597847486	4732.78843291168
2002.15261106774	4789.93091645428
2002.24924366062	4864.17292212932
2002.3458762535	4962.70121189541
2002.44250884638	5082.83332011157
2002.53914143926	5217.12495241226
2002.63577403215	5383.95799243574
2002.73240662503	5599.85729514465
2002.82903921791	5763.84641038063
2002.92567181079	5943.76841974753
2003.02230440367	5947.75338461633
2003.11893699656	5951.75199027985
2003.21556958944	5955.76389238707
2003.31220218232	5959.78875060157
2003.4088347752	5964.74075405922
2003.50546736808	5970.26074056053
2003.60209996096	5977.18314836022
2003.69873255385	5984.86934618003
2003.79536514673	5993.12612411201
2003.89199773961	6002.56002921934
2003.98863033249	6015.69552681763
2004.08526292537	6017.2492729283
2004.18189551825	6019.66855040885
2004.27852811114	6022.80222216256
2004.37516070402	6028.44342412915
2004.4717932969	6035.50883935041
2004.56842588978	6044.2148997672
2004.66505848266	6058.13677429543
2004.76169107554	6073.25892934778
2004.85832366843	6088.80762370639
2004.95495626131	6107.43166940948
2005.05158885419	6135.92320230665
2005.14822144707	6170.31986569077
2005.24485403995	6233.3464249559
2005.34148663284	6371.36934641925
2005.43811922572	6585.42690933942
2005.5347518186	6912.18971969814
2005.63138441148	6924.2305699047
2005.72801700436	6937.54464710299
2005.82464959724	6937.54464710299
2005.92128219013	6938.69395112972
2006.01791478301	6940.35108283274
2006.11454737589	6942.01038852043
2006.21117996877	6944.78291544315
2006.30781256165	6949.85539003923
2006.40444515453	6955.70183801774
2006.50107774742	6961.96256145004
2006.5977103403	6969.83821114265
2006.69434293318	6969.83821114265
2006.79097552606	6969.83821114265
2006.88760811894	6969.83821114265
2006.98424071182	6970.04345133988
2007.08087330471	6970.6315674439
2007.17750589759	6971.21867899113
2007.27413849047	6971.8047742547
2007.37077108335	6972.38984142144
2007.46740367623	6972.97386859066
2007.56403626912	6973.55684377295
2007.660668862	6974.138754889
2007.75730145488	6974.138754889
2007.85393404776	6974.138754889
2007.95056664064	6974.138754889
2008.04719923352	6974.138754889
2008.14383182641	6974.138754889
2008.24046441929	6974.138754889
2008.33709701217	6974.138754889
2008.43372960505	6974.138754889
2008.53036219793	6974.138754889
2008.62699479081	6974.138754889
2008.7236273837	6974.138754889
2008.82025997658	6974.138754889
2008.91689256946	6974.16074366882
2009.01352516234	6974.40599178546
2009.11015775522	6974.65097276681
2009.20679034811	6974.65097276681
2009.30342294099	6974.65097276681
2009.40005553387	6974.65097276681
2009.49668812675	6974.65097276681
2009.59332071963	6974.65097276681
2009.68995331251	6974.65097276681
2009.7865859054	6974.65097276681
2009.88321849828	6974.65097276681
2009.97985109116	6974.65097276681
2010.07648368404	6975.05290425022
2010.17311627692	6977.77589997749
2010.2697488698	6980.45777840885
2010.36638146269	6984.11076060087
2010.46301405557	6987.24590129309
2010.55964664845	6991.63240544474
2010.65627924133	6994.06617400752
2010.75291183421	6996.47191952148
2010.8495444271	6999.16263253212
2010.94617701998	7001.53402310763
2011.04280961286	7003.32992585833
2011.13944220574	7006.50738122363
2011.23607479862	7009.65091005186
2011.3327073915	7012.87938300229
2011.42933998439	7016.1081738991
2011.52597257727	7019.44139270322
2011.62260517015	7022.82582325787
2011.71923776303	7026.42984182472
2011.81587035591	7031.44214056734
2011.91250294879	7038.12915760461
2012.00913554168	7045.18103344283
2012.10576813456	7052.23862184713
2012.20240072744	7059.34041976526
2012.29903332032	7067.26993874733
2012.3956659132	7075.19650657087
2012.49229850608	7081.94301369066
2012.58893109897	7082.12714848638
2012.68556369185	7082.31136325517
2012.78219628473	7082.49565774392
2012.87882887761	7082.68003169969
2012.97546147049	7082.86448486977
2013.07209406338	7083.04901700166
2013.16872665626	7083.23362784305
2013.26535924914	7083.41831714185
2013.36199184202	7083.60308464617
2013.4586244349	7083.80925044977
2013.55525702778	7084.21141554391
2013.65188962067	7084.61372444893
2013.74852221355	7085.01617658222
2013.84515480643	7085.41877136155
2013.94178739931	7085.82150820505
2014.03841999219	7086.22438653123
2014.13505258507	7086.62740575895
2014.23168517796	7087.03056530743
2014.32831777084	7087.43386459624
