time	distance
1997.45684913145	0
1997.55280238579	0
1997.64875564014	0
1997.74470889448	0
1997.84066214882	0
1997.93661540316	0
1998.03256865751	0
1998.12852191185	0
1998.22447516619	17.783155989876
1998.32042842053	52.1954506295698
1998.41638167488	83.0816091883302
1998.51233492922	107.797963174261
1998.60828818356	131.476708378378
1998.70424143791	158.73783306958
1998.80019469225	177.333300115533
1998.89614794659	218.948701677401
1998.99210120093	251.213713913703
1999.08805445528	307.367027633385
1999.18400770962	368.313685654162
1999.27996096396	432.641363008276
1999.3759142183	505.880963780354
1999.47186747265	561.938955743941
1999.56782072699	619.654448679217
1999.66377398133	673.387727029861
1999.75972723568	736.245035466133
1999.85568049002	784.772204118024
1999.95163374436	835.079729334969
2000.0475869987	892.026776834286
2000.14354025305	957.060807782346
2000.23949350739	1071.06342419544
2000.33544676173	1166.97031313776
2000.43140001608	1291.80080477391
2000.52735327042	1512.17365513725
2000.62330652476	1781.53650063749
2000.7192597791	2073.68778797736
2000.81521303345	2337.46102047208
2000.91116628779	2596.87128315303
2001.00711954213	2773.01572949253
2001.10307279647	3161.12979842862
2001.19902605082	3321.90083223997
2001.29497930516	3425.64484760462
2001.3909325595	3476.74364152025
2001.48688581385	3497.68044900057
2001.58283906819	3538.8018187795
2001.67879232253	3684.87145602323
2001.77474557687	3694.53204552922
2001.87069883122	3698.57367465084
2001.96665208556	3714.37724120309
2002.0626053399	3731.31112552251
2002.15855859424	3748.27375699448
2002.25451184859	3761.95067863841
2002.35046510293	3773.70129829322
2002.44641835727	3789.14947953011
2002.54237161162	3802.84112414175
2002.63832486596	3819.54578316628
2002.7342781203	3840.69343862197
2002.83023137464	3858.40925461833
2002.92618462899	3880.00278945943
2003.02213788333	3880.27282205683
2003.11809113767	3881.68233011759
2003.21404439202	3884.12248418913
2003.30999764636	3892.08302956673
2003.4059509007	3898.86057061011
2003.50190415504	3915.64412051008
2003.59785740939	3933.48533879618
2003.69381066373	3950.21942822384
2003.78976391807	3966.02682167825
2003.88571717241	3983.18509956871
2003.98167042676	4006.96433943355
2004.0776236811	4009.46255782097
2004.17357693544	4015.15110852082
2004.26953018979	4063.11157643444
2004.36548344413	4063.11157643444
2004.46143669847	4063.11157643444
2004.55738995281	4063.11157643444
2004.65334320716	4063.11157643444
2004.7492964615	4063.11157643444
2004.84524971584	4063.11157643444
2004.94120297018	4063.11157643444
2005.03715622453	4063.11157643444
2005.13310947887	4063.11157643444
2005.22906273321	4063.11157643444
2005.32501598756	4063.11157643444
2005.4209692419	4063.11157643444
2005.51692249624	4063.11157643444
2005.61287575058	4063.11157643444
2005.70882900493	4063.11157643444
2005.80478225927	4063.11157643444
2005.90073551361	4063.11157643444
2005.99668876795	4063.11157643444
2006.0926420223	4063.11157643444
2006.18859527664	4063.11157643444
2006.28454853098	4063.11157643444
2006.38050178533	4063.11157643444
2006.47645503967	4063.11157643444
2006.57240829401	4063.11157643444
2006.66836154835	4063.11157643444
2006.7643148027	4063.11157643444
2006.86026805704	4063.11157643444
2006.95622131138	4063.11157643444
2007.05217456573	4063.11157643444
2007.14812782007	4063.11157643444
2007.24408107441	4063.11157643444
2007.34003432875	4063.11157643444
2007.4359875831	4063.11157643444
2007.53194083744	4063.11157643444
2007.62789409178	4063.11157643444
2007.72384734612	4063.11157643444
2007.81980060047	4063.11157643444
2007.91575385481	4063.11157643444
2008.01170710915	4063.11157643444
2008.1076603635	4063.11157643444
2008.20361361784	4063.11157643444
2008.29956687218	4063.11157643444
2008.39552012652	4063.11157643444
2008.49147338087	4063.11157643444
2008.58742663521	4063.11157643444
2008.68337988955	4063.11157643444
2008.77933314389	4063.11157643444
2008.87528639824	4063.11157643444
2008.97123965258	4063.11157643444
2009.06719290692	4063.11157643444
2009.16314616127	4063.11157643444
2009.25909941561	4063.11157643444
2009.35505266995	4063.11157643444
2009.45100592429	4063.11157643444
2009.54695917864	4063.11157643444
2009.64291243298	4063.11157643444
2009.73886568732	4063.11157643444
2009.83481894166	4063.11157643444
2009.93077219601	4063.11157643444
2010.02672545035	4063.11157643444
2010.12267870469	4063.11157643444
2010.21863195904	4063.11157643444
2010.31458521338	4063.11157643444
2010.41053846772	4063.11157643444
2010.50649172206	4063.11157643444
2010.60244497641	4063.11157643444
2010.69839823075	4063.11157643444
2010.79435148509	4063.11157643444
2010.89030473944	4063.11157643444
2010.98625799378	4063.11157643444
2011.08221124812	4063.11157643444
2011.17816450246	4063.11157643444
2011.27411775681	4063.11157643444
2011.37007101115	4063.11157643444
2011.46602426549	4063.11157643444
2011.56197751983	4063.11157643444
2011.65793077418	4063.11157643444
2011.75388402852	4063.11157643444
2011.84983728286	4063.11157643444
2011.94579053721	4063.11157643444
2012.04174379155	4063.11157643444
2012.13769704589	4063.11157643444
2012.23365030023	4063.11157643444
2012.32960355458	4063.11157643444
2012.42555680892	4063.11157643444
2012.52151006326	4063.11157643444
2012.6174633176	4063.11157643444
2012.71341657195	4063.11157643444
2012.80936982629	4063.11157643444
2012.90532308063	4063.11157643444
2013.00127633498	4063.11157643444
2013.09722958932	4063.11157643444
2013.19318284366	4063.11157643444
2013.289136098	4063.11157643444
2013.38508935235	4063.11157643444
2013.48104260669	4063.11157643444
2013.57699586103	4063.11157643444
2013.67294911537	4063.11157643444
2013.76890236972	4063.11157643444
2013.86485562406	4063.11157643444
2013.9608088784	4063.11157643444
2014.05676213275	4063.11157643444
2014.15271538709	4063.11157643444
2014.24866864143	4063.11157643444
2014.34462189577	4063.11157643444
2014.44057515012	4063.11157643444
