mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
1065.1359489533	178.823014940039	3.87226864209128	72374.7670043526	51210.0622227117	3.55459851502512	0.0290920418968491	0.0206824324968039	0.0514941546719443
751.955003159881	174.484276680661	3.26613235159884	84020.3134359543	51945.7799670632	5.58226581042768	0.0322403040514235	0.0226588383535345	0.0561838298110975
750.838895456806	176.352260928807	3.42307339222664	85894.2353995319	51803.4742009392	6.3620799343771	0.00687562725660711	-0.0015787383186019	0.0304310991397274
569.870431457978	171.876186458372	2.08515041366191	73921.7073252182	54103.7358337812	4.50165458055546	0.0182375323145869	0.0041706158721957	0.0437208937702412
691.402617583272	177.226325655147	2.48812421257436	63856.1318030343	50575.9749145484	3.57911976354084	-0.00595181547686308	-0.0178096885305886	0.0168433993706099
741.496830925018	183.34568532194	3.26462131851574	91234.5381379688	53732.1890824012	5.90488895247742	0.00497981599393619	-0.00784281140606954	0.0289157394664826
557.887468562388	161.073727028158	3.64022269645515	68505.3398125878	50619.5112440942	4.49832607826657	0.0248112245654426	0.0107988878576754	0.0474609180293037
949.61317613697	162.449895652136	4.73884277775499	102047.281157965	50898.9994894696	6.96423008082567	0.0116208279772794	0.0028295420914818	0.0339440755818117
555.513059013018	168.604329479478	2.14653655324602	70507.5158638886	48224.6080810437	4.62113995407917	0.023929219316598	0.0145081920164129	0.0465748459462492
541.651899829995	162.7735793699	2.37312582684189	62919.1193821341	46459.1222868718	4.6324782367313	0.0155513286052711	0.00643043830876984	0.0405710469676773
877.251828534998	163.118299219587	10.2675090302808	91890.6183104088	53024.4896983874	9.48438020524395	0.000522088272664632	-0.0104959622095384	0.0237798562036107
527.872239694377	167.830512932604	2.69101171406114	59090.7838890311	51112.4292153395	4.1572617242391	-0.0021671585956787	-0.0165492596704555	0.0210038019119985
654.109726408445	176.49028163275	2.80244918139066	73613.4318441135	51622.2674401476	4.25028115295733	0.0194719598101135	0.0113417098651663	0.0444825968836385
608.032096189111	182.182698142705	2.27270803216331	72505.0347086937	52984.1684397389	3.98398683801385	0.0186491480748608	0.00795016766368148	0.0426742170017899
463.322261835649	160.786964870872	2.09179224162501	61735.0505512546	49069.2450734122	4.69690742920858	0.0140928818547799	0.00688751359468454	0.0363742748740545
666.871086821338	168.326901088015	2.96540025687627	64253.3243901489	47453.9646670103	4.44422190018888	0.00293113329549363	-0.00617681505092782	0.0240597535122698
661.772015545381	170.299339115109	2.74672494030142	80390.6606112049	47617.119744923	6.95738371987304	0.010628889727566	-0.00325184271393254	0.0326525696555489
596.189074023312	179.217138023072	3.16874740952383	68683.2776948848	54111.5684984678	3.38246643905286	-0.00143212394396623	-0.0095702320052515	0.0203521380382273
782.601414742546	164.930131509881	5.37106840311907	64140.353723303	46945.6637286605	3.70617882919248	0.0322403040514235	0.0226588383535345	0.0561838298110975
681.913422452703	171.065153936603	2.9533490230552	63065.8317318501	51474.3431647972	4.01244108048052	0.0265855355825531	0.0164921459770125	0.0505099754307018
678.229361876642	162.386694751047	4.17654492502652	70606.1984582814	53381.3488088977	6.10900912855523	0.0252356149967958	0.014779500939451	0.0474538485709281
589.276904694286	158.988508654393	2.77878447244593	54942.3335980288	46514.1230425387	3.6946353989165	0.0152639235228814	0.00022661162087877	0.0394032392184207
670.613536298285	165.710617688855	4.0213598532676	78363.5772572305	52365.8668907512	6.18027901335444	0.0203241088921966	0.0116411980921899	0.0430549646779687
809.028350535974	178.377651261219	3.03727460130822	60829.3110407146	49364.310525906	3.46847064416489	0.00687562725660711	-0.0015787383186019	0.0304310991397274
834.408698870532	173.67238379759	2.65340186040177	63549.3532215398	47297.0337372187	4.10627424301713	0.0136366508860292	0.00476089776657799	0.037407717002165
924.925742289149	159.853578042962	8.09909162471277	175069.805570166	49390.9699325005	16.6562263296715	0.0269943578892055	0.0159438515322724	0.0498638647209112
546.811968556635	163.167699124134	2.52945657365469	60600.172740436	47754.0425390887	4.2833029625867	0.0147905603899156	0.00950233061574981	0.0357611907974074
823.31256755502	170.315234889965	4.2672295299333	66569.7810864522	49089.233725526	4.05800222382415	0.0105785590333527	0.00499054680960725	0.0338969594946785
649.270310092905	176.678819909981	2.45266575200976	62324.431360111	48169.7819962518	3.98648429955884	0.0106241708651496	-0.00269774009357762	0.0357960154870478
587.424649744889	161.088412977951	2.81668329977884	58078.7335043984	50034.4362278436	4.21521887574436	0.00703100601870148	-0.00577253578224776	0.033112302931259
567.561759086289	161.190567474092	2.51044645284515	56817.917799475	45663.6739051996	4.09920541538051	0.0105034941219735	0.00115038957802608	0.0330999949149897
