time	95%HPD_lower_value	95%HPD_higher_value
1998.51487872158	74.2440449791725	1648.84743857306
1998.6057690538	24.6286040376182	2239.75043804143
1998.69665938603	24.6282812392835	2058.67188187088
1998.78754971825	24.6279579255402	2059.22742142051
1998.87844005047	117.127695360462	3156.05511270006
1998.96933038269	218.314666421377	2712.74698238203
1999.06022071492	67.4309580245681	2454.94754916751
1999.15111104714	275.254606375558	1880.41106007703
1999.24200137936	275.561752235275	1880.71257645723
1999.33289171159	255.226914433612	1881.00950497099
1999.42378204381	257.978390917771	1820.55602197088
1999.51467237603	234.819165374376	1751.8776854975
1999.60556270825	126.339475333152	1752.0660041605
1999.69645304048	132.932856722231	1752.24955641716
1999.7873433727	28.5160311951644	1752.4284002206
1999.87823370492	6.62013540101529	1193.41715201421
1999.96912403714	6.62009020540677	1131.84776412168
2000.06001436937	2.90319510915294	1073.29543684727
2000.15090470159	213.337656021246	960.735452354545
2000.24179503381	177.767252162231	775.204753327416
2000.33268536603	177.947051820991	665.936465017887
2000.42357569826	144.806959257625	629.054802187452
2000.51446603048	151.713481243985	683.32279831334
2000.6053563627	176.722043608001	782.90555390777
2000.69624669492	170.601537705842	745.008616618243
2000.78713702715	170.790478082643	782.707406443423
2000.87802735937	170.976171066238	759.978856548098
2000.96891769159	163.948064472936	738.129439029883
2001.05980802382	163.665387278479	704.898042748656
2001.15069835604	188.981674955331	713.808819899237
2001.24158868826	300.663145290107	1442.07056961585
2001.33247902048	425.692537027281	1545.04616749752
2001.42336935271	460.676894745109	1479.5493167727
2001.51425968493	429.623141894791	1426.75456775779
2001.60515001715	421.687129127935	1277.66732799127
2001.69604034937	417.193541543623	1222.70623952073
2001.7869306816	400.692160975771	1162.77445393335
2001.87782101382	400.237410836336	1155.59312463727
2001.96871134604	400.270908807617	1155.56029379355
2002.05960167826	400.155532650029	1149.85954088375
2002.15049201049	385.697589383134	1167.21764376145
2002.24138234271	345.389010001169	1228.32323832082
2002.33227267493	277.400512951221	922.048221974064
2002.42316300716	250.964700334669	850.138818781949
2002.51405333938	246.496012161096	1076.86586369934
2002.6049436716	249.604987398287	789.117138951033
2002.69583400382	305.825003614412	930.515898357903
2002.78672433605	310.920822909134	955.727884529125
2002.87761466827	261.511200205845	913.373318088057
2002.96850500049	261.612468115388	1009.15851873882
2003.05939533271	265.526613599846	1006.04450724074
2003.15028566494	267.789205977748	991.063457367673
2003.24117599716	305.09975498362	855.208156017179
2003.33206632938	318.229192329046	864.28726784228
2003.4229566616	322.91057758125	879.556123524443
2003.51384699383	295.666149610144	688.251296850398
2003.60473732605	302.703646666082	737.000717198884
2003.69562765827	295.855225466071	743.760884973226
2003.7865179905	304.894180300533	743.960478790482
2003.87740832272	306.706664179353	744.149168185917
2003.96829865494	283.767910867185	686.335696343498
2004.05918898716	292.782629349377	685.518005360375
2004.15007931939	284.324894112109	674.059893949793
2004.24096965161	287.629511173724	812.590948205424
2004.33185998383	256.228174560009	809.516941333914
2004.42275031605	256.232655848904	791.238290349986
2004.51364064828	150.419669064787	391.341472705901
2004.6045309805	159.74027728458	369.593048971836
2004.69542131272	153.165600386318	369.529863716133
2004.78631164494	153.196613964554	369.463753816444
2004.87720197717	157.167867285422	370.370548789389
2004.96809230939	148.93656919369	362.245928367078
2005.05898264161	104.536593601833	286.702293376475
2005.14987297383	105.245546088167	308.925394289336
2005.24076330606	105.504295152886	293.190073448942
2005.33165363828	99.537060658421	279.173014713151
2005.4225439705	94.6521853291442	184.826338650512
2005.51343430273	124.472539427627	203.437358995375
2005.60432463495	120.903989779599	217.415523646073
2005.69521496717	123.496775723829	235.241181025578
2005.78610529939	119.06944230193	225.238611870513
2005.87699563162	121.550409077002	229.551990400158
2005.96788596384	113.121424829771	215.734754706086
2006.05877629606	112.715113205386	217.948180399794
2006.14966662828	131.977672051967	239.477170961485
2006.24055696051	134.108362072183	240.001661061606
2006.33144729273	130.899798080182	244.067440736086
2006.42233762495	140.953925214515	244.008047017531
2006.51322795717	129.992660384725	235.761801889978
2006.6041182894	129.399263695487	228.457643945223
2006.69500862162	133.237140332721	259.966024032755
2006.78589895384	132.375951581045	264.993718088424
2006.87678928607	124.112351473362	264.679962636917
2006.96767961829	126.527697850887	300.201877352783
2007.05856995051	134.787205209796	372.258919358231
2007.14946028273	133.795152888188	900.51998571808
2007.24035061496	220.82506560408	1104.71709916056
