time	velocity	number_of_branches
1997.36929771997	320.591748572197	0
1997.46593031285	318.969251017458	0
1997.56256290574	394.22808534202	0
1997.65919549862	396.189503703839	0
1997.7558280915	593.167999253344	0
1997.85246068438	676.220680575624	4
1997.94909327727	670.346248293572	12
1998.04572587015	823.332208408094	20
1998.14235846303	798.143346197716	24
1998.23899105591	772.914302813624	28
1998.33562364879	753.906302527598	30
1998.43225624168	749.731693244974	32
1998.52888883456	731.843186691527	33
1998.62552142744	653.417715328922	34
1998.72215402032	638.883612144646	34
1998.81878661321	602.918630553852	36
1998.91541920609	484.724261107204	32.5
1999.01205179897	387.354619057001	28.5
1999.10868439185	354.614840326844	24
1999.20531698474	322.09767560942	21
1999.30194957762	313.643227288609	22
1999.3985821705	314.721846174035	30
1999.49521476338	387.721992148825	35
1999.59184735627	418.941945294414	41
1999.68847994915	449.778599892199	47
1999.78511254203	468.240173242301	49
1999.88174513491	518.944270450206	48
1999.97837772779	543.268985094846	50
2000.07501032068	555.116453790796	53
2000.17164291356	602.273753028683	57
2000.26827550644	938.572683744245	96
2000.36490809932	1062.59257173936	176
2000.46154069221	1070.85626498817	208
2000.55817328509	1022.62854604944	269
2000.65480587797	991.334138220647	357.5
2000.75143847085	970.671951561655	368.5
2000.84807106374	958.946753574766	372.5
2000.94470365662	955.381000104971	373
2001.0413362495	953.42056693367	375
2001.13796884238	949.269128967219	372
2001.23460143527	952.907147740877	368.5
2001.33123402815	800.610337025659	330.5
2001.42786662103	754.46722838917	313
2001.52449921391	690.57172242877	313.5
2001.62113180679	641.481486311763	233
2001.71776439968	629.012329351997	208
2001.81439699256	628.995248855134	203
2001.91102958544	624.593171641566	199.5
2002.00766217832	620.204601744282	197.5
2002.10429477121	607.963424523478	200
2002.20092736409	587.676478559567	214
2002.29755995697	647.725626999032	275.5
2002.39419254985	625.761739878225	260
2002.49082514274	623.618926624235	231
2002.58745773562	605.817975093545	211
2002.6840903285	602.509440949721	206
2002.78072292138	596.085377981922	204.5
2002.87735551427	596.640410869328	203
2002.97398810715	590.963195384636	200.5
2003.07062070003	603.777563578674	198.5
2003.16725329291	614.742189152425	197
2003.26388588579	537.091623468645	153
2003.36051847868	511.309899601574	127.5
2003.45715107156	504.1260984783	137.5
2003.55378366444	370.601242496141	126
2003.65041625732	370.598056622837	127
2003.74704885021	365.260051606565	130
2003.84368144309	364.476490341397	130
2003.94031403597	361.488467322914	133
2004.03694662885	313.484582598297	134
2004.13357922174	295.461234809282	124
2004.23021181462	296.623486000556	105
2004.3268444075	265.624295667591	83
2004.42347700038	259.999712443075	76
2004.52010959327	212.464599401953	71
2004.61674218615	243.973791530998	99
2004.71337477903	264.496219946937	110
2004.81000737191	266.222877893899	113
2004.90663996479	272.761585936795	115
2005.00327255768	264.220488582082	109.5
2005.09990515056	266.317487287518	107
2005.19653774344	263.499388790941	113
2005.29317033632	266.295087980869	114
2005.38980292921	276.765819876003	116
2005.48643552209	272.729048787283	113
2005.58306811497	254.802875627753	102
2005.67970070785	231.145410943395	88
2005.77633330074	228.241705737152	82.5
2005.87296589362	218.398158687922	83
2005.9695984865	198.564767442705	81.5
2006.06623107938	207.187457790737	79
2006.16286367227	237.532020858191	78.5
2006.25949626515	240.75182063124	70
2006.35612885803	245.759482878055	66
2006.45276145091	237.471888903084	65
2006.54939404379	242.571535996136	65
2006.64602663668	244.454537784907	64
2006.74265922956	253.80445448752	67
2006.83929182244	262.584296246643	74.5
2006.93592441532	279.827949384986	81
2007.03255700821	289.839189262432	87.5
2007.12918960109	298.677160602208	85.5
2007.22582219397	257.758383262368	83
2007.32245478685	253.434755180615	89
2007.41908737974	255.37189324212	92.5
2007.51571997262	247.230578029912	95
2007.6123525655	241.597860965487	96
2007.70898515838	243.10565371195	96
2007.80561775127	238.832226885839	90
2007.90225034415	224.574086526054	84
2007.99888293703	222.884839632995	73
2008.09551552991	205.817606885002	65
2008.19214812279	238.415545353799	53
2008.28878071568	234.514936665591	50
2008.38541330856	223.008556308285	39
2008.48204590144	206.870950066536	34
2008.57867849432	198.03113795638	32
2008.67531108721	196.454390442506	32
2008.77194368009	202.292156547876	35
2008.86857627297	221.469351908294	38
2008.96520886585	263.119349672948	46.5
2009.06184145874	292.719589852413	46
2009.15847405162	265.830588259071	46
2009.2551066445	295.606440876945	54
2009.35173923738	345.098899790045	62.5
2009.44837183026	356.860760930666	70.5
2009.54500442315	358.156109228796	70
2009.64163701603	355.12215178787	73
2009.73826960891	346.683409994434	71
2009.83490220179	349.534973374237	71
2009.93153479468	338.634022409986	71
2010.02816738756	322.68604032899	72
2010.12479998044	324.312100072568	79
2010.22143257332	323.947693670754	72
2010.31806516621	312.629913954263	74
2010.41469775909	282.488929368	72
2010.51133035197	276.275818472173	74
2010.60796294485	286.367057743015	84.5
2010.70459553774	274.77199178576	91
2010.80122813062	272.339135082285	91.5
2010.8978607235	266.763694639083	89
2010.99449331638	267.582990090388	87
2011.09112590926	263.711093292287	88
2011.18775850215	277.743425574286	79
2011.28439109503	257.599364434327	77.5
2011.38102368791	244.980552912614	70
2011.47765628079	220.704159633385	64
2011.57428887368	203.739425576818	52
2011.67092146656	180.016496820657	40
2011.76755405944	174.305349684673	35
2011.86418665232	173.062115252476	34
2011.96081924521	169.324075203491	34
2012.05745183809	153.51821806691	43
2012.15408443097	160.888493015109	46
2012.25071702385	141.823717506631	45
2012.34734961674	149.01041905417	43
2012.44398220962	148.541301896104	43
2012.5406148025	147.259564364812	43
2012.63724739538	147.295578970531	42
2012.73387998827	147.891046556662	42
2012.83051258115	148.511352885723	41
2012.92714517403	150.056493704436	39
2013.02377776691	157.913791835792	27
2013.12041035979	131.304239767507	27
2013.21704295268	101.102535058424	20
