time	95%HPD_lower_value	95%HPD_higher_value
1997.51094213098	NA	NA
1997.60662492033	0	0
1997.70230770967	0	0
1997.79799049902	0	19.8478863032622
1997.89367328836	0	44.8388662032659
1997.98935607771	0	65.4921747773618
1998.08503886705	0	86.1465513508846
1998.1807216564	0	136.960071210259
1998.27640444574	0	188.846132631298
1998.37208723509	0	257.522134879457
1998.46777002443	0	297.715977793418
1998.56345281378	0	353.307515989924
1998.65913560312	0	443.08947601295
1998.75481839247	0	553.970502141222
1998.85050118181	7.44794602054208	665.29634199534
1998.94618397116	45.1320635598481	868.294300409965
1999.0418667605	52.7219335033495	925.525088768352
1999.13754954985	60.6179617358141	1001.53625476929
1999.23323233919	67.2987496146307	1056.0514382899
1999.32891512854	68.5600460087425	1177.33862982454
1999.42459791788	68.5600460087425	1193.0017292727
1999.52028070723	91.6583884046489	1289.30499548969
1999.61596349657	84.3722577251695	1289.30499548969
1999.71164628592	91.7481515498579	1345.61432529212
1999.80732907526	151.803411170225	1424.37221083563
1999.90301186461	157.50182025156	1461.62864582739
1999.99869465395	312.292986440389	1541.39816640939
2000.0943774433	348.182450822533	1584.21961498718
2000.19006023264	369.536264935747	1720.02825040556
2000.28574302199	616.847053958497	2004.63151384322
2000.38142581133	614.952970395039	2191.36107204292
2000.47710860068	934.483111912083	2581.30458907968
2000.57279139002	1105.28828702905	2816.85418669588
2000.66847417937	1167.11549124744	2928.62160365379
2000.76415696871	1238.29635290069	3197.58324604861
2000.85983975806	1370.03732787791	3457.98701774589
2000.9555225474	2215.07240157937	3685.95848959984
2001.05120533675	3368.0149135303	3951.73926743146
2001.14688812609	3368.0149135303	3951.73926743146
2001.24257091544	3368.0149135303	3951.73926743146
2001.33825370478	3368.0149135303	3951.73926743146
2001.43393649413	3368.0149135303	3951.73926743146
2001.52961928347	3368.0149135303	3951.73926743146
2001.62530207282	3368.0149135303	3951.73926743146
2001.72098486216	3368.0149135303	3951.73926743146
2001.81666765151	3368.0149135303	3951.73926743146
2001.91235044085	3368.0149135303	3951.73926743146
2002.0080332302	3368.0149135303	3951.73926743146
2002.10371601954	3368.0149135303	3951.73926743146
2002.19939880889	3368.0149135303	3951.73926743146
2002.29508159824	3368.0149135303	3951.73926743146
2002.39076438758	3368.0149135303	3951.73926743146
2002.48644717693	3368.0149135303	3951.73926743146
2002.58212996627	3368.0149135303	3951.73926743146
2002.67781275562	3368.0149135303	3951.73926743146
2002.77349554496	3368.0149135303	3951.73926743146
2002.86917833431	3368.0149135303	3951.73926743146
2002.96486112365	3424.09237454706	3951.73926743146
2003.060543913	3571.81013529232	3951.73926743146
2003.15622670234	3571.81013529232	3951.73926743146
2003.25190949169	3571.81013529232	3951.73926743146
2003.34759228103	3571.81013529232	3951.73926743146
2003.44327507038	3571.81013529232	3951.73926743146
2003.53895785972	3571.81013529232	3951.73926743146
2003.63464064907	3571.81013529232	3951.73926743146
2003.73032343841	3571.81013529232	3951.73926743146
2003.82600622776	3571.81013529232	3951.73926743146
2003.9216890171	3571.81013529232	3951.73926743146
2004.01737180645	3571.81013529232	3951.73926743146
2004.11305459579	3571.81013529232	3951.73926743146
2004.20873738514	3571.81013529232	3951.73926743146
2004.30442017448	3571.81013529232	3951.73926743146
2004.40010296383	3571.81013529232	3951.73926743146
2004.49578575317	3571.81013529232	3951.73926743146
2004.59146854252	3571.81013529232	3951.73926743146
2004.68715133186	3571.81013529232	3951.73926743146
2004.78283412121	3571.81013529232	3951.73926743146
2004.87851691055	3571.81013529232	3951.73926743146
2004.9741996999	3571.81013529232	3951.73926743146
2005.06988248924	3571.81013529232	3951.73926743146
2005.16556527859	3571.81013529232	3969.9810823033
2005.26124806793	3602.41433333738	3969.9810823033
2005.35693085728	3632.05614855632	3969.9810823033
2005.45261364662	3619.68018447217	3969.9810823033
2005.54829643597	3632.8384347468	3984.96041766433
2005.64397922531	3636.55320390977	4020.93577785625
2005.73966201466	3636.55320390977	4020.93577785625
2005.835344804	3636.55320390977	4020.93577785625
2005.93102759335	3636.55320390977	4020.93577785625
2006.02671038269	3636.55320390977	4020.93577785625
2006.12239317204	3636.55320390977	4020.93577785625
2006.21807596138	3636.55320390977	4020.93577785625
2006.31375875073	3636.55320390977	4020.93577785625
2006.40944154007	3636.55320390977	4020.93577785625
2006.50512432942	3636.55320390977	4020.93577785625
2006.60080711876	3636.55320390977	4020.93577785625
2006.69648990811	3636.55320390977	4020.93577785625
2006.79217269745	3636.55320390977	4006.88041209872
2006.8878554868	3701.27813196264	4119.30843234767
2006.98353827615	3763.94078810816	4186.79626992519
2007.07922106549	3826.51794789387	4254.10064720797
2007.17490385484	3826.51794789387	4254.10064720797
2007.27058664418	3826.51794789387	4254.10064720797
2007.36626943353	3826.51794789387	4254.10064720797
2007.46195222287	3826.51794789387	4254.10064720797
2007.55763501222	3826.51794789387	4254.10064720797
2007.65331780156	3826.51794789387	4254.10064720797
2007.74900059091	3826.51794789387	4254.10064720797
2007.84468338025	3826.51794789387	4254.10064720797
2007.9403661696	3826.51794789387	4254.10064720797
2008.03604895894	3826.51794789387	4254.10064720797
2008.13173174829	3826.51794789387	4254.10064720797
2008.22741453763	3826.51794789387	4254.10064720797
2008.32309732698	3826.51794789387	4254.10064720797
2008.41878011632	3826.51794789387	4254.10064720797
2008.51446290567	3826.51794789387	4254.10064720797
