time	velocity	number_of_branches
1998.34315697002	342.305350311833	0.36
1998.4349080629	273.120484296369	0.56
1998.52665915579	617.021232855752	1.26
1998.61841024867	398.194603319594	2.3
1998.71016134155	393.176125058168	3.62
1998.80191243443	392.217530914696	6.46
1998.89366352731	401.677732828432	10.08
1998.9854146202	324.097382374545	12.5
1999.07716571308	298.983922063807	14.96
1999.16891680596	253.739123902395	16.98
1999.26066789884	190.521516557943	18.2
1999.35241899172	163.144415721782	18.88
1999.44417008461	148.454605859824	19.32
1999.53592117749	136.800238662924	19.15
1999.62767227037	132.192624460554	19.02
1999.71942336325	127.471648307821	18.69
1999.81117445613	133.919400014733	16.36
1999.90292554902	144.699493883422	13.71
1999.9946766419	160.457845579138	11.45
2000.08642773478	180.806404565268	9.57
2000.17817882766	192.738587592935	8.1
2000.26992992055	167.696641759827	9.81
2000.36168101343	178.020659703908	13.01
2000.45343210631	198.504761606419	17.62
2000.54518319919	219.942295559644	23.09
2000.63693429207	246.277454407909	27.36
2000.72868538496	272.244352567975	29.97
2000.82043647784	296.170121862534	32.22
2000.91218757072	323.657483576825	34.13
2001.0039386636	322.635001530838	37.21
2001.09568975648	348.205373201235	42.22
2001.18744084937	372.924577523745	54.83
2001.27919194225	397.058031602659	103.43
2001.37094303513	411.420706142715	127
2001.46269412801	410.882182416844	144.34
2001.55444522089	404.850350402366	163.99
2001.64619631378	401.746868427877	184.58
2001.73794740666	388.44913498785	188.11
2001.82969849954	376.436637814095	187.89
2001.92144959242	367.017251813553	187.11
2002.0132006853	358.570853959455	185.17
2002.10495177819	349.35113495713	181.68
2002.19670287107	347.172420364513	171.98
2002.28845396395	365.51214897229	137.69
2002.38020505683	371.923127936908	125.18
2002.47195614972	388.896896891644	117.21
2002.5637072426	446.674804439626	103.32
2002.65545833548	504.784404064172	84.32
2002.74720942836	500.160511922927	78.88
2002.83896052124	462.471496027142	77.94
2002.93071161413	420.41284138548	77.62
2003.02246270701	379.780391819328	77.55
2003.11421379989	334.001163635271	79.81
2003.20596489277	309.054964423787	91.94
2003.29771598565	289.4653140519	101.53
2003.38946707854	287.49555725436	92.33
2003.48121817142	259.261153622384	84.53
2003.5729692643	258.321186925984	75.87
2003.66472035718	255.465729685226	72.38
2003.75647145006	248.098664609371	71.69
2003.84822254295	239.042014513625	71.64
2003.93997363583	228.955033798601	71.28
2004.03172472871	222.40524531052	73.01
2004.12347582159	227.957597339435	77.04
2004.21522691448	198.314862476444	65.02
2004.30697800736	191.22130033056	53.15
2004.39872910024	187.732837781099	54.22
2004.49048019312	198.707534826149	48.27
2004.582231286	198.825257559514	49.33
2004.67398237889	201.81380801189	49.4
2004.76573347177	205.9201352013	49.35
2004.85748456465	202.096887223649	50.46
2004.94923565753	181.553760832544	54.52
2005.04098675041	175.31034834327	52.35
2005.1327378433	171.720190350827	49.26
2005.22448893618	178.819442279215	40.84
2005.31624002906	182.121920383492	37.37
2005.40799112194	185.413604936483	35.58
2005.49974221482	205.455564109469	34.9
2005.59149330771	186.850344043808	40.88
2005.68324440059	176.753978461632	44.76
2005.77499549347	167.07712837309	46.12
2005.86674658635	160.701494071029	43.39
2005.95849767924	154.971979514567	42.34
2006.05024877212	131.48187192951	47.28
2006.141999865	148.192188750497	42.04
2006.23375095788	121.036249633881	47.1
2006.32550205076	117.983422666728	48.11
2006.41725314365	117.517691944656	46.04
2006.50900423653	144.469133051235	42.5
2006.60075532941	151.768139959807	35.22
2006.69250642229	159.093915014296	32.09
2006.78425751517	167.901387542626	30.04
2006.87600860806	177.927820847663	28.62
2006.96775970094	194.837719979009	26.53
2007.05951079382	162.818733981334	22.35
2007.1512618867	140.568595783258	23.01
2007.24301297958	137.24603723268	15.8
2007.33476407247	130.838164558965	14.69
2007.42651516535	125.990297256814	14.68
2007.51826625823	123.650106624581	14.03
2007.61001735111	125.850991196526	14.69
2007.701768444	129.716601134847	16.15
2007.79351953688	131.234148447108	18.7
2007.88527062976	137.989996950377	22.39
2007.97702172264	147.978784880858	25.49
2008.06877281552	127.68083426478	28.68
2008.16052390841	121.452085704589	26.24
2008.25227500129	134.055647183353	29.35
2008.34402609417	137.40754423854	30.11
2008.43577718705	141.7459147276	31.78
2008.52752827993	147.861014623534	32.43
2008.61927937282	154.449010781295	32.28
2008.7110304657	161.027362389539	31.54
