time	95%HPD_lower_value	95%HPD_higher_value
1997.45684913265	NA	NA
1997.55280238699	0	0
1997.64875564132	0	0
1997.74470889566	0	0
1997.84066215	0	17.7040096551914
1997.93661540433	0	60.1572172055504
1998.03256865867	0	114.981563835423
1998.12852191301	0	252.201274264369
1998.22447516734	0	260.460732046963
1998.32042842168	0	295.770330010899
1998.41638167602	0	393.350943819403
1998.51233493035	0	537.677368014007
1998.60828818469	0	640.143070590834
1998.70424143903	37.4652527540235	724.922253188606
1998.80019469336	22.8079811530145	745.094354893269
1998.8961479477	77.1597566523691	780.960922516914
1998.99210120204	94.4384010860903	816.884316559122
1999.08805445637	111.730772624654	852.864174189011
1999.18400771071	131.163251986845	899.811557231461
1999.27996096505	165.142679243371	924.991836856067
1999.37591421938	180.749356791666	977.405112516141
1999.47186747372	196.343684887283	1091.71375114951
1999.56782072806	211.925627510838	1206.28859714165
1999.6637739824	227.495148579078	1322.78297303809
1999.75972723673	281.07824842676	1616.6435045821
1999.85568049107	260.192120079232	1691.93926567383
1999.95163374541	284.990970565275	1841.76364169461
2000.04758699974	341.502067559457	2119.8936821891
2000.14354025408	342.940861194674	2173.38747483876
2000.23949350842	347.55821304398	2226.77632950923
2000.33544676275	511.465408939111	2354.06308180509
2000.43140001709	430.490038641387	2333.23521750961
2000.52735327143	605.295631205851	2458.56798807194
2000.62330652576	781.708846354501	2558.78660226332
2000.7192597801	844.07830591665	2704.54487652767
2000.81521303444	835.915290011107	2828.58062161403
2000.91116628877	1094.1698904255	3146.63183980315
2001.00711954311	1180.75063206062	3277.95805495243
2001.10307279745	1267.32298519366	3384.4235543558
2001.19902605178	1449.70548970931	3761.62628607579
2001.29497930612	1604.60061890781	3841.31807198243
2001.39093256046	1655.42233691506	3921.03109197818
2001.48688581479	1875.23035065305	4092.04689728925
2001.58283906913	2180.57671698396	4439.65249935671
2001.67879232347	2479.11627321816	4572.77433027174
2001.7747455778	2502.00988088188	4507.62745934701
2001.87069883214	2556.13380077069	4623.37359596983
