time	distance_tree530000	distance_tree570000	distance_tree610000	distance_tree650000	distance_tree690000	distance_tree730000	distance_tree770000	distance_tree810000	distance_tree850000	distance_tree890000	distance_tree930000	distance_tree970000	distance_tree1010000	distance_tree1050000	distance_tree1090000	distance_tree1130000	distance_tree1170000	distance_tree1210000	distance_tree1250000	distance_tree1290000	distance_tree1330000	distance_tree1370000	distance_tree1410000	distance_tree1450000	distance_tree1490000	distance_tree1530000	distance_tree1570000	distance_tree1610000	distance_tree1650000	distance_tree1690000	distance_tree1730000	distance_tree1770000	distance_tree1810000	distance_tree1850000	distance_tree1890000	distance_tree1930000	distance_tree1970000	distance_tree2010000	distance_tree2050000	distance_tree2090000	distance_tree2130000	distance_tree2170000	distance_tree2210000	distance_tree2250000	distance_tree2290000	distance_tree2330000	distance_tree2370000	distance_tree2410000	distance_tree2450000	distance_tree2490000	distance_tree2530000	distance_tree2570000	distance_tree2610000	distance_tree2650000	distance_tree2690000	distance_tree2730000	distance_tree2770000	distance_tree2810000	distance_tree2850000	distance_tree2890000	distance_tree2930000	distance_tree2970000	distance_tree3010000	distance_tree3050000	distance_tree3090000	distance_tree3130000	distance_tree3170000	distance_tree3210000	distance_tree3250000	distance_tree3290000	distance_tree3330000	distance_tree3370000	distance_tree3410000	distance_tree3450000	distance_tree3490000	distance_tree3530000	distance_tree3570000	distance_tree3610000	distance_tree3650000	distance_tree3690000	distance_tree3730000	distance_tree3770000	distance_tree3810000	distance_tree3850000	distance_tree3890000	distance_tree3930000	distance_tree3970000	distance_tree4010000	distance_tree4050000	distance_tree4090000	distance_tree4130000	distance_tree4170000	distance_tree4210000	distance_tree4250000	distance_tree4290000	distance_tree4330000	distance_tree4370000	distance_tree4410000	distance_tree4450000	distance_tree4490000
1998.37118142351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.46256301639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.003419569609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.04542029543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.55394460928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.032589650482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.605082225662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.64532620216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.539143431067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.216820074075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1998.73670779504	0	0	0	0	0	0	0	42.0731620432854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.07905146022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.87912173664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02748760463872	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4422701943823	0	0	0
1998.82808938792	0	0	0	0	0	0	0	236.040483894852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.652155909835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.590478186035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51004360722933	0	0	0	0	141.28249209712	0	0	0	0	0	0	15.422227229739	0	0	0	0	0	0	86.949814268192	0	0	0
1998.9194709808	0	0	0	0	0	0	0	428.798179791961	21.9369694886665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.258299453779	0	0	0	0	103.354697225106	0	0	0	64.8934777953145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.504493093852	0	467.349383193106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.3596830770674	0	0	0	0	197.257811524156	0	0	0	0	0	0	173.710118449388	0	0	0	0	0	0	158.541933790892	0	0	0
1999.01085257369	0	0	0	3.67104380025615	0	0	0	610.02084574275	65.7836448632206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274.897325265645	0	0	0	0	213.90555036738	0	1.60301096062611	0	194.876652540796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04520345566142	67.3798321628711	0	535.154333046566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6321381950718	0	0	98.2409114938635	0	0	0	0	220.988382781015	0	0	0	0	0	0	229.422749406292	0	0	0	0	0	0	230.216809509173	0	0	0
1999.10223416657	0	0	0	51.6400733871793	0	0	0	688.789044199805	109.670043016984	0	0	0	0	382.731092307714	0	0	36.628822042105	0	0	0	17.1646164644167	0	0	301.569077018397	18.6377284067016	0	283.250687272769	0	321.005512075	0	31.580589549744	0	325.336489484357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.0513044364251	112.154763433158	0	603.003826272323	0	0	92.1408146125397	0	0	0	0	0	0	0	0	0	0	0	209.82355683113	0	0	103.603435742977	0	0	0	0	244.69301838922	82.0336545901773	0	0	0	0	0	285.229927567849	0	0	0	0	0	0	301.604359488867	0	148.284561773331	0
1999.19361575945	0	0	0	99.727891931295	0	0	0	764.177868790443	153.595719307463	426.762734385592	0	0	61.465213128885	397.365867188335	0	0	78.795177231603	0	0	0	46.2078449762678	0	0	470.386915065576	116.946713579	0	303.779053427861	0	364.979253231119	0	61.5313865930436	0	456.259981379561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5849529424878	0	0	0	117.116886053147	156.828447059385	0	670.896363350547	0	37.7181447073568	121.167504620206	0	0	0	0	0	14.7775475809055	0	0	0	0	0	409.498345882365	164.952873227633	350.333231019368	197.762702106327	0	0	0	0	268.37160892315	126.728480749496	0	0	0	0	0	369.527885580834	0	0	0	0	20.2171628092651	0	370.503822491544	0	256.299595873652	19.8754210748433
