time	velocity	number_of_branches
1997.7142110864	378.631293418705	3.92
1997.80911479023	325.40006093119	8.54
1997.90401849406	263.709804864104	14.4
1997.99892219789	250.262232003229	19.08
1998.09382590171	231.176901398191	23.56
1998.18872960554	195.16915627227	27.36
1998.28363330937	155.506456068406	29.87
1998.3785370132	142.167515192508	30.98
1998.47344071702	134.789929110175	31.83
1998.56834442085	130.567084282237	32.47
1998.66324812468	130.097093734617	33.06
1998.75815182851	130.463313869181	33.42
1998.85305553233	141.950471412311	30.44
1998.94795923616	149.157350983948	27.91
1999.04286293999	150.750872961393	24.39
1999.13776664382	166.055190179958	22.52
1999.23267034764	175.746549638011	23.06
1999.32757405147	166.958649529747	28.1
1999.4224777553	182.553152090642	35.85
1999.51738145913	196.816098647701	42.63
1999.61228516295	207.99572442967	49.23
1999.70718886678	221.904588141973	55.69
1999.80209257061	235.893336067601	59.02
1999.89699627444	251.932844356152	61.93
1999.99189997827	271.52203525464	64.51
2000.08680368209	275.722928872883	72.41
2000.18170738592	303.709598794197	87.11
2000.27661108975	333.455724841228	136.9
2000.37151479358	367.00617366346	201.57
2000.4664184974	386.467695677931	241.2
2000.56132220123	396.810480328577	279.95
2000.65622590506	400.440161030832	345.09
2000.75112960889	397.26448465293	365.09
2000.84603331271	392.168510512083	368.57
2000.94093701654	387.557272836195	368.77
2001.03584072037	384.084516210834	367.34
2001.1307444242	378.840058425289	363.65
2001.22564812802	381.461272380273	352.1
2001.32055183185	392.640959713029	310.92
2001.41545553568	393.539674483168	301.36
2001.51035923951	408.432481120399	307.05
2001.60526294333	435.876458518835	274.56
2001.70016664716	470.749108226729	239.73
2001.79507035099	455.276687743526	231.45
2001.88997405482	426.200387475575	229.19
2001.98487775864	395.32773907812	229
2002.07978146247	362.871172633094	228.31
2002.1746851663	317.014146153095	237.22
2002.26958887013	280.174760706693	286.33
2002.36449257395	275.210600178481	314.29
2002.45939627778	272.762392923944	286.96
2002.55429998161	284.790383192644	259.11
2002.64920368544	283.420475680246	246.43
2002.74410738926	280.486979113726	241.22
2002.83901109309	274.244663044326	239.24
2002.93391479692	268.503121899353	238.14
2003.02881850075	259.25311972632	238.44
2003.12372220457	264.26912160596	243.61
2003.2186259084	244.922981324625	222.69
2003.31352961223	244.927436497668	162.86
2003.40843331606	240.629489619578	156.77
2003.50333701988	258.271955808071	144.65
2003.59824072371	254.79632995535	149.81
2003.69314442754	255.338945851363	149.49
2003.78804813137	252.987000269814	150.78
2003.88295183519	237.938576986427	155.42
2003.97785553902	228.905161105445	157.97
2004.07275924285	218.791053658833	155.72
2004.16766294668	210.653259302191	135.41
2004.2625666505	194.991227609566	116.44
2004.35747035433	193.587167030656	102.47
2004.45237405816	186.212665323643	96.11
2004.54727776199	187.509073603885	90.3
2004.64218146581	173.238666499474	115.93
2004.73708516964	167.673670946088	131.32
2004.83198887347	163.105486162325	135.18
2004.9268925773	160.856461937059	129.08
2005.02179628113	159.237871838614	129.91
2005.11669998495	143.539603056375	124.91
2005.21160368878	165.875203123721	134.26
2005.30650739261	163.846709688234	134.23
2005.40141109644	161.63386021634	132.69
2005.49631480026	159.405949305235	129.57
2005.59121850409	171.098159232926	114.92
2005.68612220792	180.479344781294	98.75
2005.78102591175	183.88522879384	92.37
2005.87592961557	183.140264947941	92.77
2005.9708333194	180.081373788805	93.1
2006.06573702323	185.394380594192	84.03
2006.16064072706	151.562643811447	84.68
2006.25554443088	142.596196330623	73.18
2006.35044813471	146.852202446227	68.29
2006.44535183854	151.861949423773	67.08
2006.54025554237	157.368221275268	65.15
2006.63515924619	168.351646099517	65.21
2006.73006295002	177.682731956219	65.68
2006.82496665385	182.94767747405	70.94
2006.91987035768	193.250286481804	78.81
2007.0147740615	195.725850715338	88.61
2007.10967776533	169.583029193005	93.58
2007.20458146916	174.782013820429	93.2
2007.29948517299	175.065384521142	104.44
2007.39438887681	179.788169372785	113.94
2007.48929258064	184.569940976002	119.99
2007.58419628447	186.327869982695	123.43
2007.6790999883	191.729800376769	123.32
2007.77400369212	197.245754206223	120.09
2007.86890739595	200.459118482089	115.2
2007.96381109978	202.044629709957	106.45
2008.05871480361	192.398449148886	97
2008.15361850743	179.093714421945	82.25
2008.24852221126	164.668967911751	68.52
2008.34342591509	163.808613149137	55.94
2008.43832961892	158.768147471123	46.26
2008.53323332274	200.681666370392	42.72
2008.62813702657	205.344754968555	41.94
2008.7230407304	199.053081772275	46.56
2008.81794443423	195.357191758721	50.91
2008.91284813805	186.245994289077	56.43
2009.00775184188	175.749736192774	59.81
2009.10265554571	162.88221643176	56.1
2009.19755924954	145.459100331814	61.01
