time	velocity	number_of_branches
1998.34315697002	371.235847187114	0
1998.4349080629	360.195143088588	0
1998.52665915579	412.438510586355	0
1998.61841024867	560.542569508375	0
1998.71016134155	531.012863866088	2
1998.80191243443	545.414871996944	4
1998.89366352731	670.047128515128	12
1998.9854146202	608.508775525377	15
1999.07716571308	581.102737405482	16
1999.16891680596	578.46699783403	18
1999.26066789884	574.279961780329	20
1999.35241899172	586.999498786232	20
1999.44417008461	586.986341327246	20
1999.53592117749	531.206857364832	20
1999.62767227037	496.481866905082	20
1999.71942336325	454.577638195739	20
1999.81117445613	341.757643632893	20
1999.90292554902	242.037504176856	16
1999.9946766419	224.742576443075	11
2000.08642773478	232.038503822548	10
2000.17817882766	242.663879684099	6
2000.26992992055	224.907689755117	7
2000.36168101343	259.147200480584	12
2000.45343210631	370.709356679442	17
2000.54518319919	475.072186922655	28
2000.63693429207	524.895591076543	33
2000.72868538496	565.221157282332	36
2000.82043647784	602.628042342457	37
2000.91218757072	612.490704361364	38.5
2001.0039386636	629.698476988005	41
2001.09568975648	651.094014836194	46
2001.18744084937	685.674684352214	56.5
2001.27919194225	841.159581356121	117
2001.37094303513	862.223315716137	161
2001.46269412801	802.828524819113	175
2001.55444522089	810.201454564429	212
2001.64619631378	782.052782324959	257
2001.73794740666	767.161545317264	260.5
2001.82969849954	758.512679617364	263.5
2001.92144959242	759.449376227929	263
2002.0132006853	764.194968751198	262
2002.10495177819	750.311440770617	258.5
2002.19670287107	721.864219933763	250
2002.28845396395	592.626518925371	211.5
2002.38020505683	568.577756928395	193
2002.47195614972	549.907257501862	187
2002.5637072426	517.515947820052	170
2002.65545833548	501.530503876463	124.5
2002.74720942836	517.344289274804	121
2002.83896052124	523.892025462167	118
2002.93071161413	527.986990974286	117
2003.02246270701	530.771334703767	118
2003.11421379989	519.641291735869	122
2003.20596489277	508.979157488572	146
2003.29771598565	466.692569826509	174
2003.38946707854	463.432743764339	157.5
2003.48121817142	420.883270415771	135
2003.5729692643	417.964533524935	127
2003.66472035718	421.227468148303	121
2003.75647145006	425.408762133292	121
2003.84822254295	422.28524382715	121
2003.93997363583	422.432365546561	120.5
2004.03172472871	418.372833067917	122
2004.12347582159	410.607360902779	128
2004.21522691448	344.400248780952	107
2004.30697800736	284.733359338548	79.5
2004.39872910024	268.66418590918	82
2004.49048019312	228.487231765261	71.5
2004.582231286	224.918232709295	72.5
2004.67398237889	219.962123051688	72.5
2004.76573347177	220.857338807515	73
2004.85748456465	219.254585163343	74
2004.94923565753	212.255147465783	79
2005.04098675041	199.900647404307	75.5
2005.1327378433	169.676172155043	67.5
2005.22448893618	190.449036829678	55
2005.31624002906	177.961548069801	50
2005.40799112194	185.721349892754	46
2005.49974221482	194.960497926434	44
2005.59149330771	198.437605844212	59
2005.68324440059	207.583714503204	67
2005.77499549347	196.018762975689	68
2005.86674658635	199.700366053288	67
2005.95849767924	205.359586306076	65
2006.05024877212	197.612420101541	72.5
2006.141999865	196.120512607983	68
2006.23375095788	187.212335625353	70.5
2006.32550205076	183.664327472486	72
2006.41725314365	179.807188645069	72
2006.50900423653	180.387538453284	70
2006.60075532941	165.191672326227	61.5
2006.69250642229	157.037381356092	53
2006.78425751517	153.646642417478	51
2006.87600860806	151.354313151168	48
2006.96775970094	153.997542569946	48
2007.05951079382	174.770344832666	41
2007.1512618867	180.749730245933	39
2007.24301297958	215.514212490485	32
2007.33476407247	217.816479285436	30
2007.42651516535	218.331322655087	30
2007.51826625823	208.389671451239	29.5
2007.61001735111	214.33562238997	29.5
2007.701768444	209.733304125542	30.5
2007.79351953688	216.963593866929	33
2007.88527062976	236.335555752931	35
2007.97702172264	242.52789012803	38
2008.06877281552	236.67264227689	45
2008.16052390841	188.919115358526	42
2008.25227500129	185.577257227406	46.5
2008.34402609417	180.902054989536	49
2008.43577718705	179.769156346769	49
2008.52752827993	169.909026412156	49
2008.61927937282	175.565334020052	48.5
2008.7110304657	173.380872552262	48
2008.80278155858	170.478597503784	46
2008.89453265146	163.76254703496	42
2008.98628374434	158.670330552029	38
2009.07803483723	160.239905464976	33
2009.16978593011	157.764270138315	29
2009.26153702299	148.166790405009	24
2009.35328811587	139.871582661111	19
2009.44503920876	136.164288335344	16
2009.53679030164	124.043024500334	18
2009.62854139452	121.03446810493	19
2009.7202924874	126.174722732291	21
2009.81204358028	147.171836870164	24
2009.90379467317	172.631345474782	27
2009.99554576605	185.536865978495	31
2010.08729685893	198.600069547109	25
2010.17904795181	227.808417139624	29
2010.27079904469	243.22399470723	31.5
2010.36255013758	277.7572606547	35.5
2010.45430123046	297.63670461332	37
2010.54605232334	326.633173430973	36
2010.63780341622	327.666864294924	36
2010.7295545091	322.859771879104	37
2010.82130560199	322.32184685738	37
2010.91305669487	317.671791192191	37
2011.00480778775	293.620353237203	39
2011.09655888063	287.331410014953	46
2011.18830997352	318.569731831303	42
2011.2800610664	310.050912875239	40
2011.37181215928	277.168684606197	37.5
