"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,8.51946068659128,-19.214214541014,-40.4984640459519,-19.136939540881,-40.8285113359039,8.51946068659128,0,1979.36255954115,1987.88202022774,37.3171046974631,129950000
2,42,64,20.1002227151198,-19.214214541014,-40.4984640459519,-20.5628944835016,-41.2381793537911,20.1002227151198,0,1979.36255954115,1999.46278225627,140.25446879303,129950000
3,43,44,10.5731410133739,-19.136939540881,-40.8285113359039,-19.1040910706158,-40.4482910369669,19.0926016999651,8.51946068659128,1987.88202022774,1998.45516124112,42.4184566155139,129950000
4,43,60,8.82827969552948,-19.136939540881,-40.8285113359039,-20.7386030552866,-40.6050202420451,17.3477403821208,8.51946068659128,1987.88202022774,1996.71029992327,137.412877614338,129950000
5,44,45,8.35427616807135,-19.1040910706158,-40.4482910369669,-19.0237460211494,-40.511931562,27.4468778680365,19.0926016999651,1998.45516124112,2006.80943740919,9.82234266374426,129950000
6,44,46,0.562747954835846,-19.1040910706158,-40.4482910369669,-19.042052447653,-40.5195216195283,19.655349654801,19.0926016999651,1998.45516124112,1999.01790919595,9.51171102469692,129950000
7,45,1,0.230562590812741,-19.0237460211494,-40.511931562,-19.017701,-40.53558,27.6774404588492,27.4468778680365,2006.80943740919,2007.04,2.68187277187546,129950000
8,45,2,3.48056259081274,-19.0237460211494,-40.511931562,-19.250069,-40.507756,30.9274404588492,27.4468778680365,2006.80943740919,2010.29,19.1613648844997,129950000
9,46,47,2.73739404274785,-19.042052447653,-40.5195216195283,-18.8637390290735,-40.3675215789087,22.3927436975488,19.655349654801,1999.01790919595,2001.7553032387,22.6837871922481,129950000
10,46,54,3.46679067728985,-19.042052447653,-40.5195216195283,-19.058947693253,-40.5484553317213,23.1221403320908,19.655349654801,1999.01790919595,2002.48469987324,3.52396615687402,129950000
11,47,10,5.36469676130032,-18.8637390290735,-40.3675215789087,-18.541354,-40.288441,27.7574404588492,22.3927436975488,2001.7553032387,2007.12,28.7416205143808,129950000
12,47,48,3.26986556503186,-18.8637390290735,-40.3675215789087,-18.7252317896543,-40.4360927744525,25.6626092625807,22.3927436975488,2001.7553032387,2005.02516880373,14.0052038509113,129950000
