"X","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","greatCircleDist_km","treeID"
1,42,43,53.9244633739386,-19.5020385432978,-41.3812363780741,-20.1682310464538,-41.3317289632922,53.9244633739386,0,1946.73501867981,2000.65948205375,55.9398353287655,364950000
2,42,66,55.4613865039961,-19.5020385432978,-41.3812363780741,-19.1195297125992,-40.6778167269252,55.4613865039961,0,1946.73501867981,2002.19640518381,84.6397451990948,364950000
3,43,48,1.84699064773004,-20.1682310464538,-41.3317289632922,-20.3051705801749,-41.3149828903265,55.7714540216687,53.9244633739386,2000.65948205375,2002.50647270148,11.5994351839409,364950000
4,43,44,4.33716456585421,-20.1682310464538,-41.3317289632922,-20.3880304504335,-40.3888832957229,58.2616279397928,53.9244633739386,2000.65948205375,2004.9966466196,106.580050056137,364950000
5,44,5,1.21335338039598,-20.3880304504335,-40.3888832957229,-20.650393,-40.507025,59.4749813201888,58.2616279397928,2004.9966466196,2006.21,25.8262272897647,364950000
6,44,45,3.19601870309861,-20.3880304504335,-40.3888832957229,-20.3030712186498,-40.2936391792078,61.4576466428915,58.2616279397928,2004.9966466196,2008.1926653227,12.82149183709,364950000
7,45,47,1.02985513134517,-20.3030712186498,-40.2936391792078,-20.313476100625,-40.2575455017265,62.4875017742366,61.4576466428915,2008.1926653227,2009.22252045405,4.11412243120135,364950000
8,45,46,1.95445924659346,-20.3030712186498,-40.2936391792078,-20.3281598268053,-40.3933640735451,63.4121058894849,61.4576466428915,2008.1926653227,2010.1471245693,11.3040079398729,364950000
9,46,1,0.0628754307039178,-20.3281598268053,-40.3933640735451,-20.391538,-40.493512,63.4749813201888,63.4121058894849,2010.1471245693,2010.21,12.3745384038921,364950000
10,46,2,0.312875430703918,-20.3281598268053,-40.3933640735451,-20.266542,-40.421805,63.7249813201888,63.4121058894849,2010.1471245693,2010.46,6.10790084718453,364950000
11,47,3,0.817479545952126,-20.313476100625,-40.2575455017265,-20.315367,-40.301795,63.3049813201888,62.4875017742366,2009.22252045405,2010.04,4.92864246596508,364950000
12,47,4,0.987479545952198,-20.313476100625,-40.2575455017265,-20.315357,-40.301785,63.4749813201888,62.4875017742366,2009.22252045405,2010.21,4.92750221189846,364950000
13,48,51,0.875836825253785,-20.3051705801749,-41.3149828903265,-20.3874843659973,-41.3164658006502,56.6472908469225,55.7714540216687,2002.50647270148,2003.38230952673,6.88452009024149,364950000
14,48,49,2.76245585001711,-20.3051705801749,-41.3149828903265,-20.4828974639145,-41.1714199453649,58.5339098716858,55.7714540216687,2002.50647270148,2005.2689285515,21.8344898528715,364950000
15,49,6,0.851071448502898,-20.4828974639145,-41.1714199453649,-20.363821,-41.249139,59.3849813201887,58.5339098716858,2005.2689285515,2006.12,13.2025473916912,364950000
16,49,50,1.84369862185292,-20.4828974639145,-41.1714199453649,-20.5522680827289,-41.1130436847804,60.3776084935387,58.5339098716858,2005.2689285515,2007.11262717335,8.72097632955151,364950000
17,50,7,1.34737282665012,-20.5522680827289,-41.1130436847804,-20.607613,-41.195268,61.7249813201888,60.3776084935387,2007.11262717335,2008.46,10.2619541544861,364950000
18,50,8,0.597372826650124,-20.5522680827289,-41.1130436847804,-20.86368,-40.936139,60.9749813201888,60.3776084935387,2007.11262717335,2007.71,32.7396026659727,364950000
19,51,62,1.55296825360642,-20.3874843659973,-41.3164658006502,-19.8812746511317,-40.5067323646739,58.2002591005289,56.6472908469225,2003.38230952673,2004.93527778034,99.6959131445936,364950000
20,51,52,1.44976292814266,-20.3874843659973,-41.3164658006502,-20.9413149510898,-40.9471420833492,58.0970537750651,56.6472908469225,2003.38230952673,2004.83207245488,62.0231643249339,364950000
21,52,9,1.70792754512364,-20.9413149510898,-40.9471420833492,-22.087694,-41.688944,59.8049813201888,58.0970537750651,2004.83207245488,2006.54,126.514944229244,364950000
22,52,53,0.421814970776624,-20.9413149510898,-40.9471420833492,-20.9553291308886,-40.969473987746,58.5188687458417,58.0970537750651,2004.83207245488,2005.25388742565,2.75112050758381,364950000
23,53,54,1.35124767467981,-20.9553291308886,-40.969473987746,-20.8283313294028,-40.8405063576879,59.8701164205216,58.5188687458417,2005.25388742565,2006.60513510033,17.8970763021939,364950000
24,53,58,1.15552716472968,-20.9553291308886,-40.969473987746,-20.7294069716455,-41.5568038462285,59.6743959105714,58.5188687458417,2005.25388742565,2006.40941459038,68.0620894275077,364950000
25,54,57,2.06889300886373,-20.8283313294028,-40.8405063576879,-21.0084700830493,-40.8177562970379,61.9390094293853,59.8701164205216,2006.60513510033,2008.6740281092,15.3838212754683,364950000
26,54,55,2.70884345146214,-20.8283313294028,-40.8405063576879,-20.8410006502426,-40.8619107142731,62.5789598719837,59.8701164205216,2006.60513510033,2009.31397855179,2.61073918548555,364950000
27,55,12,0.306021448204996,-20.8410006502426,-40.8619107142731,-20.789146,-40.814532,62.8849813201887,62.5789598719837,2009.31397855179,2009.62,6.84784038173726,364950000
28,55,56,0.688401319858564,-20.8410006502426,-40.8619107142731,-20.8488136644414,-40.9032480338164,63.2673611918423,62.5789598719837,2009.31397855179,2010.00237987165,4.6485777792062,364950000
29,56,11,0.287620128346505,-20.8488136644414,-40.9032480338164,-20.86369,-40.936139,63.5549813201888,63.2673611918423,2010.00237987165,2010.29,3.86948599419807,364950000
30,56,10,0.37762012834665,-20.8488136644414,-40.9032480338164,-20.950482,-41.342513,63.6449813201889,63.2673611918423,2010.00237987165,2010.38,49.6383593080146,364950000
31,57,14,0.0359718908035469,-21.0084700830493,-40.8177562970379,-21.011818,-40.83401,61.9749813201888,61.9390094293853,2008.6740281092,2008.71,1.83127197839043,364950000
32,57,13,0.945971890803401,-21.0084700830493,-40.8177562970379,-20.763917,-41.533784,62.8849813201887,61.9390094293853,2008.6740281092,2009.62,82.302698634096,364950000
33,58,59,0.898310333358293,-20.7294069716455,-41.5568038462285,-20.7511900462582,-41.6851733755514,60.5727062439297,59.6743959105714,2006.40941459038,2007.30772492374,14.4051135730459,364950000
34,58,19,1.88058540961734,-20.7294069716455,-41.5568038462285,-20.763907,-41.533774,61.5549813201888,59.6743959105714,2006.40941459038,2008.29,3.85169892222161,364950000
35,59,60,0.000461136890062885,-20.7511900462582,-41.6851733755514,-20.7498490894938,-41.6853315371585,60.5731673808198,60.5727062439297,2007.30772492374,2007.30818606063,0.112865867694084,364950000
36,59,18,0.072275076259193,-20.7511900462582,-41.6851733755514,-20.776193,-41.675911,60.6449813201889,60.5727062439297,2007.30772492374,2007.38,2.32051580187979,364950000
37,60,61,1.26202037988196,-20.7498490894938,-41.6853315371585,-21.0641385590014,-41.3476017540107,61.8351877607017,60.5731673808198,2007.30818606063,2008.57020644051,45.8244218241748,364950000
38,60,15,0.231813939368985,-20.7498490894938,-41.6853315371585,-20.536467,-41.658754,60.8049813201888,60.5731673808198,2007.30818606063,2007.54,17.9887224061072,364950000
39,61,17,0.309793559487172,-21.0641385590014,-41.3476017540107,-21.066044,-41.367894,62.1449813201889,61.8351877607017,2008.57020644051,2008.88,2.26461536141994,364950000
40,61,16,0.809793559487172,-21.0641385590014,-41.3476017540107,-21.157028,-41.564498,62.6449813201889,61.8351877607017,2008.57020644051,2009.38,25.3590125734871,364950000
41,62,24,3.10472221965988,-19.8812746511317,-40.5067323646739,-19.935588,-40.406632,61.3049813201888,58.2002591005289,2004.93527778034,2008.04,12.0559128105364,364950000
42,62,63,0.0868908274829989,-19.8812746511317,-40.5067323646739,-19.8546718337706,-40.4624235479372,58.2871499280119,58.2002591005289,2004.93527778034,2005.02216860782,5.42259180006304,364950000
43,63,64,1.1400432611702,-19.8546718337706,-40.4624235479372,-19.8932545256876,-40.3806041617596,59.4271931891821,58.2871499280119,2005.02216860782,2006.16221186899,9.67760718896578,364950000
44,63,23,1.09783139217681,-19.8546718337706,-40.4624235479372,-19.758194,-40.376564,59.3849813201887,58.2871499280119,2005.02216860782,2006.12,12.5785152279102,364950000
45,64,22,0.797788131006754,-19.8932545256876,-40.3806041617596,-19.829738,-40.374662,60.2249813201888,59.4271931891821,2006.16221186899,2006.96,5.42702048363786,364950000
46,64,65,0.735250897044768,-19.8932545256876,-40.3806041617596,-19.916593028553,-40.3364213725874,60.1624440862268,59.4271931891821,2006.16221186899,2006.89746276604,5.30209486377212,364950000
47,65,21,2.31253723396199,-19.916593028553,-40.3364213725874,-20.128696,-40.308267,62.4749813201888,60.1624440862268,2006.89746276604,2009.21,18.2730623308091,364950000
48,65,20,1.48253723396206,-19.916593028553,-40.3364213725874,-19.819618,-40.274364,61.6449813201889,60.1624440862268,2006.89746276604,2008.38,10.7473910141487,364950000
49,66,81,1.32490467080964,-19.1195297125992,-40.6778167269252,-19.1537538128068,-40.4035588733439,56.7862911748058,55.4613865039961,2002.19640518381,2003.52130985462,30.6684242407745,364950000
50,66,67,0.94446048485134,-19.1195297125992,-40.6778167269252,-19.1736288115937,-40.5232345221278,56.4058469888475,55.4613865039961,2002.19640518381,2003.14086566866,17.8058546970696,364950000
51,67,74,2.47972995550196,-19.1736288115937,-40.5232345221278,-18.908261397321,-40.3256549958991,58.8855769443494,56.4058469888475,2003.14086566866,2005.62059562416,31.4570589373287,364950000
52,67,68,0.724209823657601,-19.1736288115937,-40.5232345221278,-19.0860161583784,-40.4676777404554,57.1300568125051,56.4058469888475,2003.14086566866,2003.86507549232,9.65733010035574,364950000
53,68,25,4.34492450768377,-19.0860161583784,-40.4676777404554,-19.389282,-40.064515,61.4749813201888,57.1300568125051,2003.86507549232,2008.21,51.7492912375328,364950000
54,68,69,2.4330750382106,-19.0860161583784,-40.4676777404554,-19.9631884996294,-40.9937425959413,59.5631318507157,57.1300568125051,2003.86507549232,2006.29815053053,94.3673876478141,364950000
55,69,70,1.55813409487234,-19.9631884996294,-40.9937425959413,-19.9082848839995,-40.9731367603017,61.121265945588,59.5631318507157,2006.29815053053,2007.8562846254,5.15277879273246,364950000
56,69,73,1.0625311838137,-19.9631884996294,-40.9937425959413,-19.9513144502015,-40.9605546790801,60.6256630345294,59.5631318507157,2006.29815053053,2007.36068171434,3.82701816357575,364950000
57,70,29,1.18371537460075,-19.9082848839995,-40.9731367603017,-19.901145,-41.055068,62.3049813201888,61.121265945588,2007.8562846254,2009.04,9.14059962046664,364950000
58,70,71,0.282194518915713,-19.9082848839995,-40.9731367603017,-19.9098407791278,-40.9951995937784,61.4034604645037,61.121265945588,2007.8562846254,2008.13847914431,2.45959795406117,364950000
59,71,26,2.24152085568519,-19.9098407791278,-40.9951995937784,-19.875574,-40.883749,63.6449813201889,61.4034604645037,2008.13847914431,2010.38,12.7373569705434,364950000
60,71,72,0.782067771473151,-19.9098407791278,-40.9951995937784,-19.9499517404578,-40.9774910282764,62.1855282359769,61.4034604645037,2008.13847914431,2008.92054691579,3.90487359182653,364950000
61,72,27,0.199453084211818,-19.9499517404578,-40.9774910282764,-20.240345,-41.506023,62.3849813201887,62.1855282359769,2008.92054691579,2009.12,63.6617369841211,364950000
62,72,28,0.959453084212036,-19.9499517404578,-40.9774910282764,-19.931472,-40.595242,63.1449813201889,62.1855282359769,2008.92054691579,2009.88,42.581939935004,364950000
63,73,30,0.759318285659322,-19.9513144502015,-40.9605546790801,-20.079247,-41.116511,61.3849813201887,60.6256630345294,2007.36068171434,2008.12,20.4162414324217,364950000
64,73,31,2.84931828565947,-19.9513144502015,-40.9605546790801,-19.515619,-41.012288,63.4749813201888,60.6256630345294,2007.36068171434,2010.21,37.0635859652161,364950000
65,74,75,0.488607006549919,-18.908261397321,-40.3256549958991,-18.6658696698783,-40.1019089930468,59.3741839508993,58.8855769443494,2005.62059562416,2006.10920263071,32.326926467808,364950000
66,74,39,1.49940437583927,-18.908261397321,-40.3256549958991,-18.541354,-40.288441,60.3849813201887,58.8855769443494,2005.62059562416,2007.12,31.4226289463978,364950000
67,75,32,3.27079736928957,-18.6658696698783,-40.1019089930468,-18.592569,-39.734653,62.6449813201889,59.3741839508993,2006.10920263071,2009.38,41.3605975219616,364950000
68,75,76,0.899356340830029,-18.6658696698783,-40.1019089930468,-18.8087488033788,-40.4388297206466,60.2735402917294,59.3741839508993,2006.10920263071,2007.00855897154,39.4218890645936,364950000
69,76,33,3.45144102845947,-18.8087488033788,-40.4388297206466,-19.223075,-40.84996,63.7249813201888,60.2735402917294,2007.00855897154,2010.46,57.6158249865229,364950000
70,76,77,0.567947046512065,-18.8087488033788,-40.4388297206466,-18.6614847927823,-40.4428235658709,60.8414873382414,60.2735402917294,2007.00855897154,2007.57650601805,12.485002243741,364950000
