node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
201,207,0.0533903988300004,40.6677805222737,-73.9425400620663,40.4411892793137,-73.7951110272724,0.0533903988300004,0,1999.36130674042,1999.41469713925,890000
201,202,0.0649361223800007,40.6677805222737,-73.9425400620663,40.2054980733545,-72.3772910943718,0.0649361223800007,0,1999.36130674042,1999.4262428628,890000
202,203,0.1672921073,40.2054980733545,-72.3772910943718,40.268364408022,-72.4275511824088,0.23222822968,0.0649361223800007,1999.4262428628,1999.5935349701,890000
202,6,0.6239571369,40.2054980733545,-72.3772910943718,40.6163,-73.757,0.68889325928,0.0649361223800007,1999.4262428628,2000.0501999997,890000
203,5,3.16896503,40.268364408022,-72.4275511824088,45.8467,-78.1234,3.40119325968,0.23222822968,1999.5935349701,2002.7625000001,890000
203,204,0.00921619174799915,40.268364408022,-72.4275511824088,40.3084216283198,-72.463414576024,0.241444421428,0.23222822968,1999.5935349701,1999.60275116185,890000
204,1,1.102248838,40.3084216283198,-72.463414576024,39.2608,-68.8536,1.343693259428,0.241444421428,1999.60275116185,2000.70499999985,890000
204,205,1.283553072,40.3084216283198,-72.463414576024,40.1714723632633,-73.0366286943567,1.524997493428,0.241444421428,1999.60275116185,2000.88630423385,890000
205,206,0.624514922300001,40.1714723632633,-73.0366286943567,39.7971277322194,-71.3432898539565,2.149512415728,1.524997493428,2000.88630423385,2001.51081915615,890000
205,4,2.898095766,40.1714723632633,-73.0366286943567,41.0458,-74.6301,4.423093259428,1.524997493428,2000.88630423385,2003.78439999985,890000
206,2,1.237980843,39.7971277322194,-71.3432898539565,40.6902,-73.9146,3.387493258728,2.149512415728,2001.51081915615,2002.74879999915,890000
206,3,3.169480843,39.7971277322194,-71.3432898539565,42.064,-76.5173,5.318993258728,2.149512415728,2001.51081915615,2004.68029999915,890000
207,399,0.0245513443000007,40.4411892793137,-73.7951110272724,40.4708181592096,-74.0798131492958,0.0779417431300011,0.0533903988300004,1999.41469713925,1999.43924848355,890000
207,208,0.00427848149999832,40.4411892793137,-73.7951110272724,40.4349676414604,-73.8005388181826,0.0576688803299987,0.0533903988300004,1999.41469713925,1999.41897562075,890000
208,392,0.0279518678499997,40.4349676414604,-73.8005388181826,40.5306463024438,-75.0611246001616,0.0856207481799984,0.0576688803299987,1999.41897562075,1999.4469274886,890000
208,209,0.1574623823,40.4349676414604,-73.8005388181826,39.7500725418618,-74.6944584510872,0.215131262629999,0.0576688803299987,1999.41897562075,1999.57643800305,890000
209,220,1.133875374,39.7500725418618,-74.6944584510872,40.0105525175219,-74.3140991093408,1.34900663663,0.215131262629999,1999.57643800305,2000.71031337705,890000
209,210,1.177813798,39.7500725418618,-74.6944584510872,40.3998641686555,-74.9363476550932,1.39294506063,0.215131262629999,1999.57643800305,2000.75425180105,890000
210,7,2.032948199,40.3998641686555,-74.9363476550932,54.0199,-95.2651,3.42589325963,1.39294506063,2000.75425180105,2002.78720000005,890000
210,211,0.165736987200001,40.3998641686555,-74.9363476550932,40.5851466831779,-74.177766638401,1.55868204783,1.39294506063,2000.75425180105,2000.91998878825,890000
211,8,1.848011212,40.5851466831779,-74.177766638401,36.8796,-69.7442,3.40669325983,1.55868204783,2000.91998878825,2002.76800000025,890000
211,212,0.3680783147,40.5851466831779,-74.177766638401,39.7975125948075,-73.0267252543051,1.92676036253,1.55868204783,2000.91998878825,2001.28806710295,890000
212,17,0.762132896999999,39.7975125948075,-73.0267252543051,50.7163,-57.6893,2.68889325953,1.92676036253,2001.28806710295,2002.05019999995,890000
212,213,0.4829485557,39.7975125948075,-73.0267252543051,38.4838749563109,-70.2006518626159,2.40970891823,1.92676036253,2001.28806710295,2001.77101565865,890000
213,9,1.920284341,38.4838749563109,-70.2006518626159,39.0529,-74.9133,4.32999325923,2.40970891823,2001.77101565865,2003.69129999965,890000
213,214,0.0299864693299998,38.4838749563109,-70.2006518626159,38.3882696290362,-70.3034792174551,2.43969538756,2.40970891823,2001.77101565865,2001.80100212798,890000
214,217,0.0960881208399993,38.3882696290362,-70.3034792174551,37.9789735272041,-70.2618846778122,2.5357835084,2.43969538756,2001.80100212798,2001.89709024882,890000
214,215,0.4199749238,38.3882696290362,-70.3034792174551,38.1646009700892,-70.2944120878548,2.85967031136,2.43969538756,2001.80100212798,2002.22097705178,890000
215,216,0.0371628835599989,38.1646009700892,-70.2944120878548,37.818863787602,-69.7687033432537,2.89683319492,2.85967031136,2002.22097705178,2002.25813993534,890000
215,10,0.6265229481,38.1646009700892,-70.2944120878548,-2.2015,-76.9457,3.48619325946,2.85967031136,2002.22097705178,2002.84749999988,890000
216,12,0.526260064600001,37.818863787602,-69.7687033432537,21.7246,-59.9003,3.42309325952,2.89683319492,2002.25813993534,2002.78439999994,890000
216,11,0.526260064600001,37.818863787602,-69.7687033432537,21.459,-58.9363,3.42309325952,2.89683319492,2002.25813993534,2002.78439999994,890000
217,218,0.0189942811500003,37.9789735272041,-70.2618846778122,37.9788116231533,-70.2650644732444,2.55477778955,2.5357835084,2001.89709024882,2001.91608452997,890000
217,16,2.153109751,37.9789735272041,-70.2618846778122,31.9382,-81.3362,4.6888932594,2.5357835084,2001.89709024882,2004.05019999982,890000
218,15,0.88481547,37.9788116231533,-70.2650644732444,36.978,-68.5793,3.43959325955,2.55477778955,2001.91608452997,2002.80089999997,890000
218,219,0.2682505297,37.9788116231533,-70.2650644732444,39.2563511283343,-72.5181496450733,2.82302831925,2.55477778955,2001.91608452997,2002.18433505967,890000
