500_tips,450_tips,400_tips,350_tips,300_tips,250_tips,200_tips,150_tips,100_tips,50_tips
273.46247417191,270.735613980137,272.223165522057,285.208221603626,260.499298131414,279.278294219233,281.333995146045,261.740475653909,277.569400371677,285.899709253647
297.381677221701,301.883288009632,294.754237390061,294.574597452321,306.935022391676,288.429791406538,315.996671573479,277.813591964137,260.378257533906,329.919136128562
256.066617619784,261.552915299479,267.073852957752,255.141298735914,270.485338280179,256.234051886738,264.819091815585,236.499632662889,293.496965679393,249.395159573389
258.164757090506,267.025478601755,268.50793939185,267.450889039083,257.505260837852,257.204916406558,272.339131558766,228.944152509218,321.280656729269,254.147469073442
280.489518287428,266.705864275266,266.55446475058,270.942199314999,283.594407832181,301.451808864602,309.746283475441,257.044837061288,306.826715549224,276.880931216607
273.681881180318,278.45977328287,284.998275958177,293.660453780094,302.566386527444,293.331573310943,279.776486167669,282.620614909275,314.018442824409,283.979813670306
277.864970747885,290.735121745723,282.341364048553,290.345844943524,294.352130471191,283.844526309625,267.807733338552,305.04332503401,276.923524219918,302.015504343242
282.210070466394,263.674489826342,266.932851697155,287.832058682662,266.103101851881,275.247068959569,279.736748617299,244.434121879334,250.353044614691,291.93456618201
266.980259974609,262.916575385964,261.433318031862,270.908285640878,254.331632688073,263.712640731725,251.493313423471,277.341273148077,269.493622618283,320.81221005914
255.419446336452,268.163242813138,258.906013408894,242.698947983282,275.505098215377,259.025168591053,241.502542984538,272.975522212881,269.819546063373,241.210119564921
261.640543361993,267.763654346745,252.280326852513,285.646678368653,246.131553505219,262.560346814597,252.740536093148,273.569924849859,255.946753262518,267.544595030142
297.591058100009,277.257454668068,301.40296095295,298.350051580638,290.660169600972,323.30572383997,299.707942112957,285.650591129065,262.134187599201,305.317609298112
264.863215048789,271.337828939014,287.472628343259,271.135833263528,276.658855566419,287.161600654054,268.73841870802,273.957019773977,282.06237812676,293.763799735219
283.698459795775,275.191659968376,282.020228391159,279.30363324501,282.172456052137,274.323674258872,290.969577914464,309.579578640066,274.917555165324,313.392204072127
283.650388062315,294.757825195197,288.011032777946,287.691163838683,287.802314516523,251.512819498199,280.451279012548,310.747331003979,305.24124822812,290.016478501711
263.046883289173,255.983432481994,265.316998875146,257.55059207964,235.0116206073,258.734044795157,252.507363587863,280.396094288326,301.076696057451,293.651198106139
