500_tips,450_tips,400_tips,350_tips,300_tips,250_tips,200_tips,150_tips,100_tips,50_tips
35.0881135542416,33.4163247998692,32.2341907435684,30.9636670626694,28.9472308671972,26.9798145701236,25.0765108887944,22.5239577353152,19.9394805331526,15.7201344925682
35.7726000545318,34.5561096440188,33.3720576821727,31.8375376618329,29.8316730279955,28.2837795717779,25.8532307146138,23.3619656448923,20.4925326357859,17.3724378966958
40.5701980835813,38.7116364591374,36.9301119564141,34.8452706256227,32.8266522873896,30.7837355296971,27.8748039446787,25.1700572704697,22.2781650264181,16.2184546835786
31.2454284113986,30.5311972697643,28.7915706133337,27.6585752785151,26.1462424033465,24.7538363638733,23.0217618478459,20.4449441944299,18.089394404974,14.1222819397181
40.7486591360116,39.0469246206204,36.950113690132,35.8536386375569,33.2929568696246,31.1111936223693,27.8345054309528,25.4192258156897,21.3444243560184,16.8269146469973
34.349818918177,33.0779228621553,31.3833728387575,30.3538809171541,28.3161575463849,26.2790652950567,25.0964097493773,22.6123178312063,20.1576874049966,15.429789368831
29.5515171973759,28.447600836687,27.2682677181074,26.4700063255885,25.0569212976448,23.3021069026369,21.4035555502373,18.6025466786139,16.6967601052648,13.0991232118838
35.9103387855826,34.4002435634215,33.0468797432211,31.085213027708,30.0923089617421,28.38423106099,25.6815477998511,23.2518828818318,19.8980375116059,16.7081462185204
36.2665788665951,34.9690499660272,33.3248762028949,31.5582573502365,30.0799061144284,28.6557103712146,26.0954048979633,23.3735615789319,19.34566393463,16.3249539458533
30.1989142982072,28.8477134145987,27.8991482532064,26.8049092813525,25.4747117766375,24.0722344164543,21.6883611678582,20.2692343534939,17.9164760148021,16.5637199294724
27.9393640118302,27.1015313716736,26.4440353478383,25.2231851376203,23.7550285536392,21.7912507991411,20.8176530203051,19.2182119729906,16.849585855487,13.4171421696942
33.125605087195,31.8079224151859,30.552260584478,29.0272243530332,27.0809632807296,25.0967591768859,23.4337612848944,21.3104326706322,17.9790587229761,14.8950477379597
36.7176659193741,35.5408703589948,34.5824846094855,32.3166456236679,30.9715147753977,29.3842505215695,26.4728612149359,24.985545384715,22.655998767523,18.6565310065447
32.7076696555639,31.4814638022368,29.6088696235555,28.6782607229544,27.2106807400222,25.823682378687,24.394373210828,22.5292288913554,17.5403470257018,15.0816622010971
34.9852930740598,33.4971429346229,31.7949151656418,30.5255421927712,28.383112962932,27.062728603046,24.6341561239455,22.8230551499567,18.883262409935,13.5996274887311
36.0388290166473,33.9482408334098,33.1804803750155,31.4991947138539,30.0084903425388,26.5624290934537,25.4372497444953,21.9900915265938,19.8269358325085,14.3946209363987
37.4754174353725,35.7759659266333,33.9506557529797,32.5633642586826,31.1552025453618,28.2040240085428,26.2964912719139,23.9117789337683,20.1115139668364,15.6632870392189
32.7371282247263,31.4196432364171,29.8103808799398,28.5561394316438,29.1042565441039,25.8079519371047,24.174264156178,20.5801595168641,19.5887396653619,15.9176756868789
35.469218124802,34.1703757737274,32.3720191463455,31.6920095909923,29.7766131713509,27.2715249762997,24.2290707007715,23.4272226148162,19.411052223596,15.2468644636261
31.5474598636705,30.2426455034103,29.4555575890724,27.7943077031935,26.2026122151778,24.955975775778,23.6580764799088,21.661678001005,18.305821611622,15.9427939303721
28.1859453442929,27.4093063686881,26.0614355485424,24.9757479003778,24.1702963939956,21.943668995695,21.5375987548431,19.6340137950241,16.6772725050446,13.7956182226665
28.1169566600532,27.0945177238578,25.6692834396414,24.691571566746,23.5281328554741,22.0820752339606,21.0315730042977,18.676389679127,16.1780278356033,12.8486066852717
39.7918409860571,38.2624542461635,37.0739276456462,35.1259228663468,32.9206977143831,31.17334113052,28.7383127807673,25.9440132791435,22.484597179442,18.8635045111843
34.6770174170381,33.5018682394388,31.6937672293881,30.6679749709763,29.1987875455728,26.3958168510197,24.9016520792397,22.5925225223069,18.9195250015609,15.3390384270218
36.680614912885,35.194155782458,34.0034972435941,32.0722294995488,30.2602012593739,28.9603649325809,27.0241077331406,25.2655140459405,22.0709828501988,17.5670702574056
33.7264714501316,32.5039722646144,31.3465460046422,29.4215963953986,28.0101094749107,26.1385441818664,23.9701381626247,23.0789361129151,18.8583203669929,14.7849130654171
36.0743933051964,34.6242139904409,33.2132906559351,31.4452037017121,30.4023482398747,28.0177880645896,25.7952237657175,24.0231438937463,19.8203111232661,15.9479672485278
33.0993370407338,31.8671788553304,30.4619025430307,29.2184385554595,28.3325254691658,26.3394432587889,23.5896355611104,21.3480288338567,18.6897601607098,14.8428800405124
35.3716898989135,34.2604551695079,32.4833853902753,31.1108293687037,28.92784908847,28.9799743144632,25.7170906986386,23.6933434589267,21.1047119258095,16.3705429998298
36.3162119621893,35.2298435167216,32.9767143182127,31.4202477353054,29.4970780629721,28.1529499566448,25.2752951498232,23.058809267769,19.2546225861774,13.6981937187029
39.3915866650565,37.6457905618886,36.0147558881702,34.6293328464323,32.5907635238076,29.6063942331902,27.5772518752038,24.4112856773982,21.3256225595013,16.675519912707
31.5568873743077,30.2454134324138,29.2159970550227,27.7093441470872,26.4518550762184,24.8514801821456,23.5558413533398,20.7465732527451,18.8320486958004,15.0994034471728
32.4932786180079,31.3807179400246,29.8595536330298,28.6632422531295,26.7323051137146,25.2925629060801,23.8410830025223,21.1192281822118,18.2471649390144,14.1591484104311
33.2401817030265,32.3440197082831,30.5650898068048,29.226098277579,27.8169093354627,26.2037985248309,23.7947978384132,21.651181025836,20.2438553001623,13.7205753602814
24.7289193257678,23.8655587787394,22.7793601039634,21.7510629976411,21.0336337499503,19.3738589963845,18.5466820263435,16.1548396767283,15.1898984356949,10.9420918586867
33.4883828343541,32.3662230417797,30.8504532022033,29.5947969514804,28.2804612019025,26.3217945490976,25.2601251814278,22.087637093835,19.2282681988796,15.4825264837134
33.256411652288,32.0837104723568,30.2445743367322,28.7224068907164,27.1317065346352,24.899116393717,23.0862798160285,21.3613616633367,17.2278518635283,13.4210833548495
39.2865947076526,37.8449925182868,35.8674861125885,34.9285637483805,32.8143175699723,30.1580067021113,28.2854086849964,26.3480481521366,22.482607373408,18.505796575594
27.7197979414703,26.86056628229,25.6233487273606,24.810038475873,23.2407447157675,22.5520583815846,21.2284297030769,19.0297840400972,16.6941952355989,13.0897492952645
31.8106893137463,30.5000376265779,29.2674713381802,27.0095992141988,25.9815160794309,24.1759245822516,21.6993006605807,19.7800379376108,16.9413950833502,14.2321911314823
38.8825268332429,37.3232892750588,35.7513716524474,34.5430355907423,31.5174749715001,30.4284377734632,28.4890701522949,25.0980888539978,22.649597064211,17.1384494438097
32.2316394514396,31.0478175076608,29.4092942842527,27.9402131582573,26.2357677176961,24.7313387905598,22.0148657018267,19.8777590193017,17.120737614572,13.1564096297368
39.4442849274313,37.7870769963326,36.709177155342,33.9252477968258,32.792190998695,30.629223224901,28.0464133650662,24.7227017998626,22.0800372135573,25.8719527474866
35.1338906328842,34.0129171506494,32.3918554472262,30.853197043925,29.4366576370098,26.9911777478643,25.2989608818623,22.9717630661492,18.6531360698781,15.6394753145777
31.4056600228704,30.0977063330155,29.1089622702398,27.2949115217144,25.8451199684598,24.2523834913031,21.3255917709047,20.0318359222438,16.9435613378286,12.6415798695112
37.199049215564,35.5335421945132,34.2786737216894,32.6804106361344,30.5129367603911,29.0890738254276,26.4411822255596,24.3940182349996,21.3605083849827,17.2865414534648
39.4038430599542,38.3202850648003,35.9776016339117,34.9937702495939,32.8082383770078,30.9796768427814,29.3188741419254,25.8517468271007,22.6371127457767,18.3230636458978
34.5011994625834,33.1833016870722,32.1644969102864,30.2067660077722,28.1701066278992,26.9200335636729,24.5395602020549,22.7877213571398,18.5130474520693,14.7313143856572
30.2803757610163,29.1519113209748,28.0595880377403,26.476308731073,25.2961007123512,23.527993350061,22.5321184767016,20.9024345105522,18.439634904075,15.1922355787192
39.6259114485668,37.8292926343151,35.7881108794838,34.1705249041997,32.3101433332346,30.3332429995602,27.2572628157016,23.6206778510512,20.7557654712653,14.6547962036432
