node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
82,83,5.72858572328476,-9.17670926749888,-76.1912509761759,-6.92260007169608,-76.6359804447417,5.72858572328476,0,1981.63654052154,1987.36512624482,255.678913453633,33520000
82,117,2.58794570419792,-9.17670926749888,-76.1912509761759,-10.1358660996292,-75.3826515832848,2.58794570419792,0,1981.63654052154,1984.22448622574,138.838420700573,33520000
83,84,0.149042045333417,-6.92260007169608,-76.6359804447417,-6.92939011472277,-76.6339130099382,5.87762776861818,5.72858572328476,1987.36512624482,1987.51416829016,0.789668621958888,33520000
83,35,23.718210560704,-6.92260007169608,-76.6359804447417,-7.37245,-76.8218,29.4467962839887,5.72858572328476,1987.36512624482,2011.08333680553,54.1220810302743,33520000
84,1,12.4024949043173,-6.92939011472277,-76.6339130099382,-6.89391,-76.33832,18.2801226729355,5.87762776861818,1987.51416829016,1999.91666319447,32.9053374908761,33520000
84,85,1.46446881071714,-6.92939011472277,-76.6339130099382,-6.79571573706154,-76.7680778685288,7.34209657933532,5.87762776861818,1987.51416829016,1988.97863710087,21.0080989283878,33520000
85,86,1.98427170327416,-6.79571573706154,-76.7680778685288,-6.58829386926936,-76.7467452524657,9.32636828260947,7.34209657933532,1988.97863710087,1990.96290880415,23.2111557277208,33520000
85,97,2.88447460080195,-6.79571573706154,-76.7680778685288,-6.83599773651164,-76.8577962312487,10.2265711801373,7.34209657933532,1988.97863710087,1991.86311170168,10.8839516360214,33520000
86,87,0.284250016480669,-6.58829386926936,-76.7467452524657,-6.56442129106945,-76.6953611337258,9.61061829909014,9.32636828260947,1990.96290880415,1991.24715882063,6.2733701014289,33520000
86,91,5.31520826620406,-6.58829386926936,-76.7467452524657,-6.28520468914121,-76.6184796237203,14.6415765488135,9.32636828260947,1990.96290880415,1996.27811707035,36.6030987712372,33520000
87,90,0.748682132732476,-6.56442129106945,-76.6953611337258,-6.56779509781234,-76.7788418175941,10.3593004318226,9.61061829909014,1991.24715882063,1991.99584095336,9.24007009363417,33520000
87,88,1.7897401886586,-6.56442129106945,-76.6953611337258,-6.46046258083491,-76.5240162462963,11.4003584877487,9.61061829909014,1991.24715882063,1993.03689900929,22.2059187167743,33520000
88,4,17.1297704351347,-6.46046258083491,-76.5240162462963,-5.14308,-78.82405,28.5301289228835,11.4003584877487,1993.03689900929,2010.16666944442,293.931898340194,33520000
88,89,14.4458791958702,-6.46046258083491,-76.5240162462963,-8.52031219347623,-74.9551605646103,25.8462376836189,11.4003584877487,1993.03689900929,2007.48277820516,287.34037318062,33520000
89,2,1.43388498931656,-8.52031219347623,-74.9551605646103,-8.5956,-74.93781,27.2801226729355,25.8462376836189,2007.48277820516,2008.91666319447,8.59621389155961,33520000
89,3,1.43388498931656,-8.52031219347623,-74.9551605646103,-8.57286,-74.9073,27.2801226729355,25.8462376836189,2007.48277820516,2008.91666319447,7.87282117963078,33520000
90,6,9.33749376885005,-6.56779509781234,-76.7788418175941,-6.26063,-76.09012,19.6967942006727,10.3593004318226,1991.99584095336,2001.33333472221,83.5127176128902,33520000
90,5,5.92082224111284,-6.56779509781234,-76.7788418175941,-6.59907,-76.73791,16.2801226729355,10.3593004318226,1991.99584095336,1997.91666319447,5.71071985734343,33520000
91,95,10.2047456493125,-6.28520468914121,-76.6184796237203,-6.13323047213521,-76.8493580757868,24.846322198126,14.6415765488135,1996.27811707035,2006.48286271966,30.6448972357456,33520000
91,92,10.1042786141401,-6.28520468914121,-76.6184796237203,-6.41132608048704,-76.5239593817161,24.7458551629537,14.6415765488135,1996.27811707035,2006.38239568449,17.5070544990113,33520000
92,93,4.15537432982146,-6.41132608048704,-76.5239593817161,-6.34660365695997,-76.5974942173583,28.9012294927751,24.7458551629537,2006.38239568449,2010.53777001431,10.8674077933157,33520000
92,10,4.28426959329788,-6.41132608048704,-76.5239593817161,-6.72916,-76.4095,29.0301247562515,24.7458551629537,2006.38239568449,2010.66666527779,37.5786578844668,33520000
93,94,0.00959730144874027,-6.34660365695997,-76.5974942173583,-6.34634770223672,-76.583721439996,28.9108267942239,28.9012294927751,2010.53777001431,2010.54736731576,1.52410900137085,33520000
93,9,0.212227902370904,-6.34660365695997,-76.5974942173583,-6.39204,-76.59704,29.113457395146,28.9012294927751,2010.53777001431,2010.74999791668,5.05839924490766,33520000
94,7,0.0359653231329566,-6.34634770223672,-76.583721439996,-6.34624,-76.5816,28.9467921173568,28.9108267942239,2010.54736731576,2010.58333263889,0.235025720309915,33520000
94,8,0.869300045343522,-6.34634770223672,-76.583721439996,-6.35014,-76.6293,29.7801268395674,28.9108267942239,2010.54736731576,2011.41666736111,5.06050980171152,33520000
95,11,4.26713519702001,-6.13323047213521,-76.8493580757868,-5.90547,-76.9244,29.113457395146,24.846322198126,2006.48286271966,2010.74999791668,26.6815687054482,33520000
95,96,0.660350854020622,-6.13323047213521,-76.8493580757868,-6.12254489875048,-76.8979015900554,25.5066730521466,24.846322198126,2006.48286271966,2007.14321357368,5.50327608872116,33520000
96,13,4.60678434299939,-6.12254489875048,-76.8979015900554,-5.02818682675096,-78.3079608097321,30.113457395146,25.5066730521466,2007.14321357368,2011.74999791668,198.114478711131,33520000
96,12,2.35678642631547,-6.12254489875048,-76.8979015900554,-9.24147,-76.293,27.8634594784621,25.5066730521466,2007.14321357368,2009.5,353.564470603592,33520000
97,103,1.4651121040895,-6.83599773651164,-76.8577962312487,-5.16086094992194,-79.1835129162287,11.6916832842268,10.2265711801373,1991.86311170168,1993.32822380576,317.918272618095,33520000
97,98,5.69221754085664,-6.83599773651164,-76.8577962312487,-9.06727110926731,-75.9574533799527,15.9187887209939,10.2265711801373,1991.86311170168,1997.55532924253,267.492025784806,33520000
98,101,2.42542154241705,-9.06727110926731,-75.9574533799527,-9.08549587044095,-75.9840727607024,18.344210263411,15.9187887209939,1997.55532924253,1999.98075078495,3.56079764831742,33520000
98,99,0.642429708711342,-9.06727110926731,-75.9574533799527,-8.89300447802995,-76.1709681005976,16.5612184297052,15.9187887209939,1997.55532924253,1998.19775895124,30.4561043601685,33520000
99,16,2.55223896544078,-8.89300447802995,-76.1709681005976,-8.98836,-76.09174,19.113457395146,16.5612184297052,1998.19775895124,2000.74999791668,13.7331234046488,33520000
99,100,9.08311477902656,-8.89300447802995,-76.1709681005976,-8.99647399119748,-76.1083438352449,25.6443332087318,16.5612184297052,1998.19775895124,2007.28087373027,13.4203823526489,33520000
100,15,1.38579154751973,-8.99647399119748,-76.1083438352449,-9.01992,-76.08683,27.0301247562515,25.6443332087318,2007.28087373027,2008.66666527779,3.52250496104726,33520000
100,14,1.2191262697303,-8.99647399119748,-76.1083438352449,-9.05828,-76.0758,26.8634594784621,25.6443332087318,2007.28087373027,2008.5,7.75521526788377,33520000
101,19,0.769247131735067,-9.08549587044095,-75.9840727607024,-9.04006,-75.91713,19.113457395146,18.344210263411,1999.98075078495,2000.74999791668,8.92992526494004,33520000
101,102,7.20776293858433,-9.08549587044095,-75.9840727607024,-8.81157544771638,-74.2927781465916,25.5519732019953,18.344210263411,1999.98075078495,2007.18851372353,188.47266790344,33520000
102,17,1.47815155425625,-8.81157544771638,-74.2927781465916,-8.68558,-74.93097,27.0301247562515,25.5519732019953,2007.18851372353,2008.66666527779,71.6065380594268,33520000
102,18,1.64481683204546,-8.81157544771638,-74.2927781465916,-8.78978,-74.2101,27.1967900340407,25.5519732019953,2007.18851372353,2008.83333055558,9.41375234069911,33520000
103,104,5.66795193779287,-5.16086094992194,-79.1835129162287,-5.83313279094544,-78.2394649273353,17.3596352220196,11.6916832842268,1993.32822380576,1998.99617574356,128.625432695928,33520000
103,115,13.9698649007469,-5.16086094992194,-79.1835129162287,-5.22767926059277,-78.999715526526,25.6615481849736,11.6916832842268,1993.32822380576,2007.29808870651,21.6922447918798,33520000
104,105,3.85526722810491,-5.83313279094544,-78.2394649273353,-5.69312165774931,-78.279300184213,21.2149024501245,17.3596352220196,1998.99617574356,2002.85144297166,16.1990438816506,33520000
104,31,13.0038200898105,-5.83313279094544,-78.2394649273353,-5.92172,-77.2943,30.3634553118302,17.3596352220196,1998.99617574356,2011.99999583337,105.129858607203,33520000
105,114,7.71750792602907,-5.69312165774931,-78.279300184213,-4.95782983995629,-78.3802148915233,28.9324103761536,21.2149024501245,2002.85144297166,2010.56895089769,82.6162620459845,33520000
105,106,3.18587991844054,-5.69312165774931,-78.279300184213,-6.04098812537639,-78.0959229353686,24.4007823685651,21.2149024501245,2002.85144297166,2006.0373228901,43.7273049159359,33520000
106,28,4.21267919321286,-6.04098812537639,-78.0959229353686,-6.17865,-75.9955,28.613461561778,24.4007823685651,2006.0373228901,2010.25000208332,233.003327895221,33520000
106,107,1.82582909260577,-6.04098812537639,-78.0959229353686,-5.82684004726133,-78.3073318955675,26.2266114611709,24.4007823685651,2006.0373228901,2007.86315198271,33.411152155657,33520000
107,108,1.75241513674975,-5.82684004726133,-78.3073318955675,-5.56492540389204,-78.4178427902476,27.9790265979206,26.2266114611709,2007.86315198271,2009.61556711946,31.6229598664602,33520000
107,20,2.63684801729124,-5.82684004726133,-78.3073318955675,-6.00062,-78.14268,28.8634594784621,26.2266114611709,2007.86315198271,2010.5,26.5833181929466,33520000
108,109,0.621920554106981,-5.56492540389204,-78.4178427902476,-5.22509735302956,-78.7640946389741,28.6009471520276,27.9790265979206,2009.61556711946,2010.23748767357,53.8873371108547,33520000
108,110,0.525868380878732,-5.56492540389204,-78.4178427902476,-6.13600741972029,-78.4540822912535,28.5048949787993,27.9790265979206,2009.61556711946,2010.14143550034,63.7016081678536,33520000
109,21,1.42917760422395,-5.22509735302956,-78.7640946389741,-4.98198,-78.75649,30.0301247562515,28.6009471520276,2010.23748767357,2011.66666527779,27.0778973585345,33520000
109,22,1.51251024311844,-5.22509735302956,-78.7640946389741,-5.19408,-78.7989,30.113457395146,28.6009471520276,2010.23748767357,2011.74999791668,5.17805827299686,33520000
110,111,0.306561008122003,-6.13600741972029,-78.4540822912535,-6.15227200318276,-78.3744572304768,28.8114559869213,28.5048949787993,2010.14143550034,2010.44799650846,8.99732295356333,33520000
110,113,1.11424262912849,-6.13600741972029,-78.4540822912535,-6.13110767690683,-78.4984377884562,29.6191376079278,28.5048949787993,2010.14143550034,2011.25567812947,4.939766894626,33520000
111,25,0.0520034915407606,-6.15227200318276,-78.3744572304768,-6.15466439391537,-78.3770012003119,28.8634594784621,28.8114559869213,2010.44799650846,2010.5,0.387575862644313,33520000
111,112,0.0299488745237033,-6.15227200318276,-78.3744572304768,-6.15380303655204,-78.3775692901238,28.841404861445,28.8114559869213,2010.44799650846,2010.47794538298,0.384312743404173,33520000
112,24,0.605391422543699,-6.15380303655204,-78.3775692901238,-6.15529,-78.4005,29.4467962839887,28.841404861445,2010.47794538298,2011.08333680553,2.5434147793723,33520000
112,23,0.0220546170170572,-6.15380303655204,-78.3775692901238,-6.15461599887762,-78.3769891889439,28.8634594784621,28.841404861445,2010.47794538298,2010.5,0.11096466592109,33520000
113,26,1.24432187053427,-6.13110767690683,-78.4984377884562,-6.01219,-78.4961,30.8634594784621,29.6191376079278,2011.25567812947,2012.5,13.2409054577406,33520000
113,27,0.660985065007627,-6.13110767690683,-78.4984377884562,-6.10341,-78.5567,30.2801226729355,29.6191376079278,2011.25567812947,2011.91666319447,7.14825779028058,33520000
114,30,1.34771229678184,-4.95782983995629,-78.3802148915233,-5.198996,-78.28709,30.2801226729355,28.9324103761536,2010.56895089769,2011.91666319447,28.7649761797041,33520000
114,29,1.18104701899241,-4.95782983995629,-78.3802148915233,-5.02819422430829,-78.3079283841086,30.113457395146,28.9324103761536,2010.56895089769,2011.74999791668,11.2083311619836,33520000
115,34,2.03524601569905,-5.22767926059277,-78.999715526526,-5.16694,-79.06331,27.6967942006727,25.6615481849736,2007.29808870651,2009.33333472221,9.76883821788784,33520000
115,116,1.12021992041119,-5.22767926059277,-78.999715526526,-5.16116607792865,-78.9608930299727,26.7817681053848,25.6615481849736,2007.29808870651,2008.41830862692,8.56458727935594,33520000
116,33,0.331689289761218,-5.16116607792865,-78.9608930299727,-5.10997,-78.9412,27.113457395146,26.7817681053848,2008.41830862692,2008.74999791668,6.10329653787488,33520000
116,32,0.831693456393143,-5.16116607792865,-78.9608930299727,-5.14799,-79.00485,27.613461561778,26.7817681053848,2008.41830862692,2009.25000208332,5.08961714367528,33520000
117,118,0.276480465057844,-10.1358660996292,-75.3826515832848,-10.118050431241,-75.3944007384787,2.86442616925576,2.58794570419792,1984.22448622574,1984.50096669079,2.36461163904148,33520000
117,81,20.1088484964747,-10.1358660996292,-75.3826515832848,-11.08619,-74.57057,22.6967942006727,2.58794570419792,1984.22448622574,2004.33333472221,138.158896661017,33520000
118,80,16.332363864785,-10.118050431241,-75.3944007384787,-10.07908,-73.97162,19.1967900340407,2.86442616925576,1984.50096669079,2000.83333055558,155.99583388061,33520000
118,119,5.28986069979694,-10.118050431241,-75.3944007384787,-10.2180885245367,-75.478342496403,8.1542868690527,2.86442616925576,1984.50096669079,1989.79082739059,14.4439200023929,33520000
119,157,0.00533154282000581,-10.2180885245367,-75.478342496403,-10.3092997282087,-75.4015482359162,8.15961841187271,8.1542868690527,1989.79082739059,1989.79615893341,13.1859417833387,33520000
119,120,0.39399338421801,-10.2180885245367,-75.478342496403,-10.1178177760824,-75.4301762841729,8.54828025327071,8.1542868690527,1989.79082739059,1990.18482077481,12.3473709781381,33520000
120,121,1.35658055287493,-10.1178177760824,-75.4301762841729,-10.1022787614376,-75.4259253823793,9.90486080614565,8.54828025327071,1990.18482077481,1991.54140132768,1.79149936048667,33520000
120,153,0.88660054595293,-10.1178177760824,-75.4301762841729,-10.1913341552293,-75.2375891159242,9.43488079922365,8.54828025327071,1990.18482077481,1991.07142132076,22.6350743836971,33520000
121,133,0.473757747088783,-10.1022787614376,-75.4259253823793,-10.1195408674063,-75.4236928807904,10.3786185532344,9.90486080614565,1991.54140132768,1992.01515907477,1.93719774161398,33520000
121,122,0.39374201997947,-10.1022787614376,-75.4259253823793,-11.4874568185465,-72.9849983213959,10.2986028261251,9.90486080614565,1991.54140132768,1991.93514334766,308.258559807016,33520000
122,123,2.65665046802066,-11.4874568185465,-72.9849983213959,-11.5491896770568,-72.9589548516092,12.9552532941458,10.2986028261251,1991.93514334766,1994.59179381568,7.4363712670962,33520000
122,125,3.29984041497106,-11.4874568185465,-72.9849983213959,-12.6789116442919,-69.1805157563663,13.5984432410962,10.2986028261251,1991.93514334766,1995.23498376263,434.856344234458,33520000
123,38,10.5748756287377,-11.5491896770568,-72.9589548516092,-11.28306,-72.93659,23.5301289228835,12.9552532941458,1994.59179381568,2005.16666944442,29.726932999305,33520000
123,124,16.3116453074064,-11.5491896770568,-72.9589548516092,-12.8531546910788,-73.6617077460742,29.2668986015521,12.9552532941458,1994.59179381568,2010.90343912309,164.069776540759,33520000
124,37,1.26323032133133,-12.8531546910788,-73.6617077460742,-12.997277,-73.66347,30.5301289228835,29.2668986015521,2010.90343912309,2012.16666944442,16.0453927586523,33520000
124,36,0.596560876909967,-12.8531546910788,-73.6617077460742,-12.84344116,-73.64346172,29.8634594784621,29.2668986015521,2010.90343912309,2011.5,2.25635623160624,33520000
125,127,0.798965114219158,-12.6789116442919,-69.1805157563663,-12.6584290672417,-69.1902735829282,14.3974083553153,13.5984432410962,1995.23498376263,1996.03394887685,2.51446958884782,33520000
125,126,4.38240979429702,-12.6789116442919,-69.1805157563663,-12.6749691493523,-69.2428944996773,17.9808530353932,13.5984432410962,1995.23498376263,1999.61739355693,6.78916426218434,33520000
126,40,5.38260227643699,-12.6749691493523,-69.2428944996773,-12.66387,-69.15824,23.3634553118302,17.9808530353932,1999.61739355693,2004.99999583337,9.27725745687836,33520000
126,39,4.79927380417419,-12.6749691493523,-69.2428944996773,-12.81515,-69.31936,22.7801268395674,17.9808530353932,1999.61739355693,2004.41666736111,17.6766978632464,33520000
127,128,0.850445420801085,-12.6584290672417,-69.1902735829282,-12.7729666060115,-68.814590551139,15.2478537761164,14.3974083553153,1996.03394887685,1996.88439429765,42.7429158374229,33520000
127,131,5.68461986647979,-12.6584290672417,-69.1902735829282,-12.8047918940315,-69.3975907316293,20.0820282217951,14.3974083553153,1996.03394887685,2001.71856874333,27.7897302596456,33520000
128,41,7.19894250787233,-12.7729666060115,-68.814590551139,-12.42667,-69.09448,22.4467962839887,15.2478537761164,1996.88439429765,2004.08333680553,49.1001941637689,33520000
128,129,2.6666416847345,-12.7729666060115,-68.814590551139,-12.4374848169378,-68.9833686884899,17.9144954608509,15.2478537761164,1996.88439429765,1999.55103598239,41.6055515705839,33520000
129,42,4.94896401761119,-12.4374848169378,-68.9833686884899,-12.12081,-69.12051,22.8634594784621,17.9144954608509,1999.55103598239,2004.5,38.2798656817968,33520000
129,130,2.71786040316065,-12.4374848169378,-68.9833686884899,-12.2337573558749,-69.1951206942818,20.6323558640116,17.9144954608509,1999.55103598239,2002.26889638555,32.321758238331,33520000
130,43,1.8977730588719,-12.2337573558749,-69.1951206942818,-12.37978,-69.14511,22.5301289228835,20.6323558640116,2002.26889638555,2004.16666944442,17.1417270396012,33520000
130,44,1.81444041997718,-12.2337573558749,-69.1951206942818,-6.20594,-76.88527,22.4467962839887,20.6323558640116,2002.26889638555,2004.08333680553,1078.72317677312,33520000
131,132,1.89315093477383,-12.8047918940315,-69.3975907316293,-12.7117764888896,-69.6423678354519,21.975179156569,20.0820282217951,2001.71856874333,2003.61171967811,28.5227325250468,33520000
131,47,2.69809861777226,-12.8047918940315,-69.3975907316293,-12.7009677330567,-69.6360351546476,22.7801268395674,20.0820282217951,2001.71856874333,2004.41666736111,28.3525651990634,33520000
132,45,0.388276155261222,-12.7117764888896,-69.6423678354519,-12.63828,-69.27867,22.3634553118302,21.975179156569,2003.61171967811,2003.99999583337,40.3400138649392,33520000
132,46,0.221610877471788,-12.7117764888896,-69.6423678354519,-12.7009249741029,-69.6360157040766,22.1967900340407,21.975179156569,2003.61171967811,2003.83333055558,1.39111566644206,33520000
133,68,9.65150620301711,-10.1195408674063,-75.4236928807904,-9.81724,-76.05649,20.0301247562515,10.3786185532344,1992.01515907477,2001.66666527779,77.1128043645071,33520000
133,134,12.8270199357724,-10.1195408674063,-75.4236928807904,-10.4299890919218,-75.6043953767944,23.2056384890068,10.3786185532344,1992.01515907477,2004.84217901054,39.8272759605771,33520000
134,152,2.35335152519293,-10.4299890919218,-75.6043953767944,-9.0591322715787,-76.1135155606123,25.5589900141997,23.2056384890068,2004.84217901054,2007.19553053574,162.510476184604,33520000
134,135,1.79120824019859,-10.4299890919218,-75.6043953767944,-10.7622857561675,-75.1756203618364,24.9968467292054,23.2056384890068,2004.84217901054,2006.63338725074,59.7480437630396,33520000
135,141,1.09708754007051,-10.7622857561675,-75.1756203618364,-6.56573403344255,-76.8471794130874,26.0939342692759,24.9968467292054,2006.63338725074,2007.73047479081,502.074865420787,33520000
135,136,0.0647839256693628,-10.7622857561675,-75.1756203618364,-10.7607228388397,-75.1752380708896,25.0616306548748,24.9968467292054,2006.63338725074,2006.69817117641,0.178942953861362,33520000
136,137,0.281298633908375,-10.7607228388397,-75.1752380708896,-10.8243945076097,-74.8999232866948,25.3429292887831,25.0616306548748,2006.69817117641,2006.97946981032,30.9301136144514,33520000
136,53,5.71849618469262,-10.7607228388397,-75.1752380708896,-10.9484,-75.04288,30.7801268395674,25.0616306548748,2006.69817117641,2012.41666736111,25.4150452616215,33520000
137,140,2.0962099020234,-10.8243945076097,-74.8999232866948,-12.0637538354848,-73.9056159158922,27.4391391908065,25.3429292887831,2006.97946981032,2009.07567971234,175.514221225727,33520000
137,138,3.3186284942546,-10.8243945076097,-74.8999232866948,-10.8046018321086,-74.881586463306,28.6615577830377,25.3429292887831,2006.97946981032,2010.29809830458,2.97913955166811,33520000
138,50,1.3685669732138,-10.8046018321086,-74.881586463306,-10.80740123,-74.88987708,30.0301247562515,28.6615577830377,2010.29809830458,2011.66666527779,0.958646044260031,33520000
138,139,0.85362728954971,-10.8046018321086,-74.881586463306,-10.7639942525995,-74.2028943278439,29.5151850725874,28.6615577830377,2010.29809830458,2011.15172559413,74.3577583082918,33520000
139,49,0.598272322558582,-10.7639942525995,-74.2028943278439,-10.7587,-74.2196,30.113457395146,29.5151850725874,2011.15172559413,2011.74999791668,1.91974397164052,33520000
139,48,0.9316112114013,-10.7639942525995,-74.2028943278439,-10.79087,-74.34048,30.4467962839887,29.5151850725874,2011.15172559413,2012.08333680553,15.3409809494872,33520000
140,51,1.50765292655028,-12.0637538354848,-73.9056159158922,-11.90487,-73.92704,28.9467921173568,27.4391391908065,2009.07567971234,2010.58333263889,17.8407660125769,33520000
140,52,3.09098973207692,-12.0637538354848,-73.9056159158922,-12.714144,-73.66584,30.5301289228835,27.4391391908065,2009.07567971234,2012.16666944442,76.9547370191449,33520000
141,54,1.43619465360755,-6.56573403344255,-76.8471794130874,-4.73131,-77.8257,27.5301289228835,26.0939342692759,2007.73047479081,2009.16666944442,231.201605914007,33520000
141,142,0.034078381716478,-6.56573403344255,-76.8471794130874,-6.57235915372693,-76.8547744535498,26.1280126509924,26.0939342692759,2007.73047479081,2007.76455317253,1.11780427532843,33520000
142,148,1.66056605435071,-6.57235915372693,-76.8547744535498,-6.35806642155596,-76.5392662868421,27.7885787053431,26.1280126509924,2007.76455317253,2009.42511922688,42.2744315154288,33520000
142,143,0.415674736053934,-6.57235915372693,-76.8547744535498,-6.63500452528,-76.8278032195065,26.5436873870463,26.1280126509924,2007.76455317253,2008.18022790858,7.58496301242861,33520000
143,145,2.7996100196478,-6.63500452528,-76.8278032195065,-6.89593054577182,-76.7637860787531,29.3432974066941,26.5436873870463,2008.18022790858,2010.97983792823,29.8969785939022,33520000
143,144,2.00721098014151,-6.63500452528,-76.8278032195065,-6.62520894036273,-76.812619011799,28.5508983671878,26.5436873870463,2008.18022790858,2010.18743888873,2.00209752469786,33520000
144,56,1.89589791680092,-6.62520894036273,-76.812619011799,-5.702631,-77.3619,30.4467962839887,28.5508983671878,2010.18743888873,2012.08333680553,119.349083752043,33520000
144,55,1.39589375016899,-6.62520894036273,-76.812619011799,-6.539128944,-77.39056361,29.9467921173568,28.5508983671878,2010.18743888873,2011.58333263889,64.6293075319195,33520000
145,146,0.593718204905697,-6.89593054577182,-76.7637860787531,-6.8818674733663,-76.7465222259422,29.9370156115998,29.3432974066941,2010.97983792823,2011.57355613314,2.46808514048546,33520000
145,60,1.52016207176798,-6.89593054577182,-76.7637860787531,-6.88244233031608,-76.7501158103012,30.8634594784621,29.3432974066941,2010.97983792823,2012.5,2.13009855680192,33520000
146,147,0.244938961478242,-6.8818674733663,-76.7465222259422,-6.87137537004627,-76.7241708379716,30.1819545730781,29.9370156115998,2011.57355613314,2011.81849509462,2.73255749553105,33520000
146,59,0.926443866862283,-6.8818674733663,-76.7465222259422,-6.88247223611865,-76.7500874237416,30.8634594784621,29.9370156115998,2011.57355613314,2012.5,0.399742065400503,33520000
147,58,0.598172266489324,-6.87137537004627,-76.7241708379716,-6.90083,-76.7415,30.7801268395674,30.1819545730781,2011.81849509462,2012.41666736111,3.79736519812462,33520000
147,57,0.598172266489324,-6.87137537004627,-76.7241708379716,-6.89126,-76.76425,30.7801268395674,30.1819545730781,2011.81849509462,2012.41666736111,4.95194611911344,33520000
148,150,1.2467778372122,-6.35806642155596,-76.5392662868421,-6.39982166788689,-76.515985171304,29.0353565425553,27.7885787053431,2009.42511922688,2010.67189706409,5.31426666482693,33520000
148,149,0.693764531778092,-6.35806642155596,-76.5392662868421,-8.04452078435809,-74.2180660173756,28.4823432371212,27.7885787053431,2009.42511922688,2010.11888375866,317.75155340131,33520000
149,61,2.13111832465676,-8.04452078435809,-74.2180660173756,-7.0286,-74.888,30.613461561778,28.4823432371212,2010.11888375866,2012.25000208332,135.118639622893,33520000
149,62,0.547781519130347,-8.04452078435809,-74.2180660173756,-8.07468,-74.2256,29.0301247562515,28.4823432371212,2010.11888375866,2010.66666527779,3.45861508177893,33520000
150,63,0.328107102538728,-6.39982166788689,-76.515985171304,-6.356866941,-76.54248606,29.363463645094,29.0353565425553,2010.67189706409,2011.00000416663,5.60915252605977,33520000
150,151,0.816972227167025,-6.39982166788689,-76.515985171304,-6.37313798720503,-76.5199242994284,29.8523287697223,29.0353565425553,2010.67189706409,2011.48886929126,3.00232774078454,33520000
151,64,0.0944633476344947,-6.37313798720503,-76.5199242994284,-6.350546965,-76.52687552,29.9467921173568,29.8523287697223,2011.48886929126,2011.58333263889,2.6298847415163,33520000
151,65,0.0944633476344947,-6.37313798720503,-76.5199242994284,-6.357427894,-76.53631425,29.9467921173568,29.8523287697223,2011.48886929126,2011.58333263889,2.51930533599449,33520000
152,66,2.22113682536764,-9.0591322715787,-76.1135155606123,-8.96455,-76.063,27.7801268395674,25.5589900141997,2007.19553053574,2009.41666736111,11.9043778797549,33520000
152,67,2.47113474205179,-9.0591322715787,-76.1135155606123,-8.81963,-76.25364,28.0301247562515,25.5589900141997,2007.19553053574,2009.66666527779,30.7951018140485,33520000
153,154,7.77874314690986,-10.1913341552293,-75.2375891159242,-10.4326732015152,-74.9603943931557,17.2136239461335,9.43488079922365,1991.07142132076,1998.85016446767,40.5407186585644,33520000
153,156,5.44424572626393,-10.1913341552293,-75.2375891159242,-10.0940085462206,-75.2240806928623,14.8791265254876,9.43488079922365,1991.07142132076,1996.51566704703,10.9353211676924,33520000
154,155,11.0218439837106,-10.4326732015152,-74.9603943931557,-9.56554661897849,-74.8820989095898,28.2354679298441,17.2136239461335,1998.85016446767,2009.87200845138,96.9127694913045,33520000
154,71,0.899833449012519,-10.4326732015152,-74.9603943931557,-10.69608,-75.28361,18.113457395146,17.2136239461335,1998.85016446767,1999.74999791668,45.9458455157272,33520000
155,69,1.2946609930394,-9.56554661897849,-74.8820989095898,-9.371511023,-75.03403475,29.5301289228835,28.2354679298441,2009.87200845138,2011.16666944442,27.293555777328,33520000
