node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,length
1,2,40.9432775779508,-73.7972974934222,40.9767800415331,-73.5493687624978,2.71594798083515,0,1999,2001.71594798084,21.1739550737294,2.71594798083993
2,5,40.9767800415331,-73.5493687624978,40.8408369256565,-73.9374923148071,3.77002053388082,2.71594798083515,2001.71594798084,2002.77002053388,35.9905247811093,1.05407255303999
9,10,41.3491164241238,-73.3952778786824,41.1988958124871,-73.4413881519124,3.79739904175221,3.70157426420269,2002.7015742642,2002.79739904175,17.1623665626917,0.0958247775499785
9,11,41.3491164241238,-73.3952778786824,41.1158628743769,-73.81241982775,4.38056125941125,3.70157426420269,2002.7015742642,2003.38056125941,43.5188447529294,0.678986995209925
5,13,40.8408369256565,-73.9374923148071,40.5949838148464,-73.8413994234252,4.44079397672817,3.77002053388082,2002.77002053388,2003.44079397673,28.545009341616,0.670773442850077
13,33,40.5949838148464,-73.8413994234252,40.6703469715347,-73.9569457998996,4.66255989048591,4.44079397672817,2003.44079397673,2003.66255989049,12.8716658294915,0.221765913760009
33,34,40.6703469715347,-73.9569457998996,40.5417503541207,-73.8684382142099,4.79945242984263,4.66255989048591,2003.66255989049,2003.79945242984,16.1524289613284,0.136892539349901
19,43,41.3613237294126,-74.225838547067,41.2374135253937,-74.2149492412116,4.96919917864466,4.92539356605062,2003.92539356605,2003.96919917864,13.824194811332,0.0438056125901767
24,28,40.7702663027394,-74.1439759831133,40.4472158111986,-74.3676079647216,5.09514031485287,4.39698836413413,2003.39698836413,2004.09514031485,40.6271064426853,0.698151950719875
19,42,41.3613237294126,-74.225838547067,41.3528340731443,-73.9660899085183,5.15537303216979,4.92539356605062,2003.92539356605,2004.15537303217,21.7252573901337,0.229979466120085
30,36,41.089165662446,-73.7454538588091,41.1494485172151,-73.5116652498519,5.21834360027378,4.79123887748119,2003.79123887748,2004.21834360027,20.7233547008024,0.427104722789863
33,35,40.6703469715347,-73.9569457998996,40.5915208605738,-73.7909139719139,5.26488706365512,4.66255989048591,2003.66255989049,2004.26488706366,16.5460251302811,0.602327173169897
43,44,41.2374135253937,-74.2149492412116,41.2122281711709,-73.868108542435,5.32785763175912,4.96919917864466,2003.96919917864,2004.32785763176,29.1759680852874,0.358658453119915
24,29,40.7702663027394,-74.1439759831133,40.4025373262054,-74.1690225038493,5.42642026009594,4.39698836413413,2003.39698836413,2004.4264202601,40.9917402643045,1.02943189596999
36,50,41.1494485172151,-73.5116652498519,41.0767775940098,-73.3497065806102,5.45927446954147,5.21834360027378,2004.21834360027,2004.45927446954,15.8104828806363,0.240930869270187
34,39,40.5417503541207,-73.8684382142099,40.6836239853907,-74.027059012881,5.76043805612585,4.79945242984263,2003.79945242984,2004.76043805613,20.715657695572,0.960985626290039
28,46,40.4472158111986,-74.3676079647216,40.7468523671653,-74.1256843019627,5.83983572895272,5.09514031485287,2004.09514031485,2004.83983572895,39.1260613599127,0.744695414100079
70,77,41.1562082880721,-73.4152678800565,41.1891300188052,-73.3453265753117,6.38466803559209,5.66187542778925,2004.66187542779,2005.38466803559,6.91242432567333,0.722792607800102
77,106,41.1891300188052,-73.3453265753117,41.0023343843979,-73.3880858786899,6.60643394934982,6.38466803559209,2005.38466803559,2005.60643394935,21.1019642440481,0.221765913760009
