node1,node2,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km,treeID
1,2,40.9432775779508,-73.7972974934222,40.9669658483836,-73.759746589008,0.331279945243068,0,1999,1999.33127994524,4.11354111531314,-9999
1,3,40.9432775779508,-73.7972974934222,41.0582589302356,-73.8475859371105,0.3641341546886,0,1999,1999.36413415469,13.4794404850101,-9999
2,5,40.9669658483836,-73.759746589008,41.0921902545545,-73.8691226765958,0.681724845995859,0.331279945243068,1999.33127994524,1999.681724846,16.6945217974032,-9999
2,4,40.9669658483836,-73.759746589008,40.8834473676239,-73.8095388799383,0.793976728268262,0.331279945243068,1999.33127994524,1999.79397672827,10.1973518460631,-9999
3,6,41.0582589302356,-73.8475859371105,40.8887631585434,-74.000109553094,0.813141683778213,0.3641341546886,1999.36413415469,1999.81314168378,22.8118834584381,-9999
3,7,41.0582589302356,-73.8475859371105,40.9540146481235,-73.6776974651614,1.9931553730321,0.3641341546886,1999.36413415469,2000.99315537303,18.3948167793464,-9999
7,14,40.9540146481235,-73.6776974651614,41.0057330954742,-73.7692498861035,2.12183436002738,1.9931553730321,2000.99315537303,2001.12183436003,9.60996407233112,-9999
5,8,41.0921902545545,-73.8691226765958,41.2591491424457,-73.6329329063049,2.33812457221075,0.681724845995859,1999.681724846,2001.33812457221,27.1503522468716,-9999
6,12,40.8887631585434,-74.000109553094,41.004070011893,-73.7833761401093,2.39288158795353,0.813141683778213,1999.81314168378,2001.39288158795,22.2910659822241,-9999
8,17,41.2591491424457,-73.6329329063049,41.464431122995,-73.6034153301654,2.62559890485977,2.33812457221075,2001.33812457221,2001.62559890486,22.9854844677364,-9999
12,19,41.004070011893,-73.7833761401093,41.2530470866455,-73.6894580618799,2.8336755646817,2.39288158795353,2001.39288158795,2001.83367556468,28.8141903154101,-9999
4,10,40.8834473676239,-73.8095388799383,41.0788258366169,-74.2622645642159,2.83915126625607,0.793976728268262,1999.79397672827,2001.83915126626,43.825665313281,-9999
17,20,41.464431122995,-73.6034153301654,41.4449021711711,-73.6017546751811,2.97056810403842,2.62559890485977,2001.62559890486,2001.97056810404,2.17844932533547,-9999
19,23,41.2530470866455,-73.6894580618799,41.5216847951781,-73.5520698969523,3.23887748117727,2.8336755646817,2001.83367556468,2002.23887748118,32.0316713802032,-9999
5,9,41.0921902545545,-73.8691226765958,41.6160346274573,-73.6139562287063,3.3483915126626,0.681724845995859,1999.681724846,2002.34839151266,62.0922759473544,-9999
10,25,41.0788258366169,-74.2622645642159,41.2451339369671,-74.2319116668173,3.35386721423674,2.83915126625607,2001.83915126626,2002.35386721424,18.6880129404231,-9999
4,11,40.8834473676239,-73.8095388799383,40.7684643684743,-73.8196235903701,3.36208076659818,0.793976728268262,1999.79397672827,2002.3620807666,12.8285118041117,-9999
6,13,40.8887631585434,-74.000109553094,41.0632271611115,-74.0956792018878,3.43052703627654,0.813141683778213,1999.81314168378,2002.43052703628,21.0174679755739,-9999
19,22,41.2530470866455,-73.6894580618799,41.3030920961022,-73.7185322753619,3.44695414099942,2.8336755646817,2001.83367556468,2002.446954141,6.07905276280378,-9999
17,21,41.464431122995,-73.6034153301654,40.9228243306246,-73.5542335150938,3.46338124572208,2.62559890485977,2001.62559890486,2002.46338124572,60.434358715403,-9999
22,32,41.3030920961022,-73.7185322753619,41.2841914786024,-73.7071374367952,3.50992470910342,3.44695414099942,2002.446954141,2002.5099247091,2.3098841229802,-9999
8,16,41.2591491424457,-73.6329329063049,41.2077501669761,-73.4890355208622,3.51540041067756,2.33812457221075,2001.33812457221,2002.51540041068,13.3367557117017,-9999
11,28,40.7684643684743,-73.8196235903701,40.8404463334521,-73.712829402559,3.5975359342915,3.36208076659818,2002.3620807666,2002.59753593429,12.0497793606271,-9999
22,33,41.3030920961022,-73.7185322753619,41.1966089307683,-73.6549950339346,3.62765229294996,3.44695414099942,2002.446954141,2002.62765229295,12.9923252648773,-9999
13,31,41.0632271611115,-74.0956792018878,41.4852312357318,-73.8932098151775,3.77549623545519,3.43052703627654,2002.43052703628,2002.77549623546,49.9399192871575,-9999
13,30,41.0632271611115,-74.0956792018878,41.0621785096866,-74.3497500854937,3.85215605749477,3.43052703627654,2002.43052703628,2002.85215605749,21.3263142772694,-9999
28,37,40.8404463334521,-73.712829402559,40.8419232870483,-73.7150145647322,3.91512662559899,3.5975359342915,2002.59753593429,2002.9151266256,0.246783514452835,-9999
37,42,40.8419232870483,-73.7150145647322,40.8612843301185,-73.7243203100996,3.93429158110894,3.91512662559899,2002.9151266256,2002.93429158111,2.29337020521215,-9999
33,38,41.1966089307683,-73.6549950339346,41.2351338218834,-73.6084978941394,3.93976728268308,3.62765229294996,2002.62765229295,2002.93976728268,5.79262243521068,-9999
30,41,41.0621785096866,-74.3497500854937,41.120994635947,-74.2987783366902,3.93976728268308,3.85215605749477,2002.85215605749,2002.93976728268,7.82051300752286,-9999
7,15,40.9540146481235,-73.6776974651614,40.7555340279466,-74.13502242435,3.95893223819303,1.9931553730321,2000.99315537303,2002.95893223819,44.3965238462316,-9999
12,18,41.004070011893,-73.7833761401093,41.3713126347562,-73.2874291426161,4.05749486652985,2.39288158795353,2001.39288158795,2003.05749486653,58.2899698358206,-9999
15,49,40.7555340279466,-74.13502242435,40.7450040322748,-74.0595154809303,4.06844626967836,3.95893223819303,2002.95893223819,2003.06844626968,6.47485528567931,-9999
23,26,41.5216847951781,-73.5520698969523,41.5203857172338,-73.5290996372444,4.10677618069826,3.23887748117727,2002.23887748118,2003.1067761807,1.92001528913696,-9999
